date,t,time_end,L_actual_kw,P_act_kw,L_fc_kw,P_fc_kw,R_reserve_kwh,x_plan_kwh,x_final_kwh,y_used_kwh,r_purchase_waste_kwh,u_charge_kwh,v_discharge_kwh,e_emergency_kwh,w_pv_waste_kwh,g_pv_used_kwh,E_end_kwh
2025-03-22,42,7:00,3235.94,1691.625,3170.347361728096,1639.3977797563941,975.8025059112032,0.0,150.14092164274754,150.14092164274754,0.0,0.0,107.2449116905857,0.0,0.0,281.9375,2692.5714243757757
2025-03-22,43,7:10,3314.4444,2028.0903,3165.355307150755,2104.699651895441,975.8025059112032,0.0,170.29030911736294,170.29030911736294,0.0,0.0,44.10204088263703,0.0,0.0,338.01505,2643.569156728401
2025-03-22,44,7:20,3228.0394,2365.15,3143.4349991402923,2379.2191866241405,975.8025059112032,0.0,121.73504513616666,121.73504513616666,0.0,0.0,22.07985486383336,0.0,0.0,394.19166666666666,2619.035984657475
2025-03-22,45,7:30,3191.72,2668.4625,3229.33495849379,2660.4185234989823,975.8025059112032,0.0,90.01513478337813,90.01513478337813,0.0,2.8055514500448453,0.0,0.0,0.0,444.74375,2621.5609809625157
2025-03-22,46,7:40,3204.0027,2911.0318,3190.039846743854,2990.423813718768,975.8025059112032,0.0,29.493554288902715,29.493554288902715,0.0,0.0,19.334929044430623,0.0,0.0,485.17196666666666,2600.077726468704
2025-03-22,47,7:50,3134.0132,3187.4934,3094.2499446588636,3305.917878669407,975.8025059112032,0.0,0.0,0.0,0.0,8.913366666666661,0.0,0.0,0.0,531.2488999999999,2608.099756468704
2025-03-22,48,8:00,3090.95,3458.8875,3085.0427638055016,3589.898102387513,975.8025059112032,0.0,0.0,0.0,0.0,61.32291666666663,0.0,0.0,0.0,576.4812499999999,2663.2903814687043
2025-03-22,49,8:10,3287.8711,3620.9007,3208.817604294014,4086.100477417648,975.8025059112032,0.0,0.0,0.0,0.0,55.50493333333338,0.0,0.0,0.0,603.48345,2713.2448214687042
2025-03-22,50,8:20,3295.6317,3945.8804,3207.7395454846683,4322.08170816949,975.8025059112032,0.0,0.0,0.0,0.0,108.37478333333331,0.0,0.0,0.0,657.6467333333333,2810.782126468704
2025-03-22,51,8:30,3069.34,4369.1625,3066.7513723828692,4591.735765456276,975.8025059112032,0.0,0.0,0.0,0.0,216.63708333333335,0.0,0.0,0.0,728.19375,3005.755501468704
2025-03-22,52,8:40,3073.5006,4532.8108,3161.361214644736,4830.000427249822,975.8025059112032,0.0,0.0,0.0,0.0,243.21836666666672,0.0,0.0,0.0,755.4684666666667,3224.652031468704
2025-03-22,53,8:50,3589.2657,4632.844,3409.4410315005166,5069.109787544664,975.8025059112032,0.0,0.0,0.0,0.0,173.92971666666676,0.0,0.0,0.0,772.1406666666667,3381.188776468704
2025-03-22,54,9:00,4167.1,4897.425,3703.3681867618425,5266.6578033434325,975.8025059112032,0.0,0.0,0.0,0.0,121.7208333333333,0.0,0.0,0.0,816.2375,3490.737526468704
2025-03-22,55,9:10,4034.4884,5352.757,3756.1935687139853,5618.761679678552,975.8025059112032,0.0,0.0,0.0,0.0,219.71143333333328,0.0,0.0,0.0,892.1261666666666,3688.477816468704
2025-03-22,56,9:20,3813.6396,5674.207,3781.6138899353614,5772.478657822882,975.8025059112032,0.0,0.0,0.0,0.0,310.09456666666676,0.0,0.0,0.0,945.7011666666667,3967.562926468704
2025-03-22,57,9:30,3830.52,5737.05,3869.95211681375,5985.642195726917,975.8025059112032,0.0,0.0,0.0,0.0,317.755,0.0,0.0,0.0,956.175,4253.542426468704
2025-03-22,58,9:40,3830.9713,5721.5299,3795.6911956679373,6114.768853083245,975.8025059112032,0.0,0.0,0.0,0.0,315.09310000000005,0.0,0.0,0.0,953.5883166666667,4537.126216468704
2025-03-22,59,9:50,3843.3047,5872.4628,3697.8772500545033,6232.606522404977,975.8025059112032,0.0,0.0,0.0,0.0,338.1930166666666,0.0,0.0,0.0,978.7438,4841.499931468704
2025-03-22,60,10:00,3824.31,6226.5,3710.6944296083557,6355.62484639748,975.8025059112032,0.0,0.0,0.0,0.0,400.365,0.0,0.0,0.0,1037.75,5201.8284314687035
2025-03-22,61,10:10,3682.3038,6601.4252,3790.287916168168,6997.295216970519,975.8025059112032,0.0,0.0,0.0,0.0,486.5202333333332,0.0,0.0,0.0,1100.2375333333332,5639.696641468703
2025-03-22,62,10:20,3707.2152,6836.292,3804.0347621653564,7097.760348313818,975.8025059112032,0.0,0.0,0.0,0.0,521.5128000000001,0.0,0.0,0.0,1139.382,6109.0581614687035
2025-03-22,63,10:30,3791.67,7053.075,3736.7534005146626,7183.796856712129,975.8025059112032,0.0,0.0,0.0,0.0,543.5674999999999,0.0,0.0,0.0,1175.5124999999998,6598.268911468704
2025-03-22,64,10:40,3550.1007,7483.5429,3688.995432334967,7298.490373254462,975.8025059112032,0.0,0.0,0.0,0.0,655.5736999999999,0.0,0.0,0.0,1247.25715,7188.285241468704
2025-03-22,65,10:50,3438.0704,7721.4534,3657.800261556642,7406.152603950607,975.8025059112032,0.0,0.0,0.0,0.0,713.8971666666666,0.0,0.0,0.0,1286.9089,7830.792691468704
2025-03-22,66,11:00,3592.6,7732.8,3677.5046856610115,7423.037902810794,975.8025059112032,0.0,0.0,0.0,0.0,690.0333333333333,0.0,0.0,0.0,1288.8,8451.822691468704
2025-03-22,67,11:10,3685.7175,7847.2361,3722.1609916769326,7716.876716902179,975.8025059112032,0.0,0.0,0.0,0.0,693.5864333333333,0.0,0.0,0.0,1307.8726833333333,9076.050481468705
2025-03-22,68,11:20,3668.4601,7740.2817,3658.786835557868,7770.649709089192,975.8025059112032,0.0,0.0,0.0,0.0,678.6369333333333,0.0,0.0,0.0,1290.04695,9686.823721468705
2025-03-22,69,11:30,3611.89,7606.8375,3532.759918511565,7872.3463989925585,975.8025059112032,0.0,0.0,0.0,0.0,665.8245833333333,0.0,0.0,0.0,1267.8062499999999,10286.065846468706
2025-03-22,70,11:40,3624.5936,8011.717,3513.5030413956524,7871.860874818063,975.8025059112032,0.0,0.0,0.0,0.0,571.0379483681047,0.0,0.0,160.1492849652284,1175.1368817014381,10800.0
2025-03-22,71,11:50,3774.9157,8278.4416,3644.451096253666,7889.511491917958,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.58765,629.1526166666666,10800.0
2025-03-22,72,12:00,3830.99,8191.1625,3775.9520005457016,7944.308230614088,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.6954166666667,638.4983333333332,10800.0
2025-03-22,73,12:10,3488.8094,8135.4693,3623.030676265188,7544.357258209261,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.4433166666665,581.4682333333333,10800.0
2025-03-22,74,12:20,3288.1525,7812.317,3480.115537311032,7540.912117961551,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.0274166666666,548.0254166666666,10800.0
2025-03-22,75,12:30,3384.53,7282.0875,3506.305852306568,7536.470798194637,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,649.5929166666665,564.0883333333334,10800.0
2025-03-22,76,12:40,3436.9515,7064.2371,3611.560708885522,7449.309007735964,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.5476,572.82525,10800.0
2025-03-22,77,12:50,3505.5411,7336.1266,3668.1899055368312,7394.903136367423,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,638.4309166666665,584.25685,10800.0
2025-03-22,78,13:00,3610.08,7687.0875,3622.867121288405,7392.751554717662,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,679.5012499999999,601.68,10800.0
2025-03-22,79,13:10,3655.4369,7467.448,3577.741846288752,7029.693347778096,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,635.3351833333334,609.2394833333333,10800.0
2025-03-22,80,13:20,3672.0771,7042.3433,3525.925558150872,6921.593789885946,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.7110333333334,612.01285,10800.0
2025-03-22,81,13:30,3642.94,6683.4,3478.3576014881614,6818.237724414391,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.7433333333332,607.1566666666666,10800.0
2025-03-22,82,13:40,3538.7779,6363.1717,3497.2088408831664,6766.893685519176,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470.7322999999999,589.7963166666666,10800.0
2025-03-22,83,13:50,3585.9294,6255.6542,3580.612879901615,6716.358130774287,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,444.9541333333332,597.6549,10800.0
2025-03-22,84,14:00,3669.71,6294.7875,3612.133272854172,6604.153660132067,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,437.51291666666657,611.6183333333333,10800.0
2025-03-22,85,14:10,3456.5337,6205.4092,3552.37097611582,6331.071887708112,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,458.1459166666667,576.08895,10800.0
2025-03-22,86,14:20,3341.6582,6048.4671,3423.22820177368,6083.446064938145,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.13481666666667,556.9430333333332,10800.0
2025-03-22,87,14:30,3480.01,5866.4625,3340.4195092286454,5906.221292188606,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.7420833333332,580.0016666666667,10800.0
2025-03-22,88,14:40,3620.589,5628.3365,3467.7388937959977,5723.282610224938,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.6245833333335,603.4314999999999,10800.0
2025-03-22,89,14:50,3603.4724,5424.3577,3548.5642850801905,5568.058719174993,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.4808833333333,600.5787333333333,10800.0
2025-03-22,90,15:00,3450.34,5211.0375,3538.8989947847826,5418.833466640599,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.4495833333334,575.0566666666666,10800.0
2025-03-22,91,15:10,3322.5726,4856.7517,3532.9339641654183,5065.891387063578,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.69651666666664,553.7620999999999,10800.0
2025-03-22,92,15:20,3317.6662,4528.6824,3550.0404675895647,4873.224664477142,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.83603333333326,552.9443666666666,10800.0
2025-03-22,93,15:30,3376.16,4250.8875,3501.220800124702,4616.065627328328,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.78791666666666,562.6933333333333,10800.0
2025-03-22,94,15:40,3371.7638,3899.385,3436.6023073053643,4300.959964048486,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.93686666666667,561.9606333333334,10800.0
2025-03-22,95,15:50,3456.4875,3625.128,3424.0268428576314,4035.9870471942695,975.8025059112032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.106750000000034,576.08125,10800.0
2025-03-22,96,16:00,3590.67,3389.25,3520.7990140431248,3806.4732317911216,975.8025059112032,0.0,0.0,0.0,0.0,0.0,33.569999999999936,0.0,0.0,564.875,10762.7
2025-03-22,97,16:10,3545.2703,3005.5093,3587.01492331188,3325.977606225466,975.8025059112032,43.506219514402346,43.506219514402346,43.506219514402346,0.0,0.0,46.45394715226428,0.0,0.0,500.9182166666667,10711.084503164151
2025-03-22,98,16:20,3386.5018,2727.5256,3483.3666954237706,2981.6766961768417,975.8025059112032,83.61499987448815,83.61499987448815,83.61499987448815,0.0,0.0,26.214366792178566,0.0,0.0,454.58759999999995,10681.95742895062
2025-03-22,99,16:30,3295.21,2591.8125,3358.843668626493,2665.5866905619714,975.8025059112032,115.54282967742023,115.54282967742023,115.54282967742023,0.0,0.0,1.6900869892463106,0.0,0.0,431.96875,10680.079554518124
2025-03-22,100,16:40,3357.7977,2361.9723,3492.349725689123,2371.4790415339016,975.8025059112032,186.8117806925368,186.8117806925368,186.81178069253673,5.684341886080802e-14,20.840880692536757,0.0,0.0,0.0,393.66204999999997,10698.836347141407
2025-03-22,101,16:50,3159.7583,2030.6165,3283.5103103932875,2057.2722935713,975.8025059112032,204.37300280366452,204.37300280366452,204.37300280366452,0.0,16.182702803664597,0.0,0.0,0.0,338.43608333333333,10713.400779664706
2025-03-22,102,17:00,2811.22,1671.6,2777.9853707211805,1735.068554432311,975.8025059112032,173.81946938147826,173.81946938147826,173.81946938147826,0.0,0.0,16.11719728518841,0.0,0.0,278.59999999999997,10695.492782681164
2025-03-22,103,17:10,2834.1825,1347.9779,2722.9135403966625,1192.1473498172156,975.8025059112032,255.1276984299078,255.1276984299078,255.1276984299078,0.0,7.426931763241157,0.0,0.0,0.0,224.66298333333333,10702.17702126808
2025-03-22,104,17:20,2819.4121,1003.2124,2756.609034230392,919.0793362810516,975.8025059112032,306.2549496582234,306.2549496582234,306.2549496582234,0.0,3.5549996582233803,0.0,0.0,0.0,167.20206666666667,10705.37652096048
2025-03-22,105,17:30,2627.18,665.925,2739.127579583279,653.7306792425017,975.8025059112032,347.56615005679623,347.56615005679623,347.56615005679623,0.0,20.6903167234629,0.0,0.0,0.0,110.98749999999998,10723.997806011597
2025-03-22,106,17:40,2550.9984,429.987,2699.488907194582,400.52549175817063,975.8025059112032,383.16056923940187,383.16056923940187,383.16056923940187,0.0,29.65866923940189,0.0,0.0,0.0,71.6645,10750.690608327059
2025-03-22,107,17:50,2580.0978,197.0739,2710.7804100921426,174.92361167293856,975.8025059112032,422.64279973653396,422.64279973653396,422.64279973653396,0.0,25.472149736533936,0.0,0.0,0.0,32.84565,10773.61554308994
2025-03-22,108,18:00,2635.48,0.0,2745.9641054120716,20.17171146522179,975.8025059112032,46.48733670045948,453.2316345175461,453.2316345175461,0.0,13.984967850879457,0.0,0.0,0.0,0.0,10786.202014155731
2025-03-22,109,18:10,2678.7353,0.0,2763.210768678005,0.18194273296784097,975.8025059112032,0.0,0.0,0.0,0.0,0.0,446.4558833333333,0.0,0.0,0.0,10290.139921563139
2025-03-22,110,18:20,2771.0441,7.3413,2805.6162414186674,0.18194273296784097,975.8025059112032,0.0,33.93502795388639,33.93502795388639,0.0,0.0,426.68210537944697,0.0,0.0,1.22355,9816.048693363753
2025-03-22,111,18:30,2793.53,0.0,2835.031222228847,0.18194273296784097,975.8025059112032,0.0,0.0,0.0,0.0,0.0,465.58833333333337,0.0,0.0,0.0,9298.728322993382
2025-03-22,112,18:40,2581.5607,0.0,2761.578514485041,0.18194273296784097,975.8025059112032,0.0,0.0,0.0,0.0,0.0,430.26011666666665,0.0,0.0,0.0,8820.661526697086
2025-03-22,113,18:50,2579.8835,0.5271,2721.4081516641154,0.18194273296784097,975.8025059112032,0.0,0.0,0.0,0.0,0.0,429.8927333333333,0.0,0.0,0.08785,8343.002934104494
2025-03-22,114,19:00,2777.6,0.0,2742.9484666080534,0.18194273296784097,975.8025059112032,0.0,0.0,0.0,0.0,0.0,462.9333333333333,0.0,0.0,0.0,7828.632563734123
2025-03-22,115,19:10,2719.3083,0.0,2734.7579011237426,0.0,975.8025059112032,0.0,0.0,0.0,0.0,0.0,453.21805,0.0,0.0,0.0,7325.056952623012
2025-03-22,116,19:20,2603.8094,0.0378,2753.8745144081518,0.0,975.8025059112032,0.0,0.0,0.0,0.0,0.0,433.9619333333333,0.0,0.0,0.0063,6842.877026697086
2025-03-22,117,19:30,2601.2,0.0,2765.19599312413,0.0,975.8025059112032,0.0,0.0,0.0,0.0,0.0,433.5333333333333,0.0,0.0,0.0,6361.1733229933825
2025-03-22,118,19:40,2669.2659,0.0,2740.86424153424,0.0,975.8025059112032,0.0,0.0,0.0,0.0,0.0,444.87764999999996,0.0,0.0,0.0,5866.864822993382
2025-03-22,119,19:50,2714.911,0.0027,2686.493344729913,0.0,975.8025059112032,0.0,0.0,0.0,0.0,0.0,452.48471666666666,0.0,0.0,0.00045,5364.104026697086
2025-03-22,120,20:00,2691.82,0.0,2674.513831740269,0.0,975.8025059112032,0.0,0.0,0.0,0.0,0.0,448.63666666666666,0.0,0.0,0.0,4865.6188415119
2025-03-22,121,20:10,2632.8635,0.0,2776.9063251589823,0.0,975.8025059112032,0.0,0.0,0.0,0.0,0.0,438.8105833333333,0.0,0.0,0.0,4378.051526697086
2025-03-22,122,20:20,2652.1905,0.0,2789.994981354302,0.0,975.8025059112032,0.0,0.0,0.0,0.0,0.0,442.03175,0.0,0.0,0.0,3886.905137808197
2025-03-22,123,20:30,2742.38,0.0,2737.3793508413937,0.0,975.8025059112032,0.0,0.0,0.0,0.0,0.0,457.06333333333333,0.0,0.0,0.0,3379.056989660049
2025-03-22,124,20:40,2776.7646,0.0,2835.115901635361,0.0,975.8025059112032,0.0,0.0,0.0,0.0,0.0,462.79409999999996,0.0,0.0,0.0,2864.8413229933826
2025-03-22,125,20:50,2720.8813,0.0,2908.5051587269018,0.0,975.8025059112032,484.7508597878169,484.7508597878169,484.7508597878169,0.0,31.270643121150272,0.0,0.0,0.0,0.0,2892.984901802418
2025-03-22,126,21:00,2659.33,0.0,2813.100660062309,0.0,975.8025059112032,468.8501100103848,468.8501100103848,468.8501100103848,0.0,25.628443343718175,0.0,0.0,0.0,0.0,2916.0505008117643
2025-03-22,127,21:10,2716.63,0.0,2813.803464110515,0.0,975.8025059112032,468.96724401841914,468.96724401841914,468.96724401841914,0.0,16.19557735175249,0.0,0.0,0.0,0.0,2930.626520428342
2025-03-22,128,21:20,2802.5239,0.0,2873.3840832481537,0.0,975.8025059112032,478.8973472080256,478.8973472080256,478.8973472080256,0.0,11.81003054135897,0.0,0.0,0.0,0.0,2941.255547915565
2025-03-22,129,21:30,2849.0,0.0,2943.614038890632,0.0,975.8025059112032,490.6023398151053,490.6023398151053,490.6023398151053,0.0,15.76900648177201,0.0,0.0,0.0,0.0,2955.4476537491596
2025-03-22,130,21:40,2834.9436,0.0,3061.034472360559,0.0,975.8025059112032,510.17241206009317,510.17241206009317,510.17241206009317,0.0,37.68181206009319,0.0,0.0,0.0,0.0,2989.3612846032433
2025-03-22,131,21:50,2629.7148,0.0,2777.625424434809,0.0,975.8025059112032,462.9375707391348,462.9375707391348,462.9375707391348,0.0,24.651770739134804,0.0,0.0,0.0,0.0,3011.5478782684645
2025-03-22,132,22:00,2320.05,0.0,2384.651909924766,0.0,975.8025059112032,1230.7753183207942,1230.7753183207942,1220.0083333333332,10.766984987461,833.3333333333333,0.0,0.0,0.0,0.0,3761.5478782684645
2025-03-22,133,22:10,2186.4053,0.0,2406.725733226086,0.0,975.8025059112032,1234.4542888710143,1234.4542888710143,1197.7342166666665,36.720072204347844,833.3333333333333,0.0,0.0,0.0,0.0,4511.547878268464
2025-03-22,134,22:20,2293.0684,0.0,2418.501419796978,0.0,975.8025059112032,403.083569966163,403.083569966163,403.083569966163,0.0,20.90550329949633,0.0,0.0,0.0,0.0,4530.362831238011
2025-03-22,135,22:30,2451.16,0.0,2367.3961946123554,0.0,975.8025059112032,1227.8993657687258,1227.8993657687258,1227.8993657687258,0.0,819.3726991020592,0.0,0.0,0.0,0.0,5267.798260429864
2025-03-22,136,22:40,2396.3096,0.0,2460.844280125139,0.0,975.8025059112032,1243.474046687523,1243.474046687523,1232.7182666666665,10.755780020856491,833.3333333333333,0.0,0.0,0.0,0.0,6017.798260429864
2025-03-22,137,22:50,2337.3433,0.0,2515.549290335992,0.0,975.8025059112032,1252.5915483893318,1252.5915483893318,1222.8905499999998,29.70099838933197,833.3333333333333,0.0,0.0,0.0,0.0,6767.798260429864
2025-03-22,138,23:00,2363.74,0.0,2389.1438299839806,0.0,975.8025059112032,1231.5239716639967,1231.5239716639967,1227.29,4.233971663996726,833.3333333333333,0.0,0.0,0.0,0.0,7517.798260429864
2025-03-22,139,23:10,2385.8885,0.0,2383.021223821781,0.0,975.8025059112032,1230.50353730363,1230.50353730363,1230.50353730363,0.0,832.8554539702968,0.0,0.0,0.0,0.0,8267.368169003132
2025-03-22,140,23:20,2539.6334,0.0,2418.2224094143626,0.0,975.8025059112032,1236.3704015690603,1236.3704015690603,1236.3704015690603,0.0,813.0981682357269,0.0,0.0,0.0,0.0,8999.156520415287
2025-03-22,141,23:30,2623.91,0.0,2430.840474157984,0.0,975.8025059112032,1238.4734123596638,1238.4734123596638,1238.4734123596638,0.0,801.1550790263306,0.0,0.0,0.0,0.0,9720.196091538985
2025-03-22,142,23:40,2365.6529,0.0,2470.9731053099454,0.0,975.8025059112032,1245.162184218324,1245.162184218324,1227.6088166666666,17.553367551657402,833.3333333333333,0.0,0.0,0.0,0.0,10470.196091538985
2025-03-22,143,23:50,2722.5157,0.0,2748.544935123285,0.0,975.8025059112032,1291.4241558538806,1291.4241558538806,820.2014038455727,471.2227520083079,366.44878717890606,0.0,0.0,0.0,0.0,10800.0
2025-03-22,144,24:00,3487.42,0.0,3324.2316891548935,0.0,975.8025059112032,969.8136082911442,969.8136082911442,581.2366666666667,388.5769416244775,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-23,1,0:10,3450.6115,0.0,3440.0833259434535,0.0,975.6821260647163,573.3472209905756,573.3472209905756,573.3472209905756,0.0,0.0,1.7546956760910462,0.0,0.0,0.0,10798.050338137677
2025-03-23,2,0:20,3267.5474,0.0,3371.394613687462,0.0,975.6821260647163,561.8991022812436,561.8991022812436,546.7575242914704,15.141577989773168,2.166290958137122,0.0,0.0,0.0,0.0,10800.0
2025-03-23,3,0:30,3367.92,0.0,3418.073948302349,0.0,975.6821260647163,569.6789913837248,569.6789913837248,561.3199999999999,8.358991383724856,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-23,4,0:40,3507.2084,0.0,3439.7471929257636,0.0,975.6821260647163,573.2911988209605,573.2911988209605,573.2911988209605,0.0,0.0,11.243534512372776,0.0,0.0,0.0,10787.507183875141
2025-03-23,5,0:50,3578.1579,0.0,3501.688511438057,0.0,975.6821260647163,583.6147519063428,583.6147519063428,583.6147519063428,0.0,0.0,12.744898093657184,0.0,0.0,0.0,10773.3461859933
2025-03-23,6,1:00,3536.89,0.0,3581.044580084397,0.0,975.6821260647163,596.8407633473994,596.8407633473994,596.8407633473994,0.0,7.359096680732819,0.0,0.0,0.0,0.0,10779.969373005959
2025-03-23,7,1:10,3417.1036,0.0,3542.3706686621745,0.0,975.6821260647163,590.3951114436957,590.3951114436957,590.3951114436957,0.0,20.877844777029054,0.0,0.0,0.0,0.0,10798.759433305286
2025-03-23,8,1:20,3461.4616,0.0,3538.697481944618,0.0,975.6821260647163,589.7829136574363,589.7829136574363,578.2886741052381,11.494239552198223,1.3784074385714322,0.0,0.0,0.0,0.0,10800.0
2025-03-23,9,1:30,3595.09,0.0,3586.6805789761033,0.0,975.6821260647163,597.7800964960172,597.7800964960172,597.7800964960172,0.0,0.0,1.4015701706493928,0.0,0.0,0.0,10798.44269981039
2025-03-23,10,1:40,3509.0564,0.0,3516.39839379143,0.0,975.6821260647163,586.0663989652382,586.0663989652382,586.0663989652382,0.0,1.2236656319049644,0.0,0.0,0.0,0.0,10799.543998879104
2025-03-23,11,1:50,3425.1581,0.0,3469.277874946075,0.0,975.6821260647163,578.2129791576791,578.2129791576791,571.36635124544,6.846627912239114,0.5066679121066247,0.0,0.0,0.0,0.0,10800.0
2025-03-23,12,2:00,3446.87,0.0,3492.3703775162126,0.0,975.6821260647163,582.0617295860354,582.0617295860354,574.4783333333332,7.583396252702187,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-23,13,2:10,3468.3177,0.0,3555.3867262795,0.0,975.6821260647163,592.5644543799167,592.5644543799167,578.05295,14.511504379916687,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-23,14,2:20,3559.5393,0.0,3574.428256471711,0.0,975.6821260647163,595.7380427452852,595.7380427452852,593.25655,2.481492745285209,0.0,0.0,0.0,0.0,0.0,10800.0
2025-03-23,15,2:30,3679.15,0.0,3518.4232674177233,0.0,975.6821260647163,586.4038779029538,586.4038779029538,586.4038779029538,0.0,0.0,26.787788763712797,0.0,0.0,0.0,10770.23579026254
2025-03-23,16,2:40,3681.3606,0.0,3475.1416094649717,0.0,975.6821260647163,579.1902682441619,579.1902682441619,579.1902682441619,0.0,0.0,34.36983175583805,0.0,0.0,0.0,10732.04708831161
2025-03-23,17,2:50,3631.7104,0.0,3500.546576521941,0.0,975.6821260647163,583.4244294203235,583.4244294203235,583.4244294203235,0.0,0.0,21.860637246343117,0.0,0.0,0.0,10707.757491371229
2025-03-23,18,3:00,3562.28,0.0,3605.577083202201,0.0,975.6821260647163,600.9295138670334,600.9295138670334,600.9295138670334,0.0,7.216180533700026,0.0,0.0,0.0,0.0,10714.252053851558
2025-03-23,19,3:10,3479.3672,0.0,3689.2572162106926,0.0,975.6821260647163,614.8762027017821,614.8762027017821,614.8762027017821,0.0,34.981669368448706,0.0,0.0,0.0,0.0,10745.735556283162
2025-03-23,20,3:20,3618.5746,0.0,3653.5435544049205,0.0,975.6821260647163,608.9239257341534,608.9239257341534,608.9239257341534,0.0,5.8281590674868085,0.0,0.0,0.0,0.0,10750.980899443899
2025-03-23,21,3:30,3826.07,0.0,3584.928730709265,0.0,975.6821260647163,597.4881217848774,597.4881217848774,597.4881217848774,0.0,0.0,40.19021154845586,0.0,0.0,0.0,10706.325108834504
2025-03-23,22,3:40,3685.8627,0.0,3599.785218101404,0.0,975.6821260647163,599.9642030169007,599.9642030169007,599.9642030169007,0.0,0.0,14.346246983099263,0.0,0.0,0.0,10690.384834408838
2025-03-23,23,3:50,3513.1234,0.0,3628.632025723245,0.0,975.6821260647163,604.7720042872074,604.7720042872074,604.7720042872074,0.0,19.251437620540855,0.0,0.0,0.0,0.0,10707.711128267325
2025-03-23,24,4:00,3557.81,0.0,3618.059121721255,0.0,975.6821260647163,603.0098536202091,603.0098536202091,603.0098536202091,0.0,10.04152028687588,0.0,0.0,0.0,0.0,10716.748496525513
2025-03-23,25,4:10,3743.9665,0.0017,3528.64618049472,0.0,975.6821260647163,588.1076967491199,588.1076967491199,588.1076967491199,0.0,0.0,35.88643658421347,0.0,0.0,0.0002833333333333333,10676.87467809861
2025-03-23,26,4:20,3724.7642,0.0,3485.1969189999577,0.0,975.6821260647163,580.8661531666596,580.8661531666596,580.8661531666596,0.0,0.0,39.92788016667373,0.0,0.0,0.0,10632.510366802306
2025-03-23,27,4:30,3568.2,0.0,3534.3859386959216,0.0,975.6821260647163,589.0643231159869,589.0643231159869,589.0643231159869,0.0,0.0,5.635676884013037,0.0,0.0,0.0,10626.248503597846
2025-03-23,28,4:40,3652.6995,0.0242,3630.531849847839,0.0,975.6821260647163,605.0886416413065,605.0886416413065,605.0886416413065,0.0,0.0,3.69057502536009,0.0,0.0,0.004033333333333333,10622.14786468078
2025-03-23,29,4:50,3695.8505,0.0,3642.013368626154,0.0,975.6821260647163,607.0022281043589,607.0022281043589,607.0022281043589,0.0,0.0,8.972855228974367,0.0,0.0,0.0,10612.178025537474
2025-03-23,30,5:00,3620.21,0.0,3531.9104436449466,0.0,975.6821260647163,588.6517406074911,588.6517406074911,588.6517406074911,0.0,0.0,14.716592725842247,0.0,0.0,0.0,10595.826255842094
2025-03-23,31,5:10,3655.9561,0.3367,3471.460412107431,0.18829483915186362,975.6821260647163,578.5453528780464,578.5453528780464,578.5453528780464,0.0,0.0,30.724547121953606,0.0,0.0,0.05611666666666666,10561.687870151034
2025-03-23,32,5:20,3757.2802,0.0,3538.4561462818683,0.18829483915186362,975.6821260647163,589.711308573786,589.711308573786,589.711308573786,0.0,0.0,36.50205809288059,0.0,0.0,0.0,10521.130027825611
2025-03-23,33,5:30,3699.05,0.0,3566.244473414657,0.18829483915186362,975.6821260647163,594.3426964292507,594.3426964292507,594.3426964292507,0.0,0.0,22.16563690408259,0.0,0.0,0.0,10496.50154237663
