date,j,plan_slot0,period_start,period_end,x0_kwh,x1_kwh,x2_kwh,x3_kwh,execution_date
2025-04-12,10,9,01:40,01:50,425.972426113,425.972426113,425.972426113,425.972426113,2025-04-12
2025-04-12,11,10,01:50,02:00,426.920553304,426.920553304,426.920553304,426.920553304,2025-04-12
2025-04-12,12,11,02:00,02:10,431.772779325,431.772779325,431.772779325,431.772779325,2025-04-12
2025-04-12,13,12,02:10,02:20,439.898018802,439.898018802,439.898018802,439.898018802,2025-04-12
2025-04-12,14,13,02:20,02:30,0,0,0,0,2025-04-12
2025-04-12,15,14,02:30,02:40,423.490091341,423.490091341,423.490091341,423.490091341,2025-04-12
2025-04-12,16,15,02:40,02:50,422.641750192,422.641750192,422.641750192,422.641750192,2025-04-12
2025-04-12,17,16,02:50,03:00,257.342107886,257.342107886,257.342107886,257.342107886,2025-04-12
2025-04-12,18,17,03:00,03:10,0,0,0,0,2025-04-12
2025-04-12,19,18,03:10,03:20,0,0,0,0,2025-04-12
2025-04-12,20,19,03:20,03:30,439.930760749,439.930760749,439.930760749,439.930760749,2025-04-12
2025-04-12,21,20,03:30,03:40,441.024383598,441.024383598,441.024383598,441.024383598,2025-04-12
2025-04-12,22,21,03:40,03:50,0,0,0,0,2025-04-12
2025-04-12,23,22,03:50,04:00,0,0,0,0,2025-04-12
2025-04-12,24,23,04:00,04:10,0,0,0,0,2025-04-12
2025-04-12,25,24,04:10,04:20,0,0,0,0,2025-04-12
2025-04-12,26,25,04:20,04:30,0,0,0,0,2025-04-12
2025-04-12,27,26,04:30,04:40,0,0,0,0,2025-04-12
2025-04-12,28,27,04:40,04:50,0,0,0,0,2025-04-12
2025-04-12,29,28,04:50,05:00,0,0,0,0,2025-04-12
2025-04-12,30,29,05:00,05:10,434.627015968,434.627015968,434.627015968,434.627015968,2025-04-12
2025-04-12,31,30,05:10,05:20,0,0,0,0,2025-04-12
2025-04-12,32,31,05:20,05:30,450.488973555,450.488973555,450.488973555,450.488973555,2025-04-12
2025-04-12,33,32,05:30,05:40,438.759140738,438.759140738,438.759140738,438.759140738,2025-04-12
2025-04-12,34,33,05:40,05:50,0,0,0,0,2025-04-12
2025-04-12,35,34,05:50,06:00,0,0,0,0,2025-04-12
2025-04-12,36,35,06:00,06:10,0,0,0,0,2025-04-12
2025-04-12,37,36,06:10,06:20,0,0,0,0,2025-04-12
2025-04-12,38,37,06:20,06:30,0,0,0,0,2025-04-12
2025-04-12,39,38,06:30,06:40,0,0,0,0,2025-04-12
2025-04-12,40,39,06:40,06:50,0,68.9938524798,68.9938524798,68.9938524798,2025-04-12
2025-04-12,41,40,06:50,07:00,0,151.447212714,151.447212714,151.447212714,2025-04-12
2025-04-12,42,41,07:00,07:10,0,79.7372425233,79.7372425233,79.7372425233,2025-04-12
2025-04-12,43,42,07:10,07:20,0,0.161248221127,0.161248221127,0.161248221127,2025-04-12
2025-04-12,44,43,07:20,07:30,0,0,0,0,2025-04-12
2025-04-12,45,44,07:30,07:40,0,0,0,0,2025-04-12
2025-04-12,46,45,07:40,07:50,0,0,0,0,2025-04-12
2025-04-12,47,46,07:50,08:00,0,0,0,0,2025-04-12
2025-04-12,48,47,08:00,08:10,0,0,0,0,2025-04-12
2025-04-12,49,48,08:10,08:20,0,0,0,0,2025-04-12
2025-04-12,50,49,08:20,08:30,0,0,0,0,2025-04-12
2025-04-12,51,50,08:30,08:40,0,0,0,0,2025-04-12
2025-04-12,52,51,08:40,08:50,0,0,0,0,2025-04-12
2025-04-12,53,52,08:50,09:00,0,0,0,0,2025-04-12
2025-04-12,54,53,09:00,09:10,0,0,0,0,2025-04-12
2025-04-12,55,54,09:10,09:20,0,0,0,0,2025-04-12
2025-04-12,56,55,09:20,09:30,0,0,0,0,2025-04-12
2025-04-12,57,56,09:30,09:40,0,0,0,0,2025-04-12
2025-04-12,58,57,09:40,09:50,0,0,0,0,2025-04-12
2025-04-12,59,58,09:50,10:00,0,0,0,0,2025-04-12
2025-04-12,60,59,10:00,10:10,0,0,0,0,2025-04-12
2025-04-12,61,60,10:10,10:20,0,0,0,0,2025-04-12
2025-04-12,62,61,10:20,10:30,0,0,0,0,2025-04-12
2025-04-12,63,62,10:30,10:40,0,0,0,0,2025-04-12
2025-04-12,64,63,10:40,10:50,0,0,0,0,2025-04-12
2025-04-12,65,64,10:50,11:00,0,0,0,0,2025-04-12
2025-04-12,66,65,11:00,11:10,0,0,0,0,2025-04-12
2025-04-12,67,66,11:10,11:20,0,0,0,0,2025-04-12
2025-04-12,68,67,11:20,11:30,0,0,0,0,2025-04-12
2025-04-12,69,68,11:30,11:40,0,0,0,0,2025-04-12
2025-04-12,70,69,11:40,11:50,0,0,0,0,2025-04-12
2025-04-12,71,70,11:50,12:00,0,0,0,0,2025-04-12
2025-04-12,72,71,12:00,12:10,0,0,0,0,2025-04-12
2025-04-12,73,72,12:10,12:20,0,0,0,0,2025-04-12
2025-04-12,74,73,12:20,12:30,0,0,0,0,2025-04-12
2025-04-12,75,74,12:30,12:40,0,0,0,0,2025-04-12
2025-04-12,76,75,12:40,12:50,0,0,0,0,2025-04-12
2025-04-12,77,76,12:50,13:00,0,0,0,0,2025-04-12
2025-04-12,78,77,13:00,13:10,0,0,0,0,2025-04-12
2025-04-12,79,78,13:10,13:20,0,0,0,0,2025-04-12
2025-04-12,80,79,13:20,13:30,0,0,0,0,2025-04-12
2025-04-12,81,80,13:30,13:40,0,0,0,0,2025-04-12
2025-04-12,82,81,13:40,13:50,0,0,0,0,2025-04-12
2025-04-12,83,82,13:50,14:00,0,0,0,0,2025-04-12
2025-04-12,84,83,14:00,14:10,0,0,0,0,2025-04-12
2025-04-12,85,84,14:10,14:20,0,0,0,0,2025-04-12
2025-04-12,86,85,14:20,14:30,0,0,0,0,2025-04-12
2025-04-12,87,86,14:30,14:40,0,0,0,0,2025-04-12
2025-04-12,88,87,14:40,14:50,0,0,0,0,2025-04-12
2025-04-12,89,88,14:50,15:00,0,0,0,0,2025-04-12
2025-04-12,90,89,15:00,15:10,0,0,0,0,2025-04-12
2025-04-12,91,90,15:10,15:20,0,0,0,0,2025-04-12
2025-04-12,92,91,15:20,15:30,0,0,0,0,2025-04-12
2025-04-12,93,92,15:30,15:40,0,0,0,0,2025-04-12
2025-04-12,94,93,15:40,15:50,0,0,0,0,2025-04-12
2025-04-12,95,94,15:50,16:00,0,0,0,0,2025-04-12
2025-04-12,96,95,16:00,16:10,0,0,0,0,2025-04-12
2025-04-12,97,96,16:10,16:20,37.742833506,0,0,0,2025-04-12
2025-04-12,98,97,16:20,16:30,76.1132517142,14.6004696574,14.6004696574,14.6004696574,2025-04-12
2025-04-12,99,98,16:30,16:40,121.938875696,71.5736159257,71.5736159257,71.5736159257,2025-04-12
2025-04-12,100,99,16:40,16:50,121.172121627,80.5908905302,80.5908905302,80.5908905302,2025-04-12
2025-04-12,101,100,16:50,17:00,107.24002813,74.9404816019,74.9404816019,74.9404816019,2025-04-12
2025-04-12,102,101,17:00,17:10,167.184522643,142.227041824,142.227041824,142.227041824,2025-04-12
2025-04-12,103,102,17:10,17:20,227.808262119,206.540980456,206.540980456,206.540980456,2025-04-12
2025-04-12,104,103,17:20,17:30,273.736390768,256.232216909,256.232216909,256.232216909,2025-04-12
2025-04-12,105,104,17:30,17:40,314.393803877,300.759662734,300.759662734,300.759662734,2025-04-12
2025-04-12,106,105,17:40,17:50,350.518826236,340.804470574,340.804470574,340.804470574,2025-04-12
2025-04-12,107,106,17:50,18:00,0,236.088352784,236.088352784,236.088352784,2025-04-12
2025-04-12,108,107,18:00,18:10,0,0,0,0,2025-04-12
2025-04-12,109,108,18:10,18:20,0,0,0,0,2025-04-12
2025-04-12,110,109,18:20,18:30,0,0,0,0,2025-04-12
2025-04-12,111,110,18:30,18:40,0,0,0,0,2025-04-12
2025-04-12,112,111,18:40,18:50,0,0,0,0,2025-04-12
2025-04-12,113,112,18:50,19:00,0,0,0,0,2025-04-12
2025-04-12,114,113,19:00,19:10,0,0,0,0,2025-04-12
2025-04-12,115,114,19:10,19:20,0,0,0,0,2025-04-12
2025-04-12,116,115,19:20,19:30,0,0,0,0,2025-04-12
2025-04-12,117,116,19:30,19:40,0,0,0,0,2025-04-12
2025-04-12,118,117,19:40,19:50,0,0,0,0,2025-04-12
2025-04-12,119,118,19:50,20:00,0,0,0,0,2025-04-12
2025-04-12,120,119,20:00,20:10,0,0,0,0,2025-04-12
2025-04-12,121,120,20:10,20:20,0,0,0,0,2025-04-12
2025-04-12,122,121,20:20,20:30,0,0,0,0,2025-04-12
2025-04-12,123,122,20:30,20:40,0,0,0,0,2025-04-12
2025-04-12,124,123,20:40,20:50,288.813962446,470.42653309,470.42653309,470.42653309,2025-04-12
2025-04-12,125,124,20:50,21:00,464.900849219,462.623706243,462.623706243,462.623706243,2025-04-12
2025-04-12,126,125,21:00,21:10,465.424155157,463.144448963,463.144448963,463.144448963,2025-04-12
2025-04-12,127,126,21:10,21:20,467.198203726,464.909808019,464.909808019,464.909808019,2025-04-12
2025-04-12,128,127,21:20,21:30,462.059044392,459.795820935,459.795820935,459.795820935,2025-04-12
2025-04-12,129,128,21:30,21:40,463.514703149,461.244349692,461.244349692,461.244349692,2025-04-12
2025-04-12,130,129,21:40,21:50,449.419997666,447.218681853,447.218681853,447.218681853,2025-04-12
2025-04-12,131,130,21:50,22:00,1241.40269883,1239.40392363,1240.79252522,1241.28771454,2025-04-12
2025-04-12,132,131,22:00,22:10,1231.60327856,1229.65250215,1231.00775772,1231.49105551,2025-04-12
2025-04-12,133,132,22:10,22:20,395.672196744,393.734144436,395.080560236,395.56070568,2025-04-12
2025-04-12,134,133,22:20,22:30,1230.18167517,1228.23786196,1229.58828001,1230.0698527,2025-04-12
2025-04-12,135,134,22:30,22:40,1238.28837068,1236.30484985,1237.68285382,1238.17426393,2025-04-12
2025-04-12,136,135,22:40,22:50,1240.31342636,1238.31998655,1239.7048815,1240.198749,2025-04-12
2025-04-12,137,136,22:50,23:00,1231.08436286,1229.13612817,1230.48961794,1230.97228603,2025-04-12
2025-04-12,138,137,23:00,23:10,1232.63306881,1182.97238549,1232.03600816,1232.52055559,2025-04-12
2025-04-12,139,138,23:10,23:20,1251.24091526,1249.19395123,1250.61603086,1251.12315879,2025-04-12
2025-04-12,140,139,23:20,23:30,1255.37142519,1253.3042294,1254.74036456,1255.25250484,2025-04-12
2025-04-12,141,140,23:30,23:40,1235.79452402,1233.82321836,1235.19273614,1235.68111998,2025-04-12
2025-04-12,142,141,23:40,23:50,969.606301543,440.990416204,577.289263134,701.389687768,2025-04-12
2025-04-12,143,142,23:50,00:00+1,551.525508649,548.824067169,550.700829461,551.370101809,2025-04-12
2025-04-12,144,143,00:00+1,00:10+1,1241.27591724,1241.27591724,1241.27591724,1241.27591724,2025-04-13
2025-04-13,1,0,00:10,00:20,557.319530339,557.319530339,557.319530339,557.319530339,2025-04-13
2025-04-13,2,1,00:20,00:30,547.8692479,547.8692479,547.8692479,547.8692479,2025-04-13
2025-04-13,3,2,00:30,00:40,560.628647074,560.628647074,560.628647074,560.628647074,2025-04-13
2025-04-13,4,3,00:40,00:50,571.655708495,571.655708495,571.655708495,571.655708495,2025-04-13
2025-04-13,5,4,00:50,01:00,569.991765106,569.991765106,569.991765106,569.991765106,2025-04-13
2025-04-13,6,5,01:00,01:10,572.124283339,572.124283339,572.124283339,572.124283339,2025-04-13
2025-04-13,7,6,01:10,01:20,571.160327032,571.160327032,571.160327032,571.160327032,2025-04-13
2025-04-13,8,7,01:20,01:30,573.632360829,573.632360829,573.632360829,573.632360829,2025-04-13
2025-04-13,9,8,01:30,01:40,589.624712095,589.624712095,589.624712095,589.624712095,2025-04-13
2025-04-13,10,9,01:40,01:50,609.011187957,609.011187957,609.011187957,609.011187957,2025-04-13
2025-04-13,11,10,01:50,02:00,617.25977532,617.25977532,617.25977532,617.25977532,2025-04-13
2025-04-13,12,11,02:00,02:10,599.271928324,599.271928324,599.271928324,599.271928324,2025-04-13
2025-04-13,13,12,02:10,02:20,585.162053222,585.162053222,585.162053222,585.162053222,2025-04-13
2025-04-13,14,13,02:20,02:30,582.766853229,582.766853229,582.766853229,582.766853229,2025-04-13
2025-04-13,15,14,02:30,02:40,585.007990872,585.007990872,585.007990872,585.007990872,2025-04-13
2025-04-13,16,15,02:40,02:50,590.321743643,590.321743643,590.321743643,590.321743643,2025-04-13
2025-04-13,17,16,02:50,03:00,595.84255785,595.84255785,595.84255785,595.84255785,2025-04-13
2025-04-13,18,17,03:00,03:10,604.459108168,604.459108168,604.459108168,604.459108168,2025-04-13
2025-04-13,19,18,03:10,03:20,597.173263072,597.173263072,597.173263072,597.173263072,2025-04-13
2025-04-13,20,19,03:20,03:30,590.620058073,590.620058073,590.620058073,590.620058073,2025-04-13
2025-04-13,21,20,03:30,03:40,611.525634385,611.525634385,611.525634385,611.525634385,2025-04-13
2025-04-13,22,21,03:40,03:50,623.573999849,623.573999849,623.573999849,623.573999849,2025-04-13
2025-04-13,23,22,03:50,04:00,611.683407055,611.683407055,611.683407055,611.683407055,2025-04-13
2025-04-13,24,23,04:00,04:10,606.868863705,606.868863705,606.868863705,606.868863705,2025-04-13
2025-04-13,25,24,04:10,04:20,613.037858866,613.037858866,613.037858866,613.037858866,2025-04-13
2025-04-13,26,25,04:20,04:30,618.205115317,618.205115317,618.205115317,618.205115317,2025-04-13
2025-04-13,27,26,04:30,04:40,602.909688209,602.909688209,602.909688209,602.909688209,2025-04-13
2025-04-13,28,27,04:40,04:50,605.756870587,605.756870587,605.756870587,605.756870587,2025-04-13
2025-04-13,29,28,04:50,05:00,620.552515676,620.552515676,620.552515676,620.552515676,2025-04-13
2025-04-13,30,29,05:00,05:10,609.196737341,609.196737341,609.196737341,609.196737341,2025-04-13
2025-04-13,31,30,05:10,05:20,613.878105622,613.878105622,613.878105622,613.878105622,2025-04-13
2025-04-13,32,31,05:20,05:30,621.785310534,621.785310534,621.785310534,621.785310534,2025-04-13
2025-04-13,33,32,05:30,05:40,582.611392725,582.611392725,582.611392725,582.611392725,2025-04-13
2025-04-13,34,33,05:40,05:50,464.305701237,464.305701237,464.305701237,464.305701237,2025-04-13
2025-04-13,35,34,05:50,06:00,0,0,0,0,2025-04-13
2025-04-13,36,35,06:00,06:10,0,0,0,0,2025-04-13
2025-04-13,37,36,06:10,06:20,0,0,0,0,2025-04-13
2025-04-13,38,37,06:20,06:30,0,0,0,0,2025-04-13
2025-04-13,39,38,06:30,06:40,0,0,0,0,2025-04-13
2025-04-13,40,39,06:40,06:50,0,0,0,0,2025-04-13
2025-04-13,41,40,06:50,07:00,0,0,0,0,2025-04-13
2025-04-13,42,41,07:00,07:10,0,0,0,0,2025-04-13
2025-04-13,43,42,07:10,07:20,0,0,0,0,2025-04-13
2025-04-13,44,43,07:20,07:30,0,150.140691323,150.140691323,150.140691323,2025-04-13
2025-04-13,45,44,07:30,07:40,0,207.2668623,207.2668623,207.2668623,2025-04-13
2025-04-13,46,45,07:40,07:50,0,0,0,0,2025-04-13
2025-04-13,47,46,07:50,08:00,0,0,0,0,2025-04-13
2025-04-13,48,47,08:00,08:10,0,0,0,0,2025-04-13
2025-04-13,49,48,08:10,08:20,0,0,0,0,2025-04-13
2025-04-13,50,49,08:20,08:30,0,0,0,0,2025-04-13
2025-04-13,51,50,08:30,08:40,0,0,0,0,2025-04-13
2025-04-13,52,51,08:40,08:50,0,0,0,0,2025-04-13
2025-04-13,53,52,08:50,09:00,0,0,0,0,2025-04-13
2025-04-13,54,53,09:00,09:10,0,0,0,0,2025-04-13
2025-04-13,55,54,09:10,09:20,0,0,0,0,2025-04-13
2025-04-13,56,55,09:20,09:30,0,0,0,0,2025-04-13
2025-04-13,57,56,09:30,09:40,0,0,0,0,2025-04-13
2025-04-13,58,57,09:40,09:50,0,0,0,0,2025-04-13
2025-04-13,59,58,09:50,10:00,0,0,0,0,2025-04-13
2025-04-13,60,59,10:00,10:10,0,0,0,0,2025-04-13
2025-04-13,61,60,10:10,10:20,0,0,0,0,2025-04-13
2025-04-13,62,61,10:20,10:30,0,0,0,0,2025-04-13
2025-04-13,63,62,10:30,10:40,0,0,0,0,2025-04-13
2025-04-13,64,63,10:40,10:50,0,0,0,0,2025-04-13
2025-04-13,65,64,10:50,11:00,0,0,0,0,2025-04-13
2025-04-13,66,65,11:00,11:10,0,0,0,0,2025-04-13
2025-04-13,67,66,11:10,11:20,0,0,0,0,2025-04-13
2025-04-13,68,67,11:20,11:30,0,0,0,0,2025-04-13
2025-04-13,69,68,11:30,11:40,0,0,0,0,2025-04-13
2025-04-13,70,69,11:40,11:50,0,0,0,0,2025-04-13
2025-04-13,71,70,11:50,12:00,480.863816018,480.863816018,480.863816018,480.863816018,2025-04-13
2025-04-13,72,71,12:00,12:10,469.869248396,469.869248396,468.963149476,468.963149476,2025-04-13
2025-04-13,73,72,12:10,12:20,458.367648727,53.3152571023,408.461803895,408.461803895,2025-04-13
2025-04-13,74,73,12:20,12:30,414.774897533,414.774897533,424.33424162,424.33424162,2025-04-13
2025-04-13,75,74,12:30,12:40,427.356526915,427.356526915,450.056359164,450.056359164,2025-04-13
2025-04-13,76,75,12:40,12:50,0,0,0,0,2025-04-13
2025-04-13,77,76,12:50,13:00,0,0,0,0,2025-04-13
2025-04-13,78,77,13:00,13:10,0,0,0,0,2025-04-13
2025-04-13,79,78,13:10,13:20,0,0,0,0,2025-04-13
2025-04-13,80,79,13:20,13:30,0,0,0,0,2025-04-13
2025-04-13,81,80,13:30,13:40,0,0,0,0,2025-04-13
2025-04-13,82,81,13:40,13:50,0,0,0,0,2025-04-13
2025-04-13,83,82,13:50,14:00,0,0,0,0,2025-04-13
2025-04-13,84,83,14:00,14:10,0,0,0,0,2025-04-13
2025-04-13,85,84,14:10,14:20,0,0,0,0,2025-04-13
2025-04-13,86,85,14:20,14:30,0,0,0,0,2025-04-13
2025-04-13,87,86,14:30,14:40,0,0,0,0,2025-04-13
2025-04-13,88,87,14:40,14:50,0,0,0,0,2025-04-13
2025-04-13,89,88,14:50,15:00,0.51316680293,0,0,0,2025-04-13
2025-04-13,90,89,15:00,15:10,41.1307880318,14.9892987011,14.9892987011,14.9892987011,2025-04-13
2025-04-13,91,90,15:10,15:20,100.492155507,78.9515188849,78.9515188849,78.9515188849,2025-04-13
2025-04-13,92,91,15:20,15:30,163.872223592,146.800701819,146.800701819,146.800701819,2025-04-13
2025-04-13,93,92,15:30,15:40,206.121943641,193.905228435,193.905228435,193.905228435,2025-04-13
2025-04-13,94,93,15:40,15:50,263.456259663,255.664551304,255.664551304,255.664551304,2025-04-13
2025-04-13,95,94,15:50,16:00,336.042250268,330.940225813,330.940225813,330.940225813,2025-04-13
2025-04-13,96,95,16:00,16:10,376.976057879,366.788391058,366.788391058,366.788391058,2025-04-13
2025-04-13,97,96,16:10,16:20,427.900564487,412.292097538,412.292097538,412.292097538,2025-04-13
2025-04-13,98,97,16:20,16:30,491.903201195,473.422304301,473.422304301,473.422304301,2025-04-13
2025-04-13,99,98,16:30,16:40,536.518743965,512.399673975,512.399673975,512.399673975,2025-04-13
2025-04-13,100,99,16:40,16:50,590.109679864,560.11649255,560.11649255,560.11649255,2025-04-13
2025-04-13,101,100,16:50,17:00,648.281542189,613.431751454,613.431751454,613.431751454,2025-04-13
2025-04-13,102,101,17:00,17:10,706.705933637,678.828324706,678.828324706,678.828324706,2025-04-13
2025-04-13,103,102,17:10,17:20,758.844226005,732.874961646,732.874961646,732.874961646,2025-04-13
2025-04-13,104,103,17:20,17:30,825.203275109,801.145777865,801.145777865,801.145777865,2025-04-13
2025-04-13,105,104,17:30,17:40,882.599202762,860.532510292,860.532510292,860.532510292,2025-04-13
2025-04-13,106,105,17:40,17:50,786.588948357,767.229312705,767.229312705,767.229312705,2025-04-13
2025-04-13,107,106,17:50,18:00,633.072785254,616.678668263,616.678668263,616.678668263,2025-04-13
2025-04-13,108,107,18:00,18:10,675.552012629,668.37290479,668.37290479,674.389424593,2025-04-13
2025-04-13,109,108,18:10,18:20,724.905660431,718.317872771,718.317872771,724.068107106,2025-04-13
2025-04-13,110,109,18:20,18:30,716.746285968,713.670837167,713.670837167,717.411136689,2025-04-13
2025-04-13,111,110,18:30,18:40,694.270684957,689.542705755,689.542705755,694.146901773,2025-04-13
2025-04-13,112,111,18:40,18:50,719.936149813,715.972153607,715.972153607,720.222195981,2025-04-13
2025-04-13,113,112,18:50,19:00,0,0,0,0,2025-04-13
2025-04-13,114,113,19:00,19:10,0,0,0,0,2025-04-13
2025-04-13,115,114,19:10,19:20,0,0,0,0,2025-04-13
2025-04-13,116,115,19:20,19:30,0,0,0,0,2025-04-13
2025-04-13,117,116,19:30,19:40,0,0,0,0,2025-04-13
2025-04-13,118,117,19:40,19:50,0,0,0,0,2025-04-13
2025-04-13,119,118,19:50,20:00,0,0,0,0,2025-04-13
2025-04-13,120,119,20:00,20:10,0,0,0,0,2025-04-13
2025-04-13,121,120,20:10,20:20,109.063972155,504.537640918,504.537640918,662.404674746,2025-04-13
2025-04-13,122,121,20:20,20:30,0,0,0,0,2025-04-13
2025-04-13,123,122,20:30,20:40,0,0,0,0,2025-04-13
2025-04-13,124,123,20:40,20:50,721.157993335,718.063614571,718.063614571,721.826936336,2025-04-13
2025-04-13,125,124,20:50,21:00,730.83657596,727.700667877,727.700667877,731.514496772,2025-04-13
2025-04-13,126,125,21:00,21:10,720.354548443,717.263617139,717.263617139,721.022746172,2025-04-13
2025-04-13,127,126,21:10,21:20,711.254775799,708.202890229,708.202890229,711.91453262,2025-04-13
2025-04-13,128,127,21:20,21:30,735.463282622,732.307522048,732.307522048,736.145495147,2025-04-13
2025-04-13,129,128,21:30,21:40,765.756514105,762.470769903,762.470769903,766.466826499,2025-04-13
2025-04-13,130,129,21:40,21:50,673.027109654,670.139253159,670.139253159,673.651406658,2025-04-13
2025-04-13,131,130,21:50,22:00,1366.65367104,1364.36527496,1366.00438555,1367.14837665,2025-04-13
2025-04-13,132,131,22:00,22:10,1373.26139636,1370.94464754,1372.60406636,1373.76223127,2025-04-13
2025-04-13,133,132,22:10,22:20,560.571558042,558.166231136,559.889095825,561.091541768,2025-04-13
2025-04-13,134,133,22:20,22:30,1377.78268538,1375.4465364,1377.11985098,1378.28771422,2025-04-13
2025-04-13,135,134,22:30,22:40,1379.13933395,1376.79736379,1378.47484791,1379.64562121,2025-04-13
2025-04-13,136,135,22:40,22:50,1379.70725226,1377.36284526,1379.04207482,1380.21406632,2025-04-13
2025-04-13,137,136,22:50,23:00,1375.0934437,1372.76883384,1374.43388329,1375.59597801,2025-04-13
2025-04-13,138,137,23:00,23:10,1378.12887436,1375.79123994,1377.4656185,1378.63422432,2025-04-13
2025-04-13,139,138,23:10,23:20,1398.27784865,1395.85375806,1397.59006262,1398.80188872,2025-04-13
2025-04-13,140,139,23:20,23:30,1409.76372251,1407.29034778,1409.06195312,1410.29841682,2025-04-13
2025-04-13,141,140,23:30,23:40,1413.92653413,1411.43529741,1413.21969676,1414.46508984,2025-04-13
2025-04-13,142,141,23:40,23:50,1113.92113634,580.991839379,1379.25142137,1407.25227951,2025-04-13
2025-04-13,143,142,23:50,00:00+1,565.647805256,563.220696949,564.959163013,943.186520859,2025-04-13
2025-04-13,144,143,00:00+1,00:10+1,1412.25784579,1412.25784579,1412.25784579,1412.25784579,2025-04-14
2025-04-14,1,0,00:10,00:20,578.917744405,578.917744405,578.917744405,578.917744405,2025-04-14
2025-04-14,2,1,00:20,00:30,570.414054251,570.414054251,570.414054251,570.414054251,2025-04-14
2025-04-14,3,2,00:30,00:40,563.656524883,563.656524883,563.656524883,563.656524883,2025-04-14
2025-04-14,4,3,00:40,00:50,564.643360422,564.643360422,564.643360422,564.643360422,2025-04-14
2025-04-14,5,4,00:50,01:00,575.622879761,575.622879761,575.622879761,575.622879761,2025-04-14
2025-04-14,6,5,01:00,01:10,582.590250859,582.590250859,582.590250859,582.590250859,2025-04-14
2025-04-14,7,6,01:10,01:20,580.331298941,580.331298941,580.331298941,580.331298941,2025-04-14
2025-04-14,8,7,01:20,01:30,573.55912581,573.55912581,573.55912581,573.55912581,2025-04-14
2025-04-14,9,8,01:30,01:40,582.900613767,582.900613767,582.900613767,582.900613767,2025-04-14
2025-04-14,10,9,01:40,01:50,598.826622004,598.826622004,598.826622004,598.826622004,2025-04-14
2025-04-14,11,10,01:50,02:00,599.768361385,599.768361385,599.768361385,599.768361385,2025-04-14
2025-04-14,12,11,02:00,02:10,580.923956966,580.923956966,580.923956966,580.923956966,2025-04-14
2025-04-14,13,12,02:10,02:20,578.978387332,578.978387332,578.978387332,578.978387332,2025-04-14
2025-04-14,14,13,02:20,02:30,593.994367964,593.994367964,593.994367964,593.994367964,2025-04-14
2025-04-14,15,14,02:30,02:40,589.951159937,589.951159937,589.951159937,589.951159937,2025-04-14
2025-04-14,16,15,02:40,02:50,591.379393894,591.379393894,591.379393894,591.379393894,2025-04-14
2025-04-14,17,16,02:50,03:00,601.862348394,601.862348394,601.862348394,601.862348394,2025-04-14
2025-04-14,18,17,03:00,03:10,590.650662594,590.650662594,590.650662594,590.650662594,2025-04-14
2025-04-14,19,18,03:10,03:20,592.77356785,592.77356785,592.77356785,592.77356785,2025-04-14
2025-04-14,20,19,03:20,03:30,606.69922041,606.69922041,606.69922041,606.69922041,2025-04-14
2025-04-14,21,20,03:30,03:40,604.29382996,604.29382996,604.29382996,604.29382996,2025-04-14
2025-04-14,22,21,03:40,03:50,592.798537368,592.798537368,592.798537368,592.798537368,2025-04-14
2025-04-14,23,22,03:50,04:00,591.908899506,591.908899506,591.908899506,591.908899506,2025-04-14
2025-04-14,24,23,04:00,04:10,609.080288191,609.080288191,609.080288191,609.080288191,2025-04-14
2025-04-14,25,24,04:10,04:20,606.807406819,606.807406819,606.807406819,606.807406819,2025-04-14
2025-04-14,26,25,04:20,04:30,590.245020597,590.245020597,590.245020597,590.245020597,2025-04-14
2025-04-14,27,26,04:30,04:40,602.587805999,602.587805999,602.587805999,602.587805999,2025-04-14
2025-04-14,28,27,04:40,04:50,610.971066268,610.971066268,610.971066268,610.971066268,2025-04-14
2025-04-14,29,28,04:50,05:00,602.671710158,602.671710158,602.671710158,602.671710158,2025-04-14
2025-04-14,30,29,05:00,05:10,596.186577047,596.186577047,596.186577047,596.186577047,2025-04-14
2025-04-14,31,30,05:10,05:20,608.82847899,608.82847899,608.82847899,608.82847899,2025-04-14
2025-04-14,32,31,05:20,05:30,614.406427788,614.406427788,614.406427788,614.406427788,2025-04-14
2025-04-14,33,32,05:30,05:40,577.123947323,577.123947323,577.123947323,577.123947323,2025-04-14
2025-04-14,34,33,05:40,05:50,620.802466557,620.802466557,620.802466557,620.802466557,2025-04-14
2025-04-14,35,34,05:50,06:00,0,0,0,0,2025-04-14
2025-04-14,36,35,06:00,06:10,0,0,0,0,2025-04-14
2025-04-14,37,36,06:10,06:20,0,0,0,0,2025-04-14
2025-04-14,38,37,06:20,06:30,0,0,0,0,2025-04-14
2025-04-14,39,38,06:30,06:40,0,0,0,0,2025-04-14
2025-04-14,40,39,06:40,06:50,0,0,0,0,2025-04-14
2025-04-14,41,40,06:50,07:00,0,0,0,0,2025-04-14
2025-04-14,42,41,07:00,07:10,0,0,0,0,2025-04-14
2025-04-14,43,42,07:10,07:20,0,0,0,0,2025-04-14
2025-04-14,44,43,07:20,07:30,0,138.384007553,138.384007553,138.384007553,2025-04-14
2025-04-14,45,44,07:30,07:40,197.339191774,197.339191774,197.339191774,197.339191774,2025-04-14
2025-04-14,46,45,07:40,07:50,0,0,0,0,2025-04-14
2025-04-14,47,46,07:50,08:00,0,0,0,0,2025-04-14
2025-04-14,48,47,08:00,08:10,0,0,0,0,2025-04-14
