date,x_plan_kwh,C_grid_yuan,e_emergency_kwh,C_emer_yuan,C_total_yuan,r_purchase_waste_kwh,w_pv_waste_kwh,u_charge_kwh,v_discharge_kwh,E_start_kwh,E_end_kwh,L_energy_kwh,P_act_energy_kwh
2025-06-18,85179.19842780184,59349.86452020713,0.0,0.0,59349.86452020713,10715.036526447784,88.67290000000003,18142.621586074052,14695.523484719983,10800.0,10800.0,126909.07891666668,55980.68801666667
2025-06-19,83664.08834513772,57017.34127031306,87.49188063433519,603.0323701203471,57620.373640433405,10281.187210789498,1339.461283333333,20375.9343771012,16504.50684545197,10800.0,10800.0,127349.06689999999,59089.562699999995
2025-06-20,38260.80848121527,19658.18383560578,0.0,0.0,19658.18383560578,3092.944459040776,9028.059330380698,19680.125483125245,15940.901641331451,10800.0,10800.0,81137.07971666666,58736.49886666667
2025-06-21,38130.29682022145,19086.463231612273,0.0,0.0,19086.463231612273,3875.646664315046,10931.16474498496,20993.394794323387,17004.649783401943,10800.0,10800.0,81408.0648,62073.3244
2025-06-22,76439.2722296816,52022.918749074706,3.1013645551699938,21.610308220424518,52044.529057295134,4466.6420682482785,527.3828666666664,21005.30294379918,17014.29538447734,10800.0,10800.0,126539.46191666667,59082.12081666667
2025-06-23,77720.01824966389,52459.74299013415,0.0,0.0,52459.74299013415,5941.907704377574,655.4425000000002,21375.694975191145,17314.312929904827,10800.0,10800.0,126690.87308333332,59629.587083333325
2025-06-24,75842.9212536266,52787.81628625755,5362.006501334508,34099.12794933037,86886.94423558791,958.3421228722073,0.0,20935.75464257321,16957.961260484306,10800.0,10800.0,127112.84501666666,50844.05276666667
2025-06-25,80773.20527766424,54939.47592308848,3.507297529062157,24.494965942970104,54963.97088903145,6313.984984917313,42.254933333333156,20963.427843557853,16980.376553281858,10800.0,10800.0,126310.40843333333,55872.98706666667
2025-06-26,80721.1494960367,54084.62503038023,48.85781094556296,343.03318640637485,54427.65821678661,8821.673753162231,461.8820166666667,20731.935283263345,16792.867579443307,10800.0,10800.0,126697.44536666665,59150.061533333326
2025-06-27,36304.07723205049,17853.234995381907,0.0,0.0,17853.234995381907,2453.4097672446424,10097.600361661074,20954.84861304272,16973.427376564607,10800.0,10800.0,79563.255,59791.60913333333
2025-06-28,36476.936347693365,18064.212848194507,0.0,0.0,18064.212848194507,2014.703668281514,8739.284461001916,20768.537377596153,16822.515275852886,10800.0,10800.0,80661.5728,58884.64668333333
2025-06-29,76546.88760542974,51984.85299905436,0.0,0.0,51984.85299905436,3212.0893525186993,0.0,21405.419576724787,17338.38985714708,10800.0,10800.0,126384.80871666667,57117.04018333333
2025-06-30,78663.15928106193,53105.93619166545,17.890518822130844,124.25859847910978,53230.19479014456,4737.610171428085,26.894550074045128,21257.163658150537,17218.302563101934,10800.0,10800.0,125947.32058333333,56069.636600000005
2025-07-01,80579.84635189104,59017.684622919245,3067.693163731576,21966.790983934876,80984.47560685412,1199.4520051803293,0.0,23103.947077220648,19522.40360011169,10800.0,9901.992813818928,141546.85106666666,62680.30703333332
2025-07-02,82333.02943301677,60371.10063040018,1335.2571107081421,10717.220992463446,71088.32162286363,5402.177968640762,1259.2047871764876,20041.23171306977,15939.09429182877,9901.992813818928,10228.996586883088,141198.65821666666,68293.89185
2025-07-03,85029.75798605263,64118.38280392214,240.43021120881838,2149.7573174751346,66268.14012139727,443.0133948059896,0.0,23962.38314377321,18895.62727465108,10228.996586883088,10800.0,141565.53863333332,61805.119699999996
2025-07-04,43281.167630137155,25177.579202380308,316.4707206129094,1068.0448158795543,26245.624018259863,762.3120324312779,9760.98953333333,22233.595892645913,18040.126574327125,10800.0,10765.651220795626,95795.06574999998,66914.19828333333
2025-07-05,45134.84036134158,25631.639445589495,0.0,0.0,25631.639445589495,1070.6809001719319,10968.623332121231,22497.590847883184,18192.13468550144,10765.651220795626,10800.0,95872.83489999997,67082.75493333333
2025-07-06,89423.52311269201,68006.05407057708,52.59363781898742,466.2688960842329,68472.32296666132,5098.034037883429,342.1389666666664,22326.11682084691,18084.154624886003,10800.0,10800.0,141244.57465,61450.5931
2025-07-07,93648.85846750792,70483.30332121039,0.0,0.0,70483.30332121039,15035.738512560474,2022.1912666666667,16744.452219021667,13563.00629740755,10800.0,10800.0,141495.39414999998,68085.91138333332
2025-07-08,97353.41221638666,73610.6993663424,0.0,0.0,73610.6993663424,15951.31278730155,2185.683383333334,19184.363310974244,15539.334281889136,10800.0,10800.0,141285.22699999998,65713.83998333332
2025-07-09,92509.37386207955,69728.89725914199,0.0,0.0,69728.89725914199,13521.172504067883,1460.6239053497945,18257.11808418533,14788.265648190116,10800.0,10800.0,140590.70496666664,66531.97995000001
2025-07-10,89373.95330736952,67135.68284277365,0.0,0.0,67135.68284277365,11051.479272829902,1873.642833333333,18922.146409857647,15326.938591984697,10800.0,10800.0,140463.54224999997,67609.91886666666
2025-07-11,46741.03073869146,27878.993278572,0.0,0.0,27878.993278572,3142.238174418657,7081.634708408587,21044.108978232725,17045.72827236851,10800.0,10800.0,94741.08840000001,62222.31125
2025-07-12,45712.07694711778,26544.03860165423,0.0,0.0,26544.03860165423,1480.272839079969,9122.51061648585,21184.474516940158,17159.424358721528,10800.0,10800.0,95318.37109999999,64234.12776666667
2025-07-13,85438.98607542762,61578.260420807055,31.71156943695007,263.7561468049006,61842.01656761196,8559.877497729718,4023.370712668284,19051.205444560856,15431.476410094287,10800.0,10800.0,139893.36648333332,70625.64608333333
2025-07-14,79082.70921392585,58407.43746923164,296.6080798444599,2564.85655508359,60972.29402431523,2869.785182656704,811.7246251028796,20474.359312337092,16584.23104299304,10800.0,10800.0,141062.42346666666,69254.74425
2025-07-15,84876.60553015754,62849.9920705343,0.0,0.0,62849.9920705343,8111.480272832183,259.14311666666686,19773.32398592294,16016.39242859758,10800.0,10800.0,139545.16266666667,66796.11208333333
2025-07-16,84996.89927067938,63730.22034615514,0.0,0.0,63730.22034615514,7808.501116764061,1259.3362873444423,19971.044648618692,16176.546165381138,10800.0,10800.0,140365.26538333332,68230.70199999999
2025-07-17,82806.62010792411,61322.073364877186,2.5577876926427052,21.54040905359054,61343.613773930774,4982.906568222175,818.278302994456,22566.194514386625,18278.617556653167,10800.0,10800.0,139569.15928333334,66848.74321666665
2025-07-18,46251.17204345181,26723.31617908772,0.0,0.0,26723.31617908772,2991.400430026837,8135.8734621630965,20261.316059273046,16411.666008011165,10800.0,10800.0,93698.0732,62423.825099999995
2025-07-19,46255.82837098646,26381.37230995587,0.0,0.0,26381.37230995587,2186.356488757309,12725.907980252185,21898.65711566827,17737.9122636913,10800.0,10800.0,94564.52239999999,67381.70335
2025-07-20,83027.78105911645,60996.3919194009,0.0,0.0,60996.3919194009,5960.087827701287,1130.60583142438,20247.94307012698,16400.83388680286,10800.0,10800.0,138750.53876666666,66660.56055
2025-07-21,83979.64825395422,62456.13000356342,0.0,0.0,62456.13000356342,5050.948700427809,813.4756333333335,21713.02405364783,17587.549483454743,10800.0,10800.0,138442.8198,64453.07045
2025-07-22,84308.98135433611,62183.42299528749,6.141012575807849,52.12063548246513,62235.54363076996,5951.664742254282,446.5615333333333,21693.428813987593,17571.67733932995,10800.0,10800.0,139514.85881666664,65719.71419999999
2025-07-23,84681.47758458025,62206.89172028449,23.367034869986128,198.17285044310793,62405.0645707276,4980.6157913868,1373.721400424015,21757.68584722509,17623.72553625232,10800.0,10800.0,139450.03365,65233.48653333333
2025-07-24,83802.52802137953,61893.98326838117,0.0,0.0,61893.98326838117,5631.698856877498,655.3079666666663,20521.311567554578,16622.26236971921,10800.0,10800.0,138902.21751666666,65285.74551666666
2025-07-25,45318.58599782534,26101.962474331907,0.0,0.0,26101.962474331907,2974.98852262339,11895.96020940828,20749.040521721072,16806.72282259407,10800.0,10800.0,92354.83968333332,65849.52011666665
2025-07-26,44996.43258610229,25979.601928686483,0.0,0.0,25979.601928686483,2575.368050149643,9866.297795034649,21503.553548691212,17417.878374439882,10800.0,10800.0,93187.68993333333,64718.59836666666
2025-07-27,83120.89060531752,60906.01536028298,232.19525964852258,1235.4554068036255,62141.470767086605,5049.610906355099,58.85134999999991,23997.02004532076,19437.586236709813,10800.0,10800.0,138110.19628333332,64425.00648333333
2025-07-28,85011.2448314872,63403.029404711444,0.0,0.0,63403.029404711444,2893.0054955345563,0.0,21912.432119048997,17749.070016429687,10800.0,10800.0,138228.99843333333,60274.121199999994
2025-07-29,87691.5334394247,64829.19339641163,9.587427822064342,82.16425643509142,64911.357652846724,6938.741636193335,608.09035,21500.22595291283,17415.18302185939,10800.0,10800.0,138314.74511666666,62245.49916666666
2025-07-30,87888.97253680261,65362.38158068692,0.0,0.0,65362.38158068692,7976.33068982571,1880.9367999999997,20676.05787882587,16747.60688184895,10800.0,10800.0,138424.36443333334,64321.11038333333
2025-07-31,85652.19353913222,62628.14175125195,0.5303341399089732,4.3951441844956145,62632.536895436446,5943.981232532882,843.0444833333333,21951.062582838174,17780.36069209892,10800.0,10800.0,137423.31371666666,62728.31745
2025-08-01,44456.8642966775,25336.139731905365,0.0,0.0,25336.139731905365,2656.441721406656,16470.553593335728,21465.838501412913,17387.32918614446,10800.0,10800.0,92719.42409999997,71468.06443333332
2025-08-02,43752.552378866865,24651.67626952838,0.0,0.0,24651.67626952838,2241.9328255955384,16634.785352079478,20783.20667293958,16834.397405081065,10800.0,10800.0,91562.24421666667,70635.21928333334
2025-08-03,77937.97536474977,55710.821462223146,143.52089402446745,1198.4899039567972,56909.31136617994,6712.392383861044,4766.829699999998,19804.179955683423,16041.385764103561,10800.0,10800.0,138062.48614999998,75223.00616666666
2025-08-04,75206.8878316848,55096.8275555711,0.0,0.0,55096.8275555711,3652.588234201082,2529.2662345726408,18996.727787251304,15387.34950767355,10800.0,10800.0,138312.10695,72896.45186666667
2025-08-05,74826.35761270982,54784.29180784781,0.0,0.0,54784.29180784781,4073.309684672691,1815.4909911265606,19922.353703038163,16137.106499460915,10800.0,10800.0,136458.49728333333,71306.18754999999
2025-08-06,75114.88505016123,55493.624744518194,521.3255833663729,4407.286384162729,59900.91112868092,2342.6226116449884,1480.7312000000002,19699.756023041547,16001.2984678256,10800.0,10750.559900931174,136716.08779999998,68601.68853333333
2025-08-07,76307.73881702677,55521.16961448575,18.634832284877916,162.32802403357152,55683.49763851932,5458.71808348726,3698.166688081301,19668.460729374427,15886.957101631342,10750.559900931174,10800.0,136850.75446666667,73462.76921666667
2025-08-08,42847.276684290075,23896.694172549385,0.0,0.0,23896.694172549385,1806.8509803730535,21030.00037257075,22290.810954454108,18055.55687310783,10800.0,10800.0,90703.21611666668,74928.04486666666
2025-08-09,41890.49298331616,23595.1113055671,0.0,0.0,23595.1113055671,977.6164334874899,17890.675209380643,21580.38073920015,17480.10839875212,10800.0,10800.0,90303.83174999998,71381.90275000001
2025-08-10,72597.48677568656,54049.75043290472,14.065508983441873,121.3726620798064,54171.12309498453,2000.3054677952696,1366.6963999999998,20736.480878288046,16796.549511413312,10800.0,10800.0,136535.44471666665,71230.82566666666
2025-08-11,74198.88758255387,53777.287511028975,66.0974772336923,552.4238939013283,54329.711404930305,3011.960759895644,2802.081383837052,20472.050435376506,16582.360852654972,10800.0,10800.0,136422.26351666666,71861.01018333333
2025-08-12,73555.07795342,54005.79724818267,641.3739060481369,5299.101601221619,59304.89884940429,1721.953630721336,756.2124334002167,20830.221817613652,16872.479672267065,10800.0,10800.0,136637.5967,68877.05304999999
2025-08-13,75831.44391456539,55036.44073636421,53.25971572115952,444.31797694700197,55480.75871331121,4741.3880535627895,1295.38497237135,19615.532391328514,15888.581236976095,10800.0,10800.0,136547.99718333333,70427.01773333333
2025-08-14,75071.57905869803,54718.3674199961,60.22064605975572,514.5821946689383,55232.94961466504,3139.0712100441297,1818.9667450149734,22355.109296659735,18107.638530294393,10800.0,10800.0,135936.05536666667,70009.76438333333
2025-08-15,42665.24536939064,24113.793448449207,0.0,0.0,24113.793448449207,1597.4139891480884,19832.721695298016,21449.38316637477,17374.00036476356,10800.0,10800.0,89968.05776666666,72808.33088333333
2025-08-16,42361.876891081876,23753.395237605422,0.0,0.0,23753.395237605422,1327.5714996111515,20038.641660102054,21402.017708957937,17335.63434425593,10800.0,10800.0,90183.53034999999,73254.24998333333
2025-08-17,73710.1813810463,53941.00190423437,48.56185442619039,405.27514254308085,54346.27704677745,3491.3791225513633,3035.6402499999995,21401.738138181376,17335.40789192691,10800.0,10800.0,135369.1165,72203.72288333334
2025-08-18,74575.34789177813,54424.55248804153,118.97235754883013,1006.5471518168127,55431.099639858345,4065.3132778707136,2044.6419833333339,22053.944060296133,17863.694688839874,10800.0,10800.0,135710.17471666663,71316.0591
2025-08-19,75195.85588231258,55045.39263554368,79.34428621621021,677.6276790294338,55723.020314573114,4146.306323734174,3045.093028128851,19821.793508767267,16055.652742101483,10800.0,10800.0,135364.48288333334,71046.82283333334
2025-08-20,74735.19846664711,55264.30450833934,1562.0486200097464,9805.446358625592,65069.750866964925,1455.5842521712289,0.0,22057.746146415637,17866.77437859667,10800.0,10800.0,135048.05366666664,64397.3626
2025-08-21,78491.00908539184,56537.51065845458,0.0,0.0,56537.51065845458,6419.042428806544,2462.889933333333,19813.99073641384,16049.332496495212,10800.0,10800.0,134971.7989,69127.38041666665
2025-08-22,42775.23960225448,23878.7586731588,0.0,0.0,23878.7586731588,490.40106975938886,16986.299669082982,21410.36559690581,17342.39613349371,10800.0,10800.0,90531.7304,69301.161
2025-08-23,42924.53552697493,23569.58154600521,0.0,0.0,23569.58154600521,1275.8566963839446,15113.838097360192,21078.076753846246,17073.24217061546,10800.0,10800.0,89697.14623333335,67167.14008333333
2025-08-24,77783.13321529007,56403.389433408665,0.0,0.0,56403.389433408665,6111.808535090222,3974.7890624642314,20857.611233696254,16894.66509929397,10800.0,10800.0,135068.0714,71334.48191666667
2025-08-25,77795.16583579229,56892.42834000581,0.0,0.0,56892.42834000581,2486.563606346757,263.7543567152038,22482.951874019334,18211.19101795566,10800.0,10800.0,134511.61375000002,63738.52673333334
2025-08-26,80351.63501630408,57548.35723865556,0.0,0.0,57548.35723865556,8487.432464416863,2495.178783333334,20211.60729063452,16371.401905413974,10800.0,10800.0,134368.96393333332,68840.14554999999
2025-08-27,80204.80014515184,57938.22901118046,0.0,0.0,57938.22901118046,5791.621459914285,2413.5014,21502.781150373074,17417.25273180219,10800.0,10800.0,133788.3821,65874.23323333333
2025-08-28,79351.52572785958,57720.41929991728,61.32621564682324,511.30326563634947,58231.72256555363,4597.108752099093,0.0,21304.99056881045,17257.042360736472,10800.0,10800.0,134543.81656666665,63776.02158333333
2025-08-29,44823.36803334876,25130.967057584232,0.0,0.0,25130.967057584232,2337.5944912354094,15787.763545349211,21804.156035600747,17661.366388836606,10800.0,10800.0,88328.33255,65773.11219999999
2025-08-30,44123.91464729751,24925.541323464135,0.0,0.0,24925.541323464135,1414.1381328921038,20299.312669203697,20514.44216772833,16616.698155859947,10800.0,10800.0,89025.08758333333,70512.36774999999
2025-08-31,77070.6743759989,55471.30757311714,22.717146644289755,189.91148183618992,55661.21905495333,4483.839230333124,1949.5500458904526,21123.04822676991,17109.66906368363,10800.0,10800.0,133365.35983333332,66718.73675
2025-09-01,78319.06684866533,50452.46168396239,0.0,0.0,50452.46168396239,16832.8557128773,4732.72385,16733.43553923523,13554.082786780538,10800.0,10800.0,121263.61926666666,67689.48473333333
2025-09-02,69375.17621371128,44379.908647384334,0.0,0.0,44379.908647384334,9742.14277969186,1710.5179886831265,20340.83997545419,16476.080380117895,10800.0,10800.0,121532.82415,67475.0683
2025-09-03,66973.14123407095,44433.324083336614,0.0,0.0,44433.324083336614,5647.2679858121355,2374.029803703705,17916.453655553203,14512.327460998094,10800.0,10800.0,121433.71643333335,65885.99918333333
2025-09-04,66071.98627446075,43006.3791587415,0.0,0.0,43006.3791587415,5466.4214745011595,2939.6868166666663,19685.85491206809,15945.542478775165,10800.0,10800.0,121061.17303333334,67135.60748333333
2025-09-05,38791.943507290795,18414.480960909626,0.0,0.0,18414.480960909626,4985.75326868617,23329.937352434834,19221.006418437468,15569.015198934354,10800.0,10800.0,75132.98044999999,68308.71878333333
2025-09-06,37676.22985260727,17723.151748262837,0.0,0.0,17723.151748262837,4415.725104259234,21867.535596240486,19325.712905829194,15653.827453721646,10800.0,10800.0,75826.37416666666,68105.29046666666
2025-09-07,59490.09204249325,38570.65114089599,614.0923437052859,3329.7607064519466,41900.41184734794,1091.76699497972,0.0,21323.33565553766,17271.901880985504,10800.0,10800.0,120781.00903333334,65820.02541666666
2025-09-08,54728.68401127232,35257.653426272096,7800.475918432414,49434.72246274908,84692.37588902118,32.1663357163618,0.0,17748.7288028787,14647.304742223656,10800.0,10499.072875675656,121400.59243333334,62005.022899999996
2025-09-09,61427.82616921424,39099.13314648134,945.7508509361728,6220.758580611192,45319.89172709253,1380.7734375540126,3794.7584389644153,20861.220781557895,16766.009904592574,10499.072875675656,10645.271685086009,121082.23558333333,67979.40131666666
2025-09-10,62282.55604579058,40355.81259666009,3336.8389309488334,20867.61584950782,61223.42844616791,479.1965422830699,0.0,19523.66616681704,15699.4663823607,10645.271685086009,10772.71969926502,121274.78848333334,59958.78983333332
2025-09-11,66259.32809364896,41911.54359002535,0.0,0.0,41911.54359002535,4222.941199979777,4625.0661268536,20477.277435898817,16562.04245241656,10772.71969926502,10800.0,120746.77835,67250.69256666666
2025-09-12,37302.57489979842,17224.32031640081,0.0,0.0,17224.32031640081,2979.082830020263,18953.12161267564,20098.496090013257,16279.781832910736,10800.0,10800.0,75687.22711666666,64135.570916666664
2025-09-13,38220.449148540225,17642.5642480861,0.0,0.0,17642.5642480861,3521.1187018150486,23163.11267813999,18574.296238167626,15045.179952915776,10800.0,10800.0,75063.58311666666,67056.48163333333
2025-09-14,65403.96972574011,42432.37638292289,200.47772255582038,1270.0540459170022,43702.43042883989,1582.0524241980934,0.0,20647.73828472547,16724.66801062763,10800.0,10800.0,121237.69566666664,61138.370916666674
2025-09-15,66226.32939027614,41873.23139104061,400.9173987792567,2684.7458376223503,44557.97722866296,3916.9307332015446,3671.3534686178996,20904.905020540034,16932.973066637427,10800.0,10800.0,120760.02988333334,65692.99925
2025-09-16,68257.95090940826,44872.96424965757,13.092750000000137,88.18761655000094,44961.15186620757,2506.0971613394818,2578.7146611408457,19444.53607155052,15750.074217955917,10800.0,10800.0,121843.35746666667,62351.58748333332
2025-09-17,70051.47070000993,45235.32137980298,0.0,0.0,45235.32137980298,4251.393385456293,1850.3057564324963,20998.174516427054,17008.521358305916,10800.0,10800.0,120924.795,60964.67659999999
2025-09-18,69745.92036167101,44638.0669409367,0.0,0.0,44638.0669409367,4527.676047524777,2498.6228999999994,19808.264723576758,16044.694426097176,10800.0,10800.0,120804.11636666665,61848.06525
2025-09-19,36437.51767439102,16673.93396016683,0.0,0.0,16673.93396016683,1770.3982937224407,14699.607800345026,20348.20665082572,16482.047387168834,10800.0,10800.0,75287.12646666665,59185.77414999999
2025-09-20,36326.299958174626,16188.866697297559,0.0,0.0,16188.866697297559,1627.8071055117111,15059.380853264589,21019.35929507895,17025.681029013947,10800.0,10800.0,75330.72763333333,59685.293900000004
2025-09-21,73188.47329097582,47412.05182392047,0.0,0.0,47412.05182392047,7318.679028780755,4092.206500044068,18368.948835882416,14878.848557064759,10800.0,10800.0,120862.28298333334,62574.79549999999
2025-09-22,71897.17153462672,47145.102942461985,19.555900000000065,128.01369518333377,47273.11663764532,4428.128591836446,3159.122212023878,19555.035512805545,15839.578765372495,10800.0,10800.0,121218.04173333333,60604.02185
2025-09-23,73786.83147295893,48263.629828846366,6.806530228432393,44.07568649421396,48307.70551534058,5388.364265990892,2552.603983333334,19663.443002788525,15927.38883225871,10800.0,10800.0,121182.28133333335,59065.66574999999
2025-09-24,73946.82067529018,48133.30434444449,0.0,0.0,48133.30434444449,5972.592595629012,2925.1427474775346,20978.21174833492,16992.35151615129,10800.0,10800.0,121014.19341666666,59950.968316666665
2025-09-25,73258.26625689704,47785.32011659841,31.88636666666673,217.35929008333375,48002.67940668174,5927.710048530864,3368.4021,19255.74513175182,15597.153556718975,10800.0,10800.0,120546.34715,60210.89825
2025-09-26,37699.00699592677,16823.628275555442,0.0,0.0,16823.628275555442,2509.747008790992,13785.473182325535,19523.912130580255,15814.368825770003,10800.0,10800.0,74194.35371666666,56500.11021666667
2025-09-27,37160.773756279894,17130.141525803367,0.0,0.0,17130.141525803367,857.0047971461117,14522.903511777102,20945.069459772018,16965.506262415336,10800.0,10800.0,75945.77174999999,58144.46949999999
2025-09-28,73989.753648093,48748.27383819102,5.868333333333339,40.07191416666671,48788.34575235768,5413.932503342775,1108.8938999999993,20974.560060088963,16989.393648672063,10800.0,10800.0,120389.61958333333,56901.99041666667
2025-09-29,75503.45464856409,49607.3510418729,5.620383333333393,37.527299516667064,49644.878341389565,6707.384475130168,2177.8246427951954,20336.706915642462,16472.732601670396,10800.0,10800.0,121111.41479999998,58351.523199999996
2025-09-30,76224.68918163197,50016.87948310928,0.0,0.0,50016.87948310928,5447.931916241319,1352.3313166666665,21064.47990556484,17062.228723507524,10800.0,10800.0,120916.45506666666,55494.2803
2025-10-01,76510.55588049107,47364.759003692714,0.0,0.0,47364.759003692714,15525.233740263233,8206.87557342139,16404.868597226843,13287.94356375374,10800.0,10800.0,117218.45471666666,67556.93318333334
2025-10-02,69793.52601115074,43441.12355367064,0.0,0.0,43441.12355367064,9324.054265349221,5159.512199999999,18837.77067965721,15258.59425052234,10800.0,10800.0,117231.70978333332,65500.926666666666
2025-10-03,35977.512035272484,15043.92273071098,0.0,0.0,15043.92273071098,5033.240498421265,19660.476377129005,18245.481366959037,14778.839907236827,10800.0,10800.0,71524.19113333333,63707.03743333333
2025-10-04,35846.057349737486,15555.186068723386,0.0,0.0,15555.186068723386,3915.1544588915285,15199.84745029889,19131.963195861746,15496.890188648014,10800.0,10800.0,72397.41483333331,59301.4324
2025-10-05,66163.33053781651,41221.208158640045,0.0,0.0,41221.208158640045,4542.094028418691,3225.8606993265926,19260.07759686619,15600.662853461617,10800.0,10800.0,117604.42089999998,62868.459833333334
2025-10-06,66103.05659566323,42088.44559136677,0.0,0.0,42088.44559136677,3039.598107764011,1572.8947640837164,19776.076177976385,16018.621704160874,10800.0,10800.0,117896.13613333332,60163.026883333325
2025-10-07,66128.25113211581,41642.54478561292,65.28239630704437,337.1432629028956,41979.68804851581,3587.488510621669,857.7468675527921,20930.185001307407,16953.449851059002,10800.0,10800.0,117357.17863333331,59585.615633333335
2025-10-08,63500.13003435806,39318.56907019555,71.31420436139831,465.76446543475475,39784.3335356303,1419.7522968567503,1489.8097246641128,22017.82395016808,17834.437399636146,10800.0,10800.0,117391.06235,60912.56668333334
2025-10-09,64351.79131171123,39660.47436296915,0.0,0.0,39660.47436296915,1668.4579626068744,2951.7777964402167,20903.020364899032,16931.446495568223,10800.0,10800.0,117432.98973333335,61673.008050000004
2025-10-10,34299.46081913206,13978.729163953023,0.0,0.0,13978.729163953023,1503.5612109223762,19566.47817344446,20451.634305781867,16565.823787683312,10800.0,10800.0,72371.53011666666,63027.919200000004
2025-10-11,35126.46766904435,14636.0122575628,0.0,0.0,14636.0122575628,2159.071982221465,15141.564025732641,19576.41093556273,15856.892857805818,10800.0,10800.0,71790.96475,57684.65116666666
2025-10-12,67383.19880777311,41920.28427114647,12.061483191562047,60.57879932962038,41980.86307047609,3220.5763880982977,1860.3632333333335,19996.656243156365,16197.291556956658,10800.0,10800.0,117709.38418333333,59194.4282
2025-10-13,70053.44726417048,43654.44304503331,0.0,0.0,43654.44304503331,6160.977398504992,3115.750538056078,19733.284355839,15983.960328229598,10800.0,10800.0,117677.75383333334,60650.358533333325
2025-10-14,69116.32938868355,43387.192725540546,0.0,0.0,43387.192725540546,3158.5201595426483,1116.9192671118408,21405.5825194512,17338.52184075547,10800.0,10800.0,118032.22918333334,57258.3999
2025-10-15,69843.80952904263,43672.607521687256,0.0,0.0,43672.607521687256,2858.1336586834595,1086.5902166666665,20942.43159838165,16963.36959468914,10800.0,10800.0,117342.48076666666,55422.457116666665
2025-10-16,71550.80028865693,45380.99614985012,463.7669620701477,3059.238765295729,48440.23491514585,3346.3107449339586,1656.1114166666662,21293.01125856026,17247.33911943381,10800.0,10800.0,117733.27633333334,54766.80338333333
2025-10-17,35540.21901395974,14938.22617314159,0.0,0.0,14938.22617314159,2094.0698632829335,13781.801864520234,19263.93668152582,15603.788712035916,10800.0,10800.0,71943.17253333333,55938.973216666665
2025-10-18,35187.73180420288,14641.023988605652,0.0,0.0,14641.023988605652,1528.4484119108383,13928.825683374771,19230.865485529506,15577.001043278902,10800.0,10800.0,71656.70145,55580.10818333334
2025-10-19,73052.29580175817,46406.67470962576,292.6957439334994,1921.1488486666594,48327.82355829242,3891.3686059473075,1408.1459280407148,21893.444623001713,17733.690144631386,10800.0,10800.0,117991.24738333334,54105.524849999994
2025-10-20,74569.75531395638,47374.21822724768,0.0,0.0,47374.21822724768,5030.7700018331525,915.3882166666667,22014.81436205207,17831.999633262174,10800.0,10800.0,117903.31864999999,53462.536283333335
2025-10-21,75758.19305987986,48997.09896812967,0.0,0.0,48997.09896812967,4566.623371237854,798.6254166666668,20686.12064197553,16755.757720000176,10800.0,10800.0,117800.84898333333,51338.26763333334
2025-10-22,76948.70205734397,49512.97287391211,0.0,0.0,49512.97287391211,5927.479041130951,1349.0896181067874,21669.6668321381,17552.430134031856,10800.0,10800.0,117671.98653333333,52117.08983333333
2025-10-23,77517.30774917884,49643.84627746591,0.0,0.0,49643.84627746591,8295.981582885568,1937.7505333333331,20547.78210329794,16643.703503671335,10800.0,10800.0,117212.01551666665,53832.51848333333
2025-10-24,36173.44860378878,14942.978337965238,0.0,0.0,14942.978337965238,1610.0995473810954,12386.27539303711,19773.804982652135,16016.782035948228,10800.0,10800.0,72135.51853333332,53715.467816666656
2025-10-25,35668.16712612953,14610.063759556215,0.0,0.0,14610.063759556215,1135.869175365088,11236.619771284686,20511.81813761275,16614.572691466332,10800.0,10800.0,72042.787,52644.35426666667
2025-10-26,75692.27786134057,48861.01046027149,0.0,0.0,48861.01046027149,5892.8189121108535,1380.8473833333323,20391.050259103755,16516.750709874043,10800.0,10800.0,117422.34435,52878.032333333336
2025-10-27,76202.63622992736,48736.5847195975,0.0,0.0,48736.5847195975,6706.53737605551,1994.9516333333324,20781.923967746632,16833.35841387477,10800.0,10800.0,117790.56431666666,54237.98265
2025-10-28,76249.45414181823,49670.286537782325,0.0,0.0,49670.286537782325,5810.307444442606,575.728418791387,20478.929360969807,16587.932782385553,10800.0,10800.0,117514.14479999998,51541.7231
2025-10-29,76700.87235124747,50331.61106702413,0.0,0.0,50331.61106702413,3073.9829821105936,0.0,22708.592469141433,18393.95990000456,10800.0,10800.0,117721.61451666665,48409.357716666666
2025-10-30,78452.95846647945,51771.95700541577,0.0,0.0,51771.95700541577,7735.211780603326,2020.7882130861658,20574.425383105114,16665.284560315147,10800.0,10800.0,116916.07056666666,52128.252916666665
2025-10-31,37027.32597197978,15566.484852227512,0.0,0.0,15566.484852227512,1785.9860591126528,7637.722931023793,19470.13113250881,15770.806217332141,10800.0,10800.0,71748.98903333333,47844.69696666667
2025-11-01,36880.16235162594,15325.058518178703,0.0,0.0,15325.058518178703,2145.7977642680626,8493.607143098649,19456.41584697846,15759.69683605256,10800.0,10800.0,71974.20948333332,49430.171050000004
2025-11-02,79190.14197257085,52037.012658757594,0.0,0.0,52037.012658757594,5666.303662262868,486.47326666666675,22320.953212147266,18079.97210183929,10800.0,10800.0,117843.23631666666,49046.85238333333
2025-11-03,79917.09035279613,53366.01752403249,0.0,0.0,53366.01752403249,5904.677579741224,770.9247656555132,19666.093284558272,15929.535560492195,10800.0,10800.0,117808.91503333335,48303.98475
