date,t,time_end,L_actual_kw,P_act_kw,L_fc_kw,P_fc_kw,x_plan_kwh,y_used_kwh,r_purchase_waste_kwh,u_charge_kwh,v_discharge_kwh,e_emergency_kwh,w_pv_waste_kwh,g_pv_used_kwh,E_end_kwh,physical_slot0,decision_date,plan_slot0,price_actual,total_cost_yuan,period_start,period_end,L_commit_fc_kw,P_commit_fc_kw,forecast_issue_hour,x0_kwh,x3_kwh,price_fc,E_start_kwh
2025-03-20,102,17:00,6102.19,1377.7125,6176.95397726,1546.3644756,771.764916944,771.764916944,0,0,-0,15.6479997224,0,229.61875,8790.85793041,101,2025-03-20,100,0.9264,787.444553771,16:50,17:00,6176.95397726,1546.3644756,0,771.764916944,771.764916944,0.9264,8790.85793041
2025-03-20,103,17:10,6143.2969,1083.9022,6135.81920791,1243.02879183,815.465069347,815.465069347,0,0,-0,27.7673806529,0,180.650366667,8790.85793041,102,2025-03-20,101,0.9462,902.960526485,17:00,17:10,6135.81920791,1243.02879183,0,815.465069347,815.465069347,0.9462,8790.85793041
2025-03-20,104,17:20,6075.0134,831.8823,6057.21020113,936.866625397,853.390595955,853.390595955,0,0,-0,20.4645873783,0,138.64705,8790.85793041,103,2025-03-20,102,0.9742,931.056123699,17:10,17:20,6057.21020113,936.866625397,0,853.390595955,853.390595955,0.9742,8790.85793041
2025-03-20,105,17:30,6025.68,597.3375,6120.99495289,647.920017991,912.179155816,912.179155816,0,7.45540581613,0,0,0,99.55625,8797.56779564,104,2025-03-20,103,0.9862,899.591083466,17:20,17:30,6120.99495289,647.920017991,0,912.179155816,912.179155816,0.9862,8790.85793041
2025-03-20,106,17:40,6213.4416,374.8971,6302.28579201,373.475024197,988.135127969,988.135127969,0,15.0443779685,0,0,0,62.48285,8811.10773581,105,2025-03-20,104,0.976,964.419884897,17:30,17:40,6302.28579201,373.475024197,0,988.135127969,988.135127969,0.976,8797.56779564
2025-03-20,107,17:50,5394.1467,156.1276,5624.75063627,143.802310561,913.491387619,913.491387619,0,40.4882042855,0,0,0,26.0212666667,8847.54711967,106,2025-03-20,105,1.0742,981.27244858,17:40,17:50,5624.75063627,143.802310561,0,913.491387619,913.491387619,1.0742,8811.10773581
2025-03-20,108,18:00,4094.12,0,4380.63995532,0,730.10665922,730.10665922,0,47.7533258868,0,0,0,0,8890.52511297,107,2025-03-20,106,1.2313,898.980329498,17:50,18:00,4380.63995532,0,0,730.10665922,730.10665922,1.2313,8847.54711967
2025-03-20,109,18:10,4187.9837,0,4211.06102368,0,701.843503947,701.843503947,0,3.84622061409,0,0,0,0,8893.98671152,108,2025-03-20,107,1.2561,881.585625308,18:00,18:10,4211.06102368,0,0,701.843503947,701.843503947,1.2561,8890.52511297
2025-03-20,110,18:20,4441.4267,5.5774,4377.10965434,0,729.518275723,729.518275723,0,0,9.78994094331,0,0,0.929566666667,8883.10899936,109,2025-03-20,108,1.2447,908.031397793,18:10,18:20,4377.10965434,0,0,729.518275723,729.518275723,1.2447,8893.98671152
2025-03-20,111,18:30,4255.45,0,4348.31479911,0,724.719133184,724.719133184,0,15.4774665175,0,0,0,0,8897.03871923,110,2025-03-20,109,1.2545,909.16015258,18:20,18:30,4348.31479911,0,0,724.719133184,724.719133184,1.2545,8883.10899936
2025-03-20,112,18:40,4286.5369,0,4377.54992634,0,729.591654389,729.591654389,0,15.1688377226,0,0,0,0,8910.69067318,111,2025-03-20,110,1.2522,913.594669626,18:30,18:40,4377.54992634,0,0,729.591654389,729.591654389,1.2522,8897.03871923
2025-03-20,113,18:50,4470.2464,0.4004,4377.22025531,0,729.536709219,729.536709219,0,0,15.4376241146,0,0,0.0667333333333,8893.5377575,112,2025-03-20,111,1.2881,939.716235145,18:40,18:50,4377.22025531,0,0,729.536709219,729.536709219,1.2881,8910.69067318
2025-03-20,114,19:00,4579.24,0,4345.91147219,0,0,0,0,0,763.206666667,0,0,0,8045.53035009,113,2025-03-20,112,1.3466,0,18:50,19:00,4345.91147219,0,0,0,0,1.3466,8893.5377575
2025-03-20,115,19:10,4480.3082,0,4343.40543154,0,0,0,0,0,746.718033333,0,0,0,7215.84364638,114,2025-03-20,113,1.3523,0,19:00,19:10,4343.40543154,0,0,0,0,1.3523,8045.53035009
2025-03-20,116,19:20,4285.5618,0.0288,4336.48680837,0,474.796052798,474.796052798,0,0,239.459447202,0,0,0.0048,6949.77759394,115,2025-03-20,114,1.3445,638.363292987,19:10,19:20,4336.48680837,0,0,474.796052798,474.796052798,1.3445,7215.84364638
2025-03-20,117,19:30,4196.78,0,4389.26834549,0,0,0,0,0,699.463333333,0,0,0,6172.59611246,116,2025-03-20,115,1.3483,0,19:20,19:30,4389.26834549,0,0,0,0,1.3483,6949.77759394
2025-03-20,118,19:40,4330.8684,0,4502.39840754,0,0,0,0,0,721.8114,0,0,0,5370.58344579,117,2025-03-20,116,1.349,0,19:30,19:40,4502.39840754,0,0,0,0,1.349,6172.59611246
2025-03-20,119,19:50,4370.9481,0.0021,4490.87436451,0,0,0,0,0,728.491,0,0,0.00035,4561.14900135,118,2025-03-20,117,1.3473,0,19:40,19:50,4490.87436451,0,0,0,0,1.3473,5370.58344579
2025-03-20,120,20:00,4358.21,0,4352.19490939,0,0,0,0,0,726.368333333,0,0,0,3754.07307542,119,2025-03-20,118,1.3482,0,19:50,20:00,4352.19490939,0,0,0,0,1.3482,4561.14900135
2025-03-20,121,20:10,4586.0191,0,4416.02342245,0,0,0,0,0,764.336516667,0,0,0,2904.81027912,120,2025-03-20,119,1.3513,0,20:00,20:10,4416.02342245,0,0,0,0,1.3513,3754.07307542
2025-03-20,122,20:20,4523.6629,0,4419.62454331,0,736.604090552,736.604090552,0,0,17.3397261147,0,0,0,2885.54391677,121,2025-03-20,120,1.34,987.04948134,20:10,20:20,4419.62454331,0,0,736.604090552,736.604090552,1.34,2904.81027912
2025-03-20,123,20:30,4215.37,0,4291.53168601,0,0,0,0,0,702.561666667,0,0,0,2104.9198427,122,2025-03-20,121,1.3489,0,20:20,20:30,4291.53168601,0,0,0,0,1.3489,2885.54391677
2025-03-20,124,20:40,4256.2469,0,4371.31429351,0,0,0,0,0,709.374483333,0,0,0,1316.72597233,123,2025-03-20,122,1.3952,0,20:30,20:40,4371.31429351,0,0,0,0,1.3952,2104.9198427
2025-03-20,125,20:50,4319.0159,0,4478.58352142,0,746.430586903,746.430586903,0,26.5946035699,0,0,0,0,1340.66111554,124,2025-03-20,123,1.2226,912.586035548,20:40,20:50,4478.58352142,0,0,746.430586903,746.430586903,1.2226,1316.72597233
2025-03-20,126,21:00,4257.25,0,4495.0350424,0,749.172507067,749.172507067,0,39.6308404004,0,0,0,0,1376.3288719,125,2025-03-20,124,0.9332,699.127783595,20:50,21:00,4495.0350424,0,0,749.172507067,749.172507067,0.9332,1340.66111554
2025-03-20,127,21:10,4290.2681,0,4390.34041473,0,731.723402455,731.723402455,0,16.6787191221,0,0,0,0,1391.33971911,126,2025-03-20,125,0.9068,663.526781347,21:00,21:10,4390.34041473,0,0,731.723402455,731.723402455,0.9068,1376.3288719
2025-03-20,128,21:20,4418.7036,0,4319.92998222,0,719.98833037,719.98833037,0,0,16.4622696297,0,0,0,1373.04830841,127,2025-03-20,126,0.9371,674.70106439,21:10,21:20,4319.92998222,0,0,719.98833037,719.98833037,0.9371,1391.33971911
2025-03-20,129,21:30,4553.6,0,4397.10018402,0,732.850030671,732.850030671,0,0,26.0833026627,0,0,0,1344.06686101,128,2025-03-20,127,0.9371,686.753763741,21:20,21:30,4397.10018402,0,0,732.850030671,732.850030671,0.9371,1373.04830841
2025-03-20,130,21:40,4526.2528,0,4401.97380693,0,733.662301155,733.662301155,0,0,20.7131655118,0,0,0,1321.05223266,129,2025-03-20,128,0.9871,724.19805747,21:30,21:40,4401.97380693,0,0,733.662301155,733.662301155,0.9871,1344.06686101
2025-03-20,131,21:50,4001.6252,0,3918.86478909,0,653.144131514,653.144131514,0,0,13.793401819,0,0,0,1305.72623064,130,2025-03-20,129,0.7764,507.101103708,21:40,21:50,3918.86478909,0,0,653.144131514,653.144131514,0.7764,1321.05223266
2025-03-20,132,22:00,3318.94,0,3334.52417488,0,1389.08736248,1386.49,2.59736248072,833.333333333,0,0,0,0,2055.72623064,131,2025-03-20,130,0.4209,584.666870868,21:50,22:00,3334.52417488,0,0,1389.08736248,1389.08736248,0.4209,1305.72623064
2025-03-20,133,22:10,3233.4088,0,3329.92468833,0,1388.32078139,1372.2348,16.0859813876,833.333333333,0,0,0,0,2805.72623064,132,2025-03-20,131,0.3859,535.752989537,22:00,22:10,3329.92468833,0,0,1388.32078139,1388.32078139,0.3859,2055.72623064
2025-03-20,134,22:20,3319.971,0,3437.3182777,0,572.886379616,572.886379616,0,19.5578796159,0,0,0,0,2823.3283223,133,2025-03-20,132,0.4368,250.236770616,22:10,22:20,3437.3182777,0,0,572.886379616,572.886379616,0.4368,2805.72623064
2025-03-20,135,22:30,3255.84,0,3400.37574645,0,1400.06262441,1375.97333333,24.0892910745,833.333333333,0,0,0,0,3573.3283223,134,2025-03-20,133,0.4198,587.746289726,22:20,22:30,3400.37574645,0,0,1400.06262441,1400.06262441,0.4198,2823.3283223
2025-03-20,136,22:40,3144.1326,0,3431.70320092,0,1405.28386682,1357.35543333,47.9284334868,833.333333333,0,0,0,0,4323.3283223,135,2025-03-20,134,0.4186,588.251826651,22:30,22:40,3431.70320092,0,0,1405.28386682,1405.28386682,0.4186,3573.3283223
2025-03-20,137,22:50,3161.8174,0,3413.29676598,0,1402.21612766,1360.3029,41.9132276631,833.333333333,0,0,0,0,5073.3283223,136,2025-03-20,135,0.4241,594.679859742,22:40,22:50,3413.29676598,0,0,1402.21612766,1402.21612766,0.4241,4323.3283223
2025-03-20,138,23:00,3296.4,0,3403.48858847,0,1400.58143141,1382.73333333,17.8480980779,833.333333333,0,0,0,0,5823.3283223,137,2025-03-20,136,0.4237,593.426352489,22:50,23:00,3403.48858847,0,0,1400.58143141,1400.58143141,0.4237,5073.3283223
2025-03-20,139,23:10,3356.4081,0,3505.74832832,0,685.244644062,685.244644062,0,125.843294062,0,0,0,0,5936.58728695,138,2025-03-20,137,0.4248,291.091924798,23:00,23:10,3505.74832832,0,0,685.244644062,685.244644062,0.4248,5823.3283223
2025-03-20,140,23:20,3261.7676,0,3500.49226237,0,1416.7487104,1376.96126667,39.7874437286,833.333333333,0,0,0,0,6686.58728695,139,2025-03-20,138,0.424,600.701453208,23:10,23:20,3500.49226237,0,0,1416.7487104,1416.7487104,0.424,5936.58728695
2025-03-20,141,23:30,3267.73,0,3413.99387037,0,1402.33231173,1377.955,24.3773117291,833.333333333,0,0,0,0,7436.58728695,140,2025-03-20,139,0.422,591.78423555,23:20,23:30,3413.99387037,0,0,1402.33231173,1402.33231173,0.422,6686.58728695
2025-03-20,142,23:40,3604.076,0,3445.08252506,0,1407.51375418,1407.51375418,0,806.834420843,0,0,0,0,8162.73826571,141,2025-03-20,140,0.424,596.785831771,23:30,23:40,3445.08252506,0,0,1407.51375418,1407.51375418,0.424,7436.58728695
2025-03-20,143,23:50,3245.8691,0,3076.46565874,0,512.744276457,512.744276457,0,0,28.233906876,0,0,0,8131.36725807,142,2025-03-20,141,0.4271,218.993080475,23:40,23:50,3076.46565874,0,0,512.744276457,512.744276457,0.4271,8162.73826571
2025-03-20,144,00:00+1,2401,0,2578.78950036,0,429.798250059,429.798250059,0,29.6315833925,0,0,0,0,8158.03568312,143,2025-03-20,142,0.4276,183.781731725,23:50,00:00+1,2578.78950036,0,0,429.798250059,429.798250059,0.4276,8131.36725807
2025-06-21,1,00:10,3087.9838,0,3197.37218685,0,1266.96286961,1137.10599052,129.856879087,622.442023857,0,0,0,0,10800,0,2025-06-20,143,0.4248,538.20582701,00:00,00:10,2929.9921824,0,0,1266.96286961,1266.96286961,0.4248,10239.8021785
2025-06-21,2,00:20,3200.0919,0,3220.10798012,0,536.684663354,533.34865,3.33601335404,0,0,0,0,0,10800,1,2025-06-21,0,0.4245,227.822639594,00:10,00:20,3220.10798012,0,0,536.684663354,536.684663354,0.4245,10800
2025-06-21,3,00:30,3401.46,0,3152.87008856,0,525.478348093,525.478348093,0,0,41.4316519066,0,0,0,10753.9648312,2,2025-06-21,1,0.4269,224.326706801,00:20,00:30,3152.87008856,0,0,525.478348093,525.478348093,0.4269,10800
2025-06-21,4,00:40,3063.5261,0,3119.45745107,0,519.909575179,519.909575179,0,9.32189184535,0,0,0,0,10762.3545339,3,2025-06-21,2,0.4272,222.105370516,00:30,00:40,3119.45745107,0,0,519.909575179,519.909575179,0.4272,10753.9648312
2025-06-21,5,00:50,2820.2572,0,3140.65347441,0,523.442245735,511.87116236,11.5710833744,41.8282956937,0,0,0,0,10800,4,2025-06-21,3,0.4271,223.562183153,00:40,00:50,3140.65347441,0,0,523.442245735,523.442245735,0.4271,10762.3545339
2025-06-21,6,01:00,2883.38,0,3169.62837143,0,528.271395239,480.563333333,47.7080619052,0,0,0,0,0,10800,5,2025-06-21,4,0.4285,226.36429286,00:50,01:00,3169.62837143,0,0,528.271395239,528.271395239,0.4285,10800
2025-06-21,7,01:10,2869.9796,0,3112.27209949,0,518.712016581,478.329933333,40.382083248,0,0,0,0,0,10800,6,2025-06-21,5,0.4311,223.616750348,01:00,01:10,3112.27209949,0,0,518.712016581,518.712016581,0.4311,10800
2025-06-21,8,01:20,2985.8287,0,2954.79286839,0,492.465478064,492.465478064,0,0,5.17263860248,0,0,0,10794.2526238,7,2025-06-21,6,0.4302,211.858648663,01:10,01:20,2954.79286839,0,0,492.465478064,492.465478064,0.4302,10800
2025-06-21,9,01:30,3164.18,0,2820.12123115,0,470.020205191,470.020205191,0,0,57.3431281423,0,0,0,10730.538037,8,2025-06-21,7,0.4279,201.121645801,01:20,01:30,2820.12123115,0,0,470.020205191,470.020205191,0.4279,10794.2526238
2025-06-21,10,01:40,3064.8457,0,2950.77323029,0,491.795538382,491.795538382,0,0,19.0120782845,0,0,0,10709.4135055,9,2025-06-21,8,0.4312,212.06223615,01:30,01:40,2950.77323029,0,0,491.795538382,491.795538382,0.4312,10730.538037
2025-06-21,11,01:50,2954.0459,0,2913.80297247,0,485.633828745,485.633828745,0,0,6.70715458828,0,0,0,10701.9611115,10,2025-06-21,9,0.4333,210.425137995,01:40,01:50,2913.80297247,0,0,485.633828745,485.633828745,0.4333,10709.4135055
2025-06-21,12,02:00,2994.62,0,2859.794114,0,476.632352333,476.632352333,0,0,22.4709810007,0,0,0,10676.9933549,11,2025-06-21,10,0.4311,205.476207091,01:50,02:00,2859.794114,0,0,476.632352333,476.632352333,0.4311,10701.9611115
2025-06-21,13,02:10,3072.4014,0,2982.99374615,0,497.165624358,497.165624358,0,0,14.9012756416,0,0,0,10660.4363819,12,2025-06-21,11,0.4293,213.433202537,02:00,02:10,2982.99374615,0,0,497.165624358,497.165624358,0.4293,10676.9933549
2025-06-21,14,02:20,3013.1015,0,2931.333006,0,488.555501,488.555501,0,0,13.6280823332,0,0,0,10645.2940682,13,2025-06-21,12,0.4324,211.251398632,02:10,02:20,2931.333006,0,0,488.555501,488.555501,0.4324,10660.4363819
2025-06-21,15,02:30,2838.75,0,2720.04675368,0,0,0,0,0,473.125,0,0,0,10119.5996238,14,2025-06-21,13,0.4367,0,02:20,02:30,2720.04675368,0,0,0,0,0.4367,10645.2940682
2025-06-21,16,02:40,2749.9199,0,2786.19257606,0,464.365429343,464.365429343,0,6.04544601011,0,0,0,0,10125.0405252,15,2025-06-21,14,0.4348,201.906088679,02:30,02:40,2786.19257606,0,0,464.365429343,464.365429343,0.4348,10119.5996238
2025-06-21,17,02:50,2820.5847,0,2756.56253388,0,459.42708898,459.42708898,0,0,10.6703610199,0,0,0,10113.1845685,16,2025-06-21,15,0.4335,199.161643073,02:40,02:50,2756.56253388,0,0,459.42708898,459.42708898,0.4335,10125.0405252
2025-06-21,18,03:00,2936.24,0,2621.25367552,0,436.875612586,436.875612586,0,0,52.4977207474,0,0,0,10054.8537677,17,2025-06-21,16,0.4357,190.346704404,02:50,03:00,2621.25367552,0,0,436.875612586,436.875612586,0.4357,10113.1845685
2025-06-21,19,03:10,2920.1894,0.0012,2701.25011823,0,0,0,0,0,486.698033333,0,0,0.0002,9514.07817508,18,2025-06-21,17,0.4374,0,03:00,03:10,2701.25011823,0,0,0,0,0.4374,10054.8537677
2025-06-21,20,03:20,2951.0328,0,2749.59480806,0,0,0,0,0,491.8388,0,0,0,8967.59061953,19,2025-06-21,18,0.4371,0,03:10,03:20,2749.59480806,0,0,0,0,0.4371,9514.07817508
2025-06-21,21,03:30,2977.51,0,2725.87783541,0,454.312972569,454.312972569,0,0,41.938694098,0,0,0,8920.99207053,20,2025-06-21,19,0.4356,197.898730851,03:20,03:30,2725.87783541,0,0,454.312972569,454.312972569,0.4356,8967.59061953
2025-06-21,22,03:40,2780.298,0.0162,2869.21695418,0,478.202825697,478.202825697,0,14.822525697,0,0,0,0.0027,8934.33234366,21,2025-06-21,20,0.4353,208.161690026,03:30,03:40,2869.21695418,0,0,478.202825697,478.202825697,0.4353,8920.99207053
2025-06-21,23,03:50,2728.3059,0,2903.1493143,0,251.215071294,251.215071294,0,0,203.502578706,0,0,0,8708.21836732,22,2025-06-21,21,0.436,109.529771084,03:40,03:50,2903.1493143,0,0,251.215071294,251.215071294,0.436,8934.33234366
2025-06-21,24,04:00,2862.19,0,2729.15004481,0,0,0,0,0,477.031666667,0,0,0,8178.18318213,23,2025-06-21,22,0.4378,0,03:50,04:00,2729.15004481,0,0,0,0,0.4378,8708.21836732
2025-06-21,25,04:10,2845.9182,0.2263,2680.38637991,0,0,0,0,0,474.281983333,0,0,0.0377166666667,7651.20320065,24,2025-06-21,23,0.4401,0,04:00,04:10,2680.38637991,0,0,0,0,0.4401,8178.18318213
2025-06-21,26,04:20,2748.951,0,2660.03653165,0,0,0,0,0,458.1585,0,0,0,7142.13820065,25,2025-06-21,24,0.4389,0,04:10,04:20,2660.03653165,0,0,0,0,0.4389,7651.20320065
2025-06-21,27,04:30,2677.31,0,2680.6537937,0,0,0,0,0,446.218333333,0,0,0,6646.3400525,26,2025-06-21,25,0.4364,0,04:20,04:30,2680.6537937,0,0,0,0,0.4364,7142.13820065
2025-06-21,28,04:40,2660.8713,3.1516,2654.88586571,0,0,0,0,0,442.953283333,0,0,0.525266666667,6154.16973769,27,2025-06-21,26,0.4393,0,04:30,04:40,2654.88586571,0,0,0,0,0.4393,6646.3400525
2025-06-21,29,04:50,2702.3205,0,2631.45650927,0,0,0,0,0,450.38675,0,0,0,5653.74001546,28,2025-06-21,27,0.4422,0,04:40,04:50,2631.45650927,0,0,0,0,0.4422,6154.16973769
2025-06-21,30,05:00,2732.32,7.275,2617.71701584,30.5055764037,0,0,0,0,454.174166667,0,0,1.2125,5149.1020525,29,2025-06-21,28,0.4395,0,04:50,05:00,2617.71701584,30.5055764037,0,0,0,0.4395,5653.74001546
2025-06-21,31,05:10,2664.7178,116.7655,2594.45176389,113.297310715,413.525742196,413.525742196,0,0,11.1329744711,0,0,19.4609166667,5136.73208087,30,2025-06-21,29,0.4333,179.180704093,05:00,05:10,2594.45176389,113.297310715,0,413.525742196,413.525742196,0.4333,5149.1020525
2025-06-21,32,05:20,2606.871,263.9703,2618.68728365,299.644109399,0,0,0,0,390.48345,0,0,43.99505,4702.86158087,31,2025-06-21,30,0.4439,0,05:10,05:20,2618.68728365,299.644109399,0,0,0,0.4439,5136.73208087
2025-06-21,33,05:30,2642.15,417.075,2716.41939122,490.08261778,371.056128907,371.056128907,0,0.210295573632,0,0,0,69.5125,4703.05084688,32,2025-06-21,31,0.4301,159.591241043,05:20,05:30,2716.41939122,490.08261778,0,371.056128907,371.056128907,0.4301,4702.86158087
2025-06-21,34,05:40,2745.0641,587.5961,2865.19867317,689.095884099,362.683798178,362.683798178,0,3.10579817808,0,0,0,97.9326833333,4705.84606524,33,2025-06-21,32,0.3713,134.664494264,05:30,05:40,2865.19867317,689.095884099,0,362.683798178,362.683798178,0.3713,4703.05084688
2025-06-21,35,05:50,2758.042,735.8325,2858.34909736,899.516554583,0,0,0,0,337.034916667,0,0,122.63875,4331.3628245,34,2025-06-21,33,0.5708,0,05:40,05:50,2858.34909736,899.516554583,0,0,0,0.5708,4705.84606524
2025-06-21,36,06:00,2741.64,890.7,2738.49755661,1103.89672947,0,0,0,0,308.49,0,0,148.45,3988.59615784,35,2025-06-21,34,0.9099,0,05:50,06:00,2738.49755661,1103.89672947,0,0,0,0.9099,4331.3628245
2025-06-21,37,06:10,2888.7304,1136.9554,2752.57446133,1313.08630755,0,0,0,0,291.9625,0,0,189.492566667,3664.19338006,36,2025-06-21,35,0.9368,0,06:00,06:10,2752.57446133,1313.08630755,0,0,0,0.9368,3988.59615784
2025-06-21,38,06:20,2932.231,1453.4028,2757.44224748,1501.71651302,0,0,0,0,246.471366667,0,0,242.2338,3390.33630598,37,2025-06-21,36,0.8758,0,06:10,06:20,2757.44224748,1501.71651302,0,0,0,0.8758,3664.19338006
2025-06-21,39,06:30,2764.02,1765.9125,2718.67149752,1677.30730411,0,0,0,0,166.35125,0,0,294.31875,3205.50158376,38,2025-06-21,37,0.8759,0,06:20,06:30,2718.67149752,1677.30730411,0,0,0,0.8759,3390.33630598
2025-06-21,40,06:40,2606.6137,2022.3026,2647.10324193,1915.13494141,0,0,0,0,97.3851833333,0,0,337.050433333,3097.2958245,39,2025-06-21,38,0.8601,0,06:30,06:40,2647.10324193,1915.13494141,0,0,0,0.8601,3205.50158376
2025-06-21,41,06:50,2867.7649,2350.4923,2757.05897109,2178.35462136,0,0,0,0,86.2121,0,0,391.748716667,3001.50460228,40,2025-06-21,39,0.8442,0,06:40,06:50,2757.05897109,2178.35462136,0,0,0,0.8442,3097.2958245
2025-06-21,42,07:00,3304.27,2699.25,3083.41917157,2464.45372159,0,0,0,0,100.836666667,0,0,449.875,2889.46386154,41,2025-06-21,40,0.8334,0,06:50,07:00,3083.41917157,2464.45372159,0,0,0,0.8334,3001.50460228
2025-06-21,43,07:10,3254.3169,2874.6231,3202.35293557,2766.23170666,0,0,0,0,63.2823,0,0,479.10385,2819.15019487,42,2025-06-21,41,0.8092,0,07:00,07:10,3202.35293557,2766.23170666,0,0,0,0.8092,2889.46386154
2025-06-21,44,07:20,3137.5948,3006.0287,3229.02487028,3021.32616992,0,0,0,0,21.9276833333,0,0,501.004783333,2794.78610228,43,2025-06-21,42,0.7972,0,07:10,07:20,3229.02487028,3021.32616992,0,0,0,0.7972,2819.15019487
2025-06-21,45,07:30,3174.85,3224.8875,3214.50810812,3253.799503,0,0,0,8.33958333333,0,0,0,537.48125,2802.29172728,44,2025-06-21,43,0.7644,0,07:20,07:30,3214.50810812,3253.799503,0,0,0,0.7644,2794.78610228
2025-06-21,46,07:40,3159.7263,3537.527,3203.22611609,3519.75426956,0,0,0,62.9667833333,0,0,0,589.587833333,2858.96183228,45,2025-06-21,44,0.6899,0,07:30,07:40,3203.22611609,3519.75426956,0,0,0,0.6899,2802.29172728
2025-06-21,47,07:50,3087.5763,3785.3986,3180.10577601,3766.27280391,0,0,0,116.303716667,0,0,0,630.899766667,2963.63517728,46,2025-06-21,45,0.86,0,07:40,07:50,3180.10577601,3766.27280391,0,0,0,0.86,2858.96183228
2025-06-21,48,08:00,3062.36,4003.425,3164.76222351,4015.93103158,0,0,0,156.844166667,0,0,0,667.2375,3104.79492728,47,2025-06-21,46,1.1617,0,07:50,08:00,3164.76222351,4015.93103158,0,0,0,1.1617,2963.63517728
2025-06-21,49,08:10,3162.0197,4334.7324,3269.093461,4233.2668246,0,0,0,195.452116667,0,0,0,722.4554,3280.70183228,48,2025-06-21,47,1.1683,0,08:00,08:10,3269.093461,4233.2668246,0,0,0,1.1683,3104.79492728
2025-06-21,50,08:20,3160.9922,4441.8035,3218.57887919,4472.49955617,0,0,0,213.46855,0,0,0,740.300583333,3472.82352728,49,2025-06-21,48,1.0956,0,08:10,08:20,3218.57887919,4472.49955617,0,0,0,1.0956,3280.70183228
2025-06-21,51,08:30,3037.59,4358.7,3081.60877049,4698.13784181,0,0,0,220.185,0,0,0,726.45,3670.99002728,50,2025-06-21,49,1.0849,0,08:20,08:30,3081.60877049,4698.13784181,0,0,0,1.0849,3472.82352728
2025-06-21,52,08:40,3030.9974,4479.895,3108.34880235,4906.15503179,0,0,0,241.482933333,0,0,0,746.649166667,3888.32466728,51,2025-06-21,50,1.061,0,08:30,08:40,3108.34880235,4906.15503179,0,0,0,1.061,3670.99002728
2025-06-21,53,08:50,3289.939,4668.5166,3400.03175014,5026.68355095,0,0,0,229.762933333,0,0,0,778.0861,4095.11130728,52,2025-06-21,51,1.043,0,08:40,08:50,3400.03175014,5026.68355095,0,0,0,1.043,3888.32466728
2025-06-21,54,09:00,3650.62,4746.075,3689.14283434,5183.99136549,0,0,0,182.575833333,0,0,0,791.0125,4259.42955728,53,2025-06-21,52,1.036,0,08:50,09:00,3689.14283434,5183.99136549,0,0,0,1.036,4095.11130728
2025-06-21,55,09:10,3785.9011,4746.9534,3821.48521057,5488.52835285,0,0,0,160.175383333,0,0,0,791.1589,4403.58740228,54,2025-06-21,53,1.0147,0,09:00,09:10,3821.48521057,5488.52835285,0,0,0,1.0147,4259.42955728
2025-06-21,56,09:20,3849.6183,5139.4381,3802.23915475,5676.66471022,0,0,0,214.969966667,0,0,0,856.573016667,4597.06037228,55,2025-06-21,54,0.9922,0,09:10,09:20,3802.23915475,5676.66471022,0,0,0,0.9922,4403.58740228
2025-06-21,57,09:30,3824.6,5794.3125,3704.17350984,5735.55033231,0,0,0,328.285416667,0,0,0,965.71875,4892.51724728,56,2025-06-21,55,0.97,0,09:20,09:30,3704.17350984,5735.55033231,0,0,0,0.97,4597.06037228
2025-06-21,58,09:40,3582.3586,6109.068,3666.02524177,5919.62904188,0,0,0,421.118233333,0,0,0,1018.178,5271.52365728,57,2025-06-21,56,0.9422,0,09:30,09:40,3666.02524177,5919.62904188,0,0,0,0.9422,4892.51724728
2025-06-21,59,09:50,3687.9447,6385.1018,3692.8106603,6097.62767127,0,0,0,449.526183333,0,0,0,1064.18363333,5676.09722228,58,2025-06-21,57,0.9569,0,09:40,09:50,3692.8106603,6097.62767127,0,0,0,0.9569,5271.52365728
2025-06-21,60,10:00,4000.14,6643.5375,3754.00931376,6249.15276172,0,0,0,440.56625,0,0,0,1107.25625,6072.60684728,59,2025-06-21,58,0.9977,0,09:50,10:00,3754.00931376,6249.15276172,0,0,0,0.9977,5676.09722228
2025-06-21,61,10:10,3826.1041,6589.8893,3824.09398729,6479.34097383,0,0,0,460.630866667,0,0,0,1098.31488333,6487.17462728,60,2025-06-21,59,0.9919,0,10:00,10:10,3824.09398729,6479.34097383,0,0,0,0.9919,6072.60684728
2025-06-21,62,10:20,3761.4976,6695.6004,3734.36695102,6656.34279428,0,0,0,489.017133333,0,0,0,1115.9334,6927.29004728,61,2025-06-21,60,0.9588,0,10:10,10:20,3734.36695102,6656.34279428,0,0,0,0.9588,6487.17462728
2025-06-21,63,10:30,3901.91,7000.9875,3638.87443725,6749.38739416,0,0,0,516.512916667,0,0,0,1166.83125,7392.15167228,62,2025-06-21,61,0.9549,0,10:20,10:30,3638.87443725,6749.38739416,0,0,0,0.9549,6927.29004728
2025-06-21,64,10:40,3726.7535,7093.8409,3710.91144587,6895.1896952,0,0,0,561.181233333,0,0,0,1182.30681667,7897.21478228,63,2025-06-21,62,0.9839,0,10:30,10:40,3710.91144587,6895.1896952,0,0,0,0.9839,7392.15167228
2025-06-21,65,10:50,3565.5609,7243.1188,3733.8699597,6992.80051618,0,0,0,612.926316667,0,0,0,1207.18646667,8448.84846728,64,2025-06-21,63,0.799,0,10:40,10:50,3733.8699597,6992.80051618,0,0,0,0.799,7897.21478228
