price,purchase_kwh,charge_kwh,discharge_kwh,soc_kwh,emergency_kwh,discarded_kwh
1.1204,0,0,525.412566667,4910.86814815,0,0
1.1317,0,0,552.776483333,4296.67205556,0,0
1.1939,0,0,572.508333333,3660.55168519,0,0
1.1835,0,0,544.12925,3055.96362963,0,0
1.1634,0,0,527.622516667,2469.71638889,0,0
1.172,0,0,528.941666667,1882.00342593,0,0
1.1564,0,0,500.235833333,1326.18583333,0,0
1.0033,380.406116667,0,113.56725,1200,0,0
0.7984,522.371666667,0,0,1200,0,0
0.7599,542.31545,0,0,1200,0,0
0.7897,554.21795,0,0,1200,0,0
0.8373,570.901666667,0,0,1200,0,0
0.9041,588.915333333,0,-0,1200,0,0
0.7038,540.922016667,0,-0,1200,0,0
0.3544,1277.21333333,833.333333333,0,1950,0,0
0.2963,1230.14453333,833.333333333,0,2700,0,0
0.3575,1256.45201667,833.333333333,0,3450,0,0
0.3662,1296.48666667,833.333333333,0,4200,0,0
0.3259,1267.53183333,833.333333333,0,4950,0,0
0.3004,1243.21595,833.333333333,0,5700,0,0
0.3039,1255.79833333,833.333333333,0,6450,0,0
0.3064,1267.58685,833.333333333,0,7200,0,0
0.3487,1283.98765,833.333333333,0,7950,0,0
0.3946,450.323333333,0,0,7950,0,0
0.3634,1247.31125,833.333333333,0,8700,0,0
0.3686,1308.37155,833.333333333,0,9450,0,0
0.416,596.028333333,0,0,9450,0,0
0.406,600.146333333,0,0,9450,0,0
0.4386,586.259716667,0,0,9450,0,0
0.5049,0,0,610.645,8771.50555556,0,0
0.4842,344.709272,0,278.394111333,8462.17876519,0,0
0.4484,604.600633333,0,0,8462.17876519,0,0
0.4466,586.653333333,0,0,8462.17876519,0,0
0.4532,612.925833333,0,0,8462.17876519,0,0
0.441,613.578483333,0,0,8462.17876519,0,0
0.4231,579.595,0,0,8462.17876519,0,0
0.439,574.4056,0,0,8462.17876519,0,0
0.4685,592.196183333,0,0,8462.17876519,0,0
0.4674,599.555,0,0,8462.17876519,0,0
0.4135,572.627983333,0,0,8462.17876519,0,0
0.4037,560.450466667,0,0,8462.17876519,0,0
0.4503,572.44,0,0,8462.17876519,0,0
0.4691,573.317783333,0,0,8462.17876519,0,0
0.4484,579.883466667,0,0,8462.17876519,0,0
0.4261,601.99,0,0,8462.17876519,0,0
0.4428,625.07335,0,0,8462.17876519,0,0
0.433,621.080533333,0,0,8462.17876519,0,0
0.3879,1432.35666667,833.333333333,0,9212.17876519,0,0
0.3732,1426.29891667,833.333333333,0,9962.17876519,0,0
0.4147,578.83675,0,0,9962.17876519,0,0
0.4629,574.506666667,0,0,9962.17876519,0,0
0.4446,620.36905,0,0,9962.17876519,0,0
0.444,624.736016667,0,0,9962.17876519,0,0
0.4818,585.92,0,0,9962.17876519,0,0
0.4878,0,0,590.524366667,9306.04058,0,0
0.4422,588.4109,0,0,9306.04058,0,0
0.4006,584.328333333,0,0,9306.04058,0,0
0.4401,631.363366667,0,0,9306.04058,0,0
0.4782,629.444183333,0,0,9306.04058,0,0
0.4488,562.173333333,0,0,9306.04058,0,0
0.4029,536.350733333,0,0,9306.04058,0,0
0.6105,0,0,570.816383333,8671.80015407,0,0
0.9272,0,0,613.22375,7990.44043185,0,0
0.916,0,0,591.126083333,7333.63367259,0,0
0.8327,0,0,542.7034,6730.62989481,0,0
0.8305,0,0,495.845,6179.69100593,0,0
0.8143,0,0,444.72795,5685.54883926,0,0
0.8145,0,0,400.763133333,5240.25646889,0,0
0.7977,0,0,338.592916667,4864.04211704,0,0
0.6957,0,0,228.001066667,4610.70759852,0,0
0.6823,0,0,177.317216667,4413.68846889,0,0
0.6954,0,0,147.522916667,4249.77411704,0,0
0.5528,0,0,22.3424,4224.94922815,0,0
0.7445,0,0,87.0250166667,4128.25476519,0,0
1.1623,0,0,292.235,3803.54920963,0,0
1.1662,0,0,281.232683333,3491.06845037,0,0
1.0571,0,0,207.57375,3260.43095037,0,0
1.05,0,0,175.764166667,3065.13743185,0,0
1.0452,0,0,124.549866667,2926.74869111,0,0
1.0041,0,0,55.6012,2864.96958,0,0
0.9537,0,5.70583333333,0,2870.10483,0,0
0.9408,0,41.2153166667,0,2907.198615,0,0
0.9087,0,83.9016833333,0,2982.71013,0,0
0.8506,0,141.525,0,3110.08263,0,0
0.8219,0,190.150116667,0,3281.217735,0,0
0.8229,0,230.52815,0,3488.69307,0,0
0.8412,0,252.179166667,0,3715.65432,0,0
0.862,0,244.364616667,0,3935.582475,0,0
0.8555,0,263.82315,0,4173.02331,0,0
0.8289,0,321.291666667,0,4462.18581,0,0
0.798,0,367.639116667,0,4793.061015,0,0
0.6607,0,367.964866667,0,5124.229395,0,0
0.4913,0,324.245416667,0,5416.05027,0,0
0.4918,0,267.378283333,0,5656.690725,0,0
0.5558,0,213.881033333,0,5849.183655,0,0
0.5837,0,186.395,0,6016.939155,0,0
0.5639,0,211.9841,0,6207.724845,0,0
0.492,0,292.675866667,0,6471.133125,0,0
0.4196,0,369.129166667,0,6803.349375,0,0
0.4271,0,359.5141,0,7126.912065,0,0
0.4877,0,311.346233333,0,7407.123675,0,0
0.4909,0,289.27,0,7667.466675,0,0
0.3824,527.869133333,833.333333333,0,8417.466675,0,0
0.5301,0,234.640283333,0,8628.64293,0,0
0.8494,0,125.436666667,0,8741.53593,0,0
0.8727,0,155.095,0,8881.12143,0,0
0.8264,0,190.072366667,0,9052.18656,0,0
0.8515,0,182.527083333,0,9216.460935,0,0
0.8525,0,217.61125,0,9412.31106,0,0
0.8443,0,251.627416667,0,9638.775735,0,0
0.845,0,250.345416667,0,9864.08661,0,0
0.8472,0,228.0069,0,10069.29282,0,0
0.8545,0,217.4905,0,10265.03427,0,0
0.8799,0,227.447083333,0,10469.736645,0,0
0.9078,0,225.546466667,0,10672.728465,0,0
0.7956,0,135.199483333,0,10794.408,0,0
0.6114,0,6.21333333333,0,10800,0,0
0.5824,28.94645,0,-0,10800,0,0
0.6071,51.6660666667,0,-0,10800,0,0
0.6237,104.799166667,0,-0,10800,0,0
0.6755,155.629,0,-0,10800,0,0
0.727,239.714283333,0,-0,10800,0,0
0.7569,332.1325,0,-0,10800,0,0
0.7825,364.817483333,0,-0,10800,0,0
0.8306,407.725916667,0,-0,10800,0,0
0.8863,481.702083333,0,-0,10800,0,0
0.9042,536.607733333,0,-0,10800,0,0
0.8944,576.116433333,0,0,10800,0,0
0.888,614.095416667,0,0,10800,0,0
0.9156,659.827733333,0,-0,10800,0,0
0.9768,720.53835,0,-0,10800,0,0
1.0208,792.235,0,-0,10800,0,0
1.0062,841.028066667,0,0,10800,0,0
1.0887,765.07635,0,-0,10800,0,0
1.2384,642.304166667,0,-0,10800,0,0
1.2642,662.566383333,0,-0,10800,0,0
1.266,685.8936,0,-0,10800,0,0
1.2902,0,0,692.319166667,10030.7564815,0,0
1.2863,0.0500000000004,0,796.314383333,9145.96272222,0,0
1.3282,5.99695,0,833.333333333,8220.0367963,0,0
1.3892,0,0,800.645,7330.43124074,0,0
1.3592,0,0,803.8746,6437.23724074,0,0
1.3222,0,0,789.8272,5559.65146296,0,0
1.3114,0,0,756.366666667,4719.24405556,0,0
1.2839,776.017616667,0,0,4719.24405556,0,0
1.2897,0,0,795.31235,3835.56366667,0,0
1.3263,0,0,790.135,2957.63588889,0,0
1.3274,0,0,787.765633333,2082.34074074,0,0
1.2848,774.15795,0,0,2082.34074074,0,0
1.2623,764.273333333,0,0,2082.34074074,0,0
1.312,0,0,794.106666667,1200,0,0
1.2266,824.837133333,0,-0,1200,0,0
1.0343,825.386666667,0,-0,1200,0,0
0.9813,802.760783333,0,0,1200,0,0
0.989,805.873683333,0,0,1200,0,0
0.9919,828.28,0,-0,1200,0,0
0.9783,808.025483333,0,-0,1200,0,0
0.7764,726.116333333,0,-0,1200,0,0
0.4998,639.408333333,0,0,1200,0,0
0.4623,628.246433333,0,0,1200,0,0
0.4791,614.111066667,0,0,1200,0,0
0.449,585.806666667,0,0,1200,0,0
0.4501,604.8424,0,0,1200,0,0
0.4355,597.541316667,0,0,1200,0,0
0.4135,1401.99833333,833.333333333,0,1950,0,0
0.4438,596.75315,0,0,1950,0,0
0.4441,606.302333333,0,0,1950,0,0
0.4155,1418.24333333,833.333333333,0,2700,0,0
0.4417,595.00205,0,0,2700,0,0
0.46,590.5172,0,0,2700,0,0
0.446,579.75,0,0,2700,0,0
0.4405,620.7691,0,0,2700,0,0
0.4386,643.264183333,0,0,2700,0,0
0.4413,611.168333333,0,0,2700,0,0
0.457,564.513366667,0,0,2700,0,0
0.4528,573.8742,0,0,2700,0,0
0.4154,1439.31,833.333333333,0,3450,0,0
0.374,1397.64876667,833.333333333,0,4200,0,0
0.3993,1371.44758333,833.333333333,0,4950,0,0
0.4544,565.731666667,0,0,4950,0,0
0.4337,591.65065,0,0,4950,0,0
0.424,1415.09353333,833.333333333,0,5700,0,0
0.4429,573.245,0,0,5700,0,0
0.4264,1459.6674,833.333333333,0,6450,0,0
0.4523,639.469783333,0,0,6450,0,0
0.4877,594.658333333,0,0,6450,0,0
0.4122,1408.93683333,833.333333333,0,7200,0,0
0.3375,1407.859,833.333333333,0,7950,0,0
0.3576,1406.82,833.333333333,0,8700,0,0
0.4564,571.995533333,0,0,8700,0,0
0.4952,582.077733333,0,0,8700,0,0
0.4528,597.338333333,0,0,8700,0,0
0.4293,1223.52207058,623.798353909,0,9261.41851852,0,0
0.4211,1442.00343333,833.333333333,0,10011.4185185,0,0
0.4231,1453.51333333,833.333333333,0,10761.4185185,0,0
0.4441,608.179666667,0,0,10761.4185185,0,0
0.444,589.98645,0,0,10761.4185185,0,0
0.4327,582.343333333,0,0,10761.4185185,0,0
0.4638,590.332516667,0,0,10761.4185185,0,0
0.5165,618.79115,0,0,10761.4185185,0,0
0.5347,0,0,640.276666667,10050,0,0
0.4823,618.1377,0,0,10050,0,0
0.461,613.124516667,0,0,10050,0,0
0.4463,605.88875,0,0,10050,0,0
0.3655,1376.57228333,833.333333333,0,10800,0,0
0.5712,0,0,563.292666667,10174.1192593,0,0
0.9285,0,0,651.099583333,9450.67527778,0,0
0.9152,0,0,641.8286,8737.53238889,0,0
0.8254,0,0,579.165316667,8094.01537037,0,0
0.8362,0,0,528.470833333,7506.82555556,0,0
0.8255,0,0,506.27285,6944.30016667,0,0
0.7866,0,0,467.406016667,6424.96014815,0,0
0.7568,0,0,418.302083333,5960.18005556,0,0
0.7673,0,0,406.2188,5508.82583333,0,0
0.7793,0,0,377.705633333,5089.15290741,0,0
0.75,0,0,313.312083333,4741.02837037,0,0
0.7082,0,0,267.727533333,4443.55333333,0,0
0.8975,0,0,344.138466667,4061.17725926,0,0
1.1939,0,0,465.545,3543.90503704,0,0
1.2009,0,0,437.107933333,3058.22955556,0,0
1.1121,0,0,354.96795,2663.82072222,0,0
1.0848,0,0,292.929166667,2338.34387037,0,0
1.0847,0,0,233.16795,2079.26837037,0,0
1.0622,0,0,179.3466,1879.99437037,0,0
1.0172,0,0,124.427916667,1741.74112963,0,0
0.9934,0,0,58.7463166667,1676.46744444,0,0
1.0049,0,0,27.6508166667,1645.74431481,0,0
1.0102,0,0,21.5620833333,1621.78644444,0,0
0.9536,0,17.6441833333,0,1637.66620944,0,0
0.9113,0,67.52405,0,1698.43785444,0,0
0.9115,0,101.40875,0,1789.70572944,0,0
0.913,0,116.025616667,0,1894.12878444,0,0
0.9193,0,135.242716667,0,2015.84722944,0,0
0.9263,0,195.290833333,0,2191.60897944,0,0
0.8945,0,305.136833333,0,2466.23212944,0,0
0.7328,0,348.1722,0,2779.58710944,0,0
0.5148,0,324.737916667,0,3071.85123444,0,0
0.4347,355.270461728,697.802878395,0,3699.873825,0,0
0.4602,0,348.48725,0,4013.51235,0,0
0.4933,0,325.7525,0,4306.6896,0,0
0.4605,0,334.639633333,0,4607.86527,0,0
0.4164,406.847416667,833.333333333,0,5357.86527,0,0
0.4055,307.932916667,833.333333333,0,6107.86527,0,0
0.4191,339.100533333,833.333333333,0,6857.86527,0,0
0.4076,391.247383333,833.333333333,0,7607.86527,0,0
0.3611,411.034166667,833.333333333,0,8357.86527,0,0
0.3521,456.6486,833.333333333,0,9107.86527,0,0
0.5681,0,278.508,0,9358.52247,0,0
0.8663,0,173.838333333,0,9514.97697,0,0
0.8879,0,146.254633333,0,9646.60614,0,0
0.8361,0,173.4586,0,9802.71888,0,0
0.8791,0,174.808333333,0,9960.04638,0,0
0.9763,0,94.1498666667,0,10044.78126,0,0
0.981,0,89.1860833333,0,10125.048735,0,0
0.9021,0,171.362916667,0,10279.27536,0,0
0.8866,0,189.252533333,0,10449.60264,0,0
0.9141,0,141.369366667,0,10576.83507,0,0
0.9481,0,92.8075,0,10660.36182,0,0
0.9593,0,96.8775666667,0,10747.55163,0,0
0.8441,0,58.2759666667,0,10800,0,0
0.6738,16.9308333333,0,-0,10800,0,0
0.6423,31.9964833333,0,0,10800,0,0
0.6682,76.6058166667,0,0,10800,0,0
0.6846,149.201666667,0,-0,10800,0,0
0.7035,152.609866667,0,-0,10800,0,0
0.7115,161.7572,0,-0,10800,0,0
0.7392,229.432083333,0,-0,10800,0,0
0.8328,331.97525,0,-0,10800,0,0
0.8991,410.390116667,0,-0,10800,0,0
0.9097,481.127083333,0,-0,10800,0,0
0.9236,599.7178,0,-0,10800,0,0
0.9485,651.162916667,0,-0,10800,0,0
0.9565,643.843333333,0,-0,10800,0,0
0.9301,703.27095,0,0,10800,0,0
0.9686,761.334916667,0,-0,10800,0,0
1.054,826.566666667,0,-0,10800,0,0
1.071,943.0481,0,0,10800,0,0
1.0983,812.303333333,0,-0,10800,0,0
1.1736,566.820833333,0,-0,10800,0,0
1.2491,659.4785,0,-0,10800,0,0
1.2998,0,0,769.297783333,9945.22468519,0,0
1.3097,0,0,753.307916667,9108.21588889,0,0
1.2865,787.394733333,0,0,9108.21588889,0,0
1.3155,0,0,815.627783333,8201.9627963,0,0
1.3466,0,0,801.136666667,7311.81094444,0,0
1.2613,769.843533333,0,0,7311.81094444,0,0
1.272,754.7382,0,0,7311.81094444,0,0
1.3756,0,0,764.293333333,6462.59612963,0,0
1.3501,0,0,779.3976,5596.5987963,0,0
1.2945,0,0,766.837883333,4744.5567037,0,0
1.29,700.200583333,0,57.6910833333,4680.4555,0,0
1.3125,0,0,809.241683333,3781.29807407,0,0
1.3231,0,0,813.573166667,2877.32788889,0,0
1.3302,0,0,760.188333333,2032.67418519,0,0
1.3463,0,0,749.406766667,1200,0,0
1.2163,772.625766667,0,-0,1200,0,0
1.0132,804.046666667,0,0,1200,0,0
0.9796,825.107233333,0,0,1200,0,0
0.966,803.056683333,0,0,1200,0,0
0.9646,771.645,0,0,1200,0,0
1.0683,785.2348,0,-0,1200,0,0
0.8356,709.873966667,0,-0,1200,0,0
0.4052,1423.09333333,833.333333333,0,1950,0,0
0.3904,1443.6574,833.333333333,0,2700,0,0
0.4567,626.06395,0,0,2700,0,0
0.4242,591.221666667,0,0,2700,0,0
0.4548,603.739466667,0,0,2700,0,0
0.4807,600.679333333,0,0,2700,0,0
0.4586,571.571666667,0,0,2700,0,0
0.43,581.044833333,0,0,2700,0,0
0.4294,615.048816667,0,0,2700,0,0
0.4296,634.583333333,0,0,2700,0,0
0.3816,1446.25443333,833.333333333,0,3450,0,0
0.3813,1421.19285,833.333333333,0,4200,0,0
0.4235,578.643333333,0,0,4200,0,0
0.4127,1405.82825,833.333333333,0,4950,0,0
0.4401,568.146016667,0,0,4950,0,0
0.5042,582.998333333,0,0,4950,0,0
0.4944,628.471733333,0,0,4950,0,0
0.4291,634.352283333,0,0,4950,0,0
0.3949,1432.75833333,833.333333333,0,5700,0,0
0.4586,591.571416667,0,0,5700,0,0
0.4796,597.275733333,0,0,5700,0,0
0.4377,593.586666667,0,0,5700,0,0
0.4393,578.0245,0,0,5700,0,0
0.4147,1413.91581667,833.333333333,0,6450,0,0
0.3717,1431.16833333,833.333333333,0,7200,0,0
0.4041,1431.46631667,833.333333333,0,7950,0,0
0.4587,601.35345,0,0,7950,0,0
0.4826,613.28,0,0,7950,0,0
0.4675,613.293383333,0,0,7950,0,0
0.4329,586.9059,0,0,7950,0,0
0.4119,1400.82166667,833.333333333,0,8700,0,0
0.4371,603.982666667,0,0,8700,0,0
0.5036,626.7618,0,0,8700,0,0
0.5332,0,0,609.815,8022.42777778,0,0
0.445,594.6114,0,0,8022.42777778,0,0
0.3986,1430.3166,833.333333333,0,8772.42777778,0,0
0.4513,614.261666667,0,0,8772.42777778,0,0
0.5041,634.298666667,0,0,8772.42777778,0,0
0.4884,651.94465,0,0,8772.42777778,0,0
0.4406,657.901666667,0,0,8772.42777778,0,0
0.4539,642.245583333,0,0,8772.42777778,0,0
0.4669,617.5417,0,0,8772.42777778,0,0
0.4611,605.908333333,0,0,8772.42777778,0,0
0.4788,619.1508,0,0,8772.42777778,0,0
0.4785,623.159016667,0,0,8772.42777778,0,0
0.4157,1171.47561728,587.020617284,0,9300.74633333,0,0
0.337,1360.05071667,833.333333333,0,10050.7463333,0,0
0.5558,0,0,556.009466667,9432.95803704,0,0
0.9229,0,0,643.707083333,8717.72794444,0,0
0.945,0,0,645.79085,8000.18255556,0,0
0.8553,0,0,579.23065,7356.59294444,0,0
0.8378,0,0,515.919583333,6783.34896296,0,0
0.8331,0,0,504.7372,6222.52985185,0,0
0.7598,0,0,455.986916667,5715.87772222,0,0
0.6951,0,0,366.831666667,5308.28698148,0,0
0.7839,0,0,327.6374,4944.24542593,0,0
0.8106,0,0,314.895983333,4594.361,0,0
0.7189,0,0,272.970833333,4291.06007407,0,0
0.699,0,0,198.457466667,4070.55177778,0,0
0.9106,0,0,291.25895,3746.93072222,0,0
1.1898,0,0,462.873333333,3232.62701852,0,0
1.1996,0,0,417.8583,2768.34001852,0,0
1.1496,0,0,376.260616667,2350.27266667,0,0
1.1457,0,0,377.25375,1931.10183333,0,0
1.0917,0,0,234.301283333,1670.76707407,0,0
1.0543,0,0,104.739733333,1554.38959259,0,0
1.0347,0,0,71.9179166667,1474.4807963,0,0
0.9699,0,0,63.0504333333,1404.42475926,0,0
0.9667,0,0,37.2945833333,1362.98633333,0,0
1.0248,0,0,29.0366666667,1330.72337037,0,0
1.0244,0,0,83.0342333333,1238.46311111,0,0
0.9731,0,0,34.6168,1200,0,0
0.9347,0,86.4825,0,1277.83425,0,0
0.9524,0,96.35805,0,1364.556495,0,0
0.9047,0,173.3001,0,1520.526585,0,0
0.8231,0,337.8675,0,1824.607335,0,0
0.8361,0,406.89525,0,2190.81306,0,0
0.6977,0,387.6961,0,2539.73955,0,0
0.4362,0,369.222916667,0,2872.040175,0,0
0.3559,236.88135,658.920683333,0,3465.06879,0,0
0.389,0,424.881416667,0,3847.462065,0,0
0.4324,0,362.401666667,0,4173.623565,0,0
0.4519,0,352.66365,0,4491.02085,0,0
0.441,0,426.8683,0,4875.20232,0,0
0.3963,0,510.01,0,5334.21132,0,0
0.3324,336.1628,833.333333333,0,6084.21132,0,0
0.3443,344.351483333,833.333333333,0,6834.21132,0,0
0.3912,0,502.200416667,0,7286.191695,0,0
0.3626,0,459.625533333,0,7699.854675,0,0
0.4791,0,446.532633333,0,8101.734045,0,0
0.7258,0,445.018333333,0,8502.250545,0,0
0.8362,0,356.5814,0,8823.173805,0,0
0.8163,0,332.401183333,0,9122.33487,0,0
0.7798,0,380.534583333,0,9464.815995,0,0
0.8244,0,350.934833333,0,9780.657345,0,0
0.8483,0,287.611183333,0,10039.50741,0,0
0.8353,0,237.89875,0,10253.616285,0,0
0.8693,0,198.0632,0,10431.873165,0,0
0.8956,0,151.125433333,0,10567.886055,0,0
0.9027,0,104.0525,0,10661.533305,0,0
0.9166,0,79.8246166667,0,10733.37546,0,0
0.8028,0,58.7547666667,0,10786.25475,0,0
0.6416,0,15.2725,0,10800,0,0
0.6622,51.5922166667,0,-0,10800,0,0
0.6791,70.4810166667,0,-0,10800,0,0
0.6415,83.1570833333,0,0,10800,0,0
0.6869,197.98285,0,-0,10800,0,0
0.7458,272.329733333,0,-0,10800,0,0
0.757,263.256666667,0,-0,10800,0,0
0.7392,273.829666667,0,0,10800,0,0
0.7726,334.657583333,0,-0,10800,0,0
0.8628,434.1525,0,-0,10800,0,0
0.9325,536.772383333,0,-0,10800,0,0
0.9344,602.5199,0,-0,10800,0,0
0.9075,641.373333333,0,0,10800,0,0
0.9387,695.248033333,0,-0,10800,0,0
0.9982,733.76595,0,-0,10800,0,0
1.0298,783.824166667,0,-0,10800,0,0
1.02,879.97435,0,0,10800,0,0
1.1031,799.427916667,0,-0,10800,0,0
1.2365,610.703333333,0,-0,10800,0,0
1.2428,625.469733333,0,-0,10800,0,0
1.2555,708.9434,0,-0,10800,0,0
1.316,0,0,766.65,9948.16666667,0,0
1.328,0,0,829.68425,9026.29527778,0,0
1.3296,0,0,812.3605,8123.6725,0,0
1.3384,0,0,754.478333333,7285.36324074,0,0
1.3249,0,0,778.768966667,6420.06438889,0,0
1.2975,0,0,814.269166667,5515.32087037,0,0
1.2955,0,0,800.363333333,4626.02827778,0,0
1.343,0,0,756.353516667,3785.63548148,0,0
1.3278,0,0,764.23525,2936.4852037,0,0
1.263,805.153333333,0,0,2936.4852037,0,0
1.2724,783.5678,0,0,2936.4852037,0,0
1.2843,757.2873,0,0,2936.4852037,0,0
1.2902,2.29358333333,0,765.671416667,2085.73918519,0,0
1.3352,0,0,797.165266667,1200,0,0
1.2364,810.265116667,0,-0,1200,0,0
1.0467,795.871666667,0,-0,1200,0,0
1.0103,775.406416667,0,0,1200,0,0
0.9727,791.883983333,0,0,1200,0,0
0.9354,824.955,0,0,1200,0,0
1.0239,806.452266667,0,-0,1200,0,0
0.8529,750.392833333,0,-0,1200,0,0
0.4947,682.506666667,0,0,1200,0,0
0.4347,625.291716667,0,0,1200,0,0
0.4679,623.513333333,0,0,1200,0,0
0.4532,656.005,0,0,1200,0,0
0.465,653.19345,0,0,1200,0,0
0.4715,636.741133333,0,0,1200,0,0
0.4523,616.56,0,0,1200,0,0
0.4291,827.674846091,246.329662757,0,1421.69669648,0,0
0.4262,1406.83643333,833.333333333,0,2171.69669648,0,0
0.4297,585.42,0,0,2171.69669648,0,0
0.4124,1404.46671667,833.333333333,0,2921.69669648,0,0
0.4417,582.695883333,0,0,2921.69669648,0,0
0.4811,607.825,0,0,2921.69669648,0,0
0.4301,579.996983333,0,0,2921.69669648,0,0
0.4364,570.40935,0,0,2921.69669648,0,0
0.498,606.606666667,0,0,2921.69669648,0,0
0.465,639.601766667,0,0,2921.69669648,0,0
0.4462,632.554233333,0,0,2921.69669648,0,0
0.4729,598.131666667,0,0,2921.69669648,0,0
0.4617,581.6155,0,0,2921.69669648,0,0
0.4466,576.99085,0,0,2921.69669648,0,0
0.4499,579.898333333,0,0,2921.69669648,0,0
0.4566,595.353816667,0,0,2921.69669648,0,0
0.4704,606.296016667,0,0,2921.69669648,0,0
0.4672,597.82,0,0,2921.69669648,0,0
0.4215,1407.74406667,833.333333333,0,3671.69669648,0,0
0.4256,1417.03026667,833.333333333,0,4421.69669648,0,0
0.463,614.505,0,0,4421.69669648,0,0
0.4304,609.21365,0,0,4421.69669648,0,0
0.4283,1434.07908333,833.333333333,0,5171.69669648,0,0
0.4701,607.358333333,0,0,5171.69669648,0,0
0.4623,610.399616667,0,0,5171.69669648,0,0
0.4393,597.108166667,0,0,5171.69669648,0,0
0.4272,1418.675,833.333333333,0,5921.69669648,0,0
0.4188,1435.85805,833.333333333,0,6671.69669648,0,0
0.4409,602.390133333,0,0,6671.69669648,0,0
0.4639,587.165,0,0,6671.69669648,0,0
0.4262,1437.68396667,833.333333333,0,7421.69669648,0,0
0.3967,1449.06185,833.333333333,0,8171.69669648,0,0
0.415,1441.08333333,833.333333333,0,8921.69669648,0,0
0.4536,605.078,0,0,8921.69669648,0,0
0.472,599.772083333,0,0,8921.69669648,0,0
0.4667,601.178333333,0,0,8921.69669648,0,0
0.4699,626.443966667,0,0,8921.69669648,0,0
0.4936,632.01785,0,0,8921.69669648,0,0
0.4648,587.76,0,0,8921.69669648,0,0
0.35,1366.71683333,833.333333333,0,9671.69669648,0,0
0.5605,0,0,570.99315,9037.25986315,0,0
0.9472,0,0,649.4575,8315.6404187,0,0
0.9235,0,0,611.88005,7635.77369648,0,0
0.8242,0,0,549.898833333,7024.77499278,0,0
0.8484,0,0,529.886666667,6436.01202981,0,0
0.8574,0,0,522.674466667,5855.26262241,0,0
0.8502,0,0,476.919183333,5325.3524187,0,0
0.8237,0,0,404.38,4876.04130759,0,0
0.7643,0,0,362.747633333,4472.98838167,0,0
0.7689,0,0,323.220633333,4113.85434463,0,0
0.7708,0,0,244.67375,3841.99462241,0,0
0.6477,0,0,146.399383333,3679.32864093,0,0
0.7955,0,0,233.758666667,3419.59678907,0,0
1.132,0,0,407.46375,2966.85928907,0,0
1.1542,0,0,351.7703,2576.00340019,0,0
1.1019,0,0,277.558,2267.60562241,0,0
1.1184,0,0,263.38,1974.96117796,0,0
1.0927,0,0,179.529383333,1775.48408537,0,0
1.0521,0,0,128.365333333,1632.85593722,0,0
1.0328,0,0,130.922083333,1487.38695574,0,0
1.0297,0,0,94.7277166667,1382.13393722,0,0
0.9912,0,0,40.61585,1337.005215,0,0
0.9302,0,21.8470833333,0,1356.66759,0,0
0.9155,0,104.108733333,0,1450.36545,0,0
0.9346,0,141.340866667,0,1577.57223,0,0
0.9325,0,146.925416667,0,1709.805105,0,0
0.8732,0,189.836533333,0,1880.657985,0,0
0.875,0,178.156866667,0,2040.999165,0,0
0.936,0,153.055833333,0,2178.749415,0,0
0.9075,0,252.828783333,0,2406.29532,0,0
0.7006,0,314.7647,0,2689.58355,0,0
0.4773,0,281.531666667,0,2942.96205,0,0
0.5046,0,258.462483333,0,3175.578285,0,0
0.5432,0,270.5214,0,3419.047545,0,0
0.4835,0,301.49125,0,3690.38967,0,0
0.4426,0,329.605183333,0,3987.034335,0,0
0.4114,449.172566667,833.333333333,0,4737.034335,0,0
0.3851,395.744166667,833.333333333,0,5487.034335,0,0
0.3892,405.438783333,833.333333333,0,6237.034335,0,0
0.4166,402.115583333,833.333333333,0,6987.034335,0,0
0.4087,354.505833333,833.333333333,0,7737.034335,0,0
0.347,318.8481,833.333333333,0,8487.034335,0,0
0.5224,0,457.6342,0,8898.905115,0,0
0.8298,0,336.643333333,0,9201.884115,0,0
0.851,0,268.427883333,0,9443.46921,0,0
0.801,0,266.242,0,9683.08701,0,0
0.8099,0,285.462083333,0,9940.002885,0,0
0.7959,0,269.88765,0,10182.90177,0,0
0.8156,0,238.743766667,0,10397.77116,0,0
0.8656,0,205.407083333,0,10582.637535,0,0
0.8795,0,156.96135,0,10723.90275,0,0
0.9254,0,77.8791666667,0,10793.994,0,0
1.0152,0,6.67333333333,0,10800,0,0
1.0513,0,0,3.11806666667,10796.5354815,0,0
0.8764,0,0,49.5433,10741.4873704,0,0
0.647,198.044032922,65.0140329218,0,10800,0,0
0.6949,156.827566667,0,0,10800,0,0
0.7546,176.833116667,0,0,10800,0,0
0.7108,218.075,0,0,10800,0,0
0.7108,247.78265,0,0,10800,0,0
0.7416,282.77925,0,0,10800,0,0
0.7701,323.115416667,0,0,10800,0,0
0.7933,355.957733333,0,0,10800,0,0
0.8346,433.188116667,0,-0,10800,0,0
0.884,542.8325,0,-0,10800,0,0
0.9002,608.07655,0,-0,10800,0,0
0.876,616.674783333,0,0,10800,0,0
0.876,629.679166667,0,0,10800,0,0
0.9799,723.446216667,0,-0,10800,0,0
1.0807,814.608316667,0,-0,10800,0,0
1.1061,873.585,0,-0,10800,0,0
1.0877,921.920616667,0,0,10800,0,0
1.1364,820.31585,0,-0,10800,0,0
1.2373,661.31625,0,-0,10800,0,0
