date,x_plan_kwh,C_grid_yuan,e_emergency_kwh,C_emer_yuan,C_total_yuan,r_purchase_waste_kwh,w_pv_waste_kwh,u_charge_kwh,v_discharge_kwh,E_start_kwh,E_end_kwh,L_energy_kwh,P_act_energy_kwh
2025-06-17,81593.7658534571,50800.086204577594,301.20626183842217,2087.05921306464,52887.145417642234,2993.516420824896,0.0,22444.44462002081,18180.000142216857,10800.0,10800.0,127311.7546,52674.743383333334
2025-06-18,83883.0416794706,52454.047105693586,22.587910451662196,152.26637162386598,52606.31347731745,9301.38389258593,87.41241666666656,18886.538845629846,15298.096464960181,10800.0,10800.0,126909.07891666668,55980.68801666667
2025-06-19,82174.53141585426,51357.182840098016,101.2214844618967,681.6212233834931,52038.80406348151,8996.426133966224,1128.3446166666663,20481.46289306992,16589.984943386637,10800.0,10800.0,127349.06689999999,59089.562699999995
2025-06-20,37432.77006436694,21595.76669249608,0.0,0.0,21595.76669249608,2985.2990531913742,8309.884701680345,19668.44978681694,15931.444327321718,10800.0,10800.0,81137.07971666666,58736.49886666667
2025-06-21,37341.512682136934,21373.56733246808,0.0,0.0,21373.56733246808,3718.417347927668,10374.610242146859,20598.65627401266,16684.91158195026,10800.0,10800.0,81408.0648,62073.3244
2025-06-22,74982.13450664566,46287.187390784464,10.235077450242102,71.3999002928889,46358.587291077354,3049.055069318593,432.94537576770017,21331.726521103177,17278.69848209357,10800.0,10800.0,126539.46191666667,59082.12081666667
2025-06-23,76230.02235228047,47194.30292057235,0.0,0.0,47194.30292057235,4615.620016046848,451.8766666666668,21585.471945089303,17484.23227552234,10800.0,10800.0,126690.87308333332,59629.587083333325
2025-06-24,74289.93858263292,46012.07389380129,6533.727153999707,38358.79829413153,84370.87218793281,796.5433266795312,0.0,19780.68505238476,16022.35489243166,10800.0,10800.0,127112.84501666666,50844.05276666667
2025-06-25,79275.75626644318,49142.77037504549,13.12728756007084,88.59866921828014,49231.36904426377,4663.386779707589,25.335216666666838,21909.158899801714,17746.41870883939,10800.0,10800.0,126310.40843333333,55872.98706666667
2025-06-26,79272.09904880715,49221.40686820354,74.16485789032845,500.37158195657497,49721.77845016012,7630.953652862396,188.6194333333333,20943.720985096974,16964.413997928554,10800.0,10800.0,126697.44536666665,59150.061533333326
2025-06-27,35541.64212201118,20053.804505298678,0.0,0.0,20053.804505298678,2386.106091883812,9436.193554719217,20777.350572323638,16829.65396358215,10800.0,10800.0,79563.255,59791.60913333333
2025-06-28,35715.94542783769,19911.844343307886,0.0,0.0,19911.844343307886,1986.889133032496,8020.085209498512,20694.973519158,16762.928550517987,10800.0,10800.0,80661.5728,58884.64668333333
2025-06-29,75092.15035002475,46271.62901402624,91.46332014200921,475.7872827448369,46747.41629677108,1711.0886187673761,0.0,22130.297463505558,17925.540945439505,10800.0,10800.0,126384.80871666667,57117.04018333333
2025-06-30,77163.55237878127,47802.34833221942,74.72402952796897,502.7524792693102,48305.10081148873,3200.8015235232097,0.0,21893.636323435265,17733.845421982573,10800.0,10800.0,125947.32058333333,56069.636600000005
2025-07-01,78915.9796694314,48866.92454310159,4474.940950968857,25681.52470824313,74548.44925134472,1316.692920764746,0.0,21516.990747723605,18309.307081421422,10800.0,9821.617138038555,141546.85106666666,62680.30703333332
2025-07-02,81220.29960139442,50275.447408502696,1607.3449032781837,10519.940078801308,60795.387487304004,4715.907480165396,868.6524121436175,21273.264184294716,16934.9459385978,9821.617138038555,10150.9483054618,141198.65821666666,68293.89185
2025-07-03,83511.60693926597,52473.34954323071,1367.144142259579,9396.061258080332,61869.41080131104,352.8816767302064,0.0,22300.715147297728,17535.264675835708,10150.9483054618,10737.96452043453,141565.53863333332,61805.119699999996
2025-07-04,42520.13924813232,24835.048299176717,683.3576748845904,3068.890326542578,27903.938625719296,516.2307455506295,9760.98953333333,21453.390318934304,17407.98114146802,10737.96452043453,10703.814539177603,95795.06574999998,66914.19828333333
2025-07-05,44201.751653024665,25755.603116634527,0.0,0.0,25755.603116634527,613.2091536734087,10628.668533333097,21490.66886637545,17320.87486702396,10703.814539177603,10800.0,95872.83489999997,67082.75493333333
2025-07-06,87915.37437226158,55985.99851780331,449.54252653930644,3135.9329320967286,59121.93144990004,4232.900443122567,221.7756333333332,21664.522486026235,17548.263213681254,10800.0,10800.0,141244.57465,61450.5931
2025-07-07,92247.07916474182,59271.2736048502,0.0,0.0,59271.2736048502,13812.000144702632,1846.5944166666668,16731.58861424149,13552.586777535613,10800.0,10800.0,141495.39414999998,68085.91138333332
2025-07-08,95655.02493748175,61356.4898356484,0.0,0.0,61356.4898356484,14618.562038050071,1997.0692630958465,18252.666419311412,14784.659799642246,10800.0,10800.0,141285.22699999998,65713.83998333332
2025-07-09,91012.73937613609,58194.33928092649,0.0,0.0,58194.33928092649,12484.50659758138,997.2713118370123,18274.928684479135,14802.6922344281,10800.0,10800.0,140590.70496666664,66531.97995000001
2025-07-10,88024.8331598601,56050.75250689043,0.0,0.0,56050.75250689043,10028.52438576188,1501.5581216571275,19163.82773214612,15522.700463038358,10800.0,10800.0,140463.54224999997,67609.91886666666
2025-07-11,45915.89111544007,27332.752282527865,0.0,0.0,27332.752282527865,3094.939336775816,6383.008926846551,20627.187904303748,16708.022202486038,10800.0,10800.0,94741.08840000001,62222.31125
2025-07-12,44875.95426206396,26358.106991062414,0.0,0.0,26358.106991062414,1152.1338382276467,8690.199825630836,20786.19613090608,16836.818866033926,10800.0,10800.0,95318.37109999999,64234.12776666667
2025-07-13,84063.69186498877,52784.05139394219,64.71377296081641,435.6579226506137,53219.7093165928,7851.173097239563,3348.4158666666663,19268.927758122976,15607.831484079608,10800.0,10800.0,139893.36648333332,70625.64608333333
2025-07-14,77528.99283092307,48688.40326644014,532.9721853373203,3673.3962989010984,52361.799565341236,2001.1911812225596,493.94035430069175,19785.022442476187,16025.8681784057,10800.0,10800.0,141062.42346666666,69254.74425
2025-07-15,83200.40845499095,52591.17581972948,0.0,0.0,52591.17581972948,6664.8186344534715,224.78728333333356,18746.062915109505,15184.3109612387,10800.0,10800.0,139545.16266666667,66796.11208333333
2025-07-16,83302.34034262618,52451.90177437871,0.0,0.0,52451.90177437871,6277.110009560944,1218.3980999999999,19327.730788062683,15655.461938330773,10800.0,10800.0,140365.26538333332,68230.70199999999
2025-07-17,81049.294554617,51232.45065850212,8.229202297132247,55.600605320574026,51288.051263822694,3866.589398460109,381.17100031247014,21522.880481446788,17433.533189971902,10800.0,10800.0,139569.15928333334,66848.74321666665
2025-07-18,45424.0550183959,26977.10029208743,0.0,0.0,26977.10029208743,2986.122559571541,7418.239399870592,19712.868205019804,15967.423246066039,10800.0,10800.0,93698.0732,62423.825099999995
2025-07-19,45082.19677986285,26657.35140079108,0.0,0.0,26657.35140079108,2174.9794795801663,11885.463842041974,20204.91793810899,16365.983529868283,10800.0,10800.0,94564.52239999999,67381.70335
2025-07-20,81302.82936253649,51218.15660033327,1.2970153190483416,9.04797886568123,51227.20457919895,4391.185115588518,1078.8255833333335,19705.986643510627,15961.849181243611,10800.0,10800.0,138750.53876666666,66660.56055
2025-07-21,82165.77549113939,51592.8858216473,2.0010257388300943,13.959155554078738,51606.84497720138,3522.801508039846,701.6560666666669,20808.261011430106,16854.691419258383,10800.0,10800.0,138442.8198,64453.07045
2025-07-22,82513.08885824712,51823.63246071001,55.37909415040008,373.46637370198914,52197.098834412,4581.332314915124,249.3819333333331,20750.574144644233,16807.965057161826,10800.0,10800.0,139514.85881666664,65719.71419999999
2025-07-23,83051.5861483321,52176.38580032689,43.812716170547674,295.722188887536,52472.107989214426,3719.042249966763,1054.3951862139927,21607.44374555387,17502.029433898628,10800.0,10800.0,139450.03365,65233.48653333333
2025-07-24,82128.79574774213,51689.33176563602,0.36963847458525834,2.491732957179227,51691.8234985932,4275.8199153577925,380.2440166666663,20298.04975890666,16441.420304714396,10800.0,10800.0,138902.21751666666,65285.74551666666
2025-07-25,44485.69284873891,26243.1167807712,0.0,0.0,26243.1167807712,2821.4702440916685,11264.234223478794,20498.256918430438,16603.588103928654,10800.0,10800.0,92354.83968333332,65849.52011666665
2025-07-26,44173.508658447354,26038.567824769976,0.0,0.0,26038.567824769976,2436.4571848320466,9263.861582920417,21074.201705411695,17070.103381383466,10800.0,10800.0,93187.68993333333,64718.59836666666
2025-07-27,81212.32024839899,50905.780485175885,705.9062723601678,3591.2991205986036,54497.07960577449,4022.3676276533397,0.0,22161.416279504367,17950.747186398534,10800.0,10800.0,138110.19628333332,64425.00648333333
2025-07-28,83478.11652098202,52466.05133803125,203.1970329328421,1298.5013908097994,53764.552728841045,1537.5450935888457,0.0,22130.46410111222,17941.572874119534,10800.0,10782.336719757066,138228.99843333333,60274.121199999994
2025-07-29,85856.59498953786,54082.615490361786,48.38171220212064,329.43081425294736,54412.046304614734,5701.228157862154,206.49382369301406,20590.06219982203,16662.053429637206,10782.336719757066,10800.0,138314.74511666666,62245.49916666666
2025-07-30,86144.65904484464,54224.66146122184,0.0,0.0,54224.66146122184,6581.658364482976,1631.287883333333,20149.78287909652,16321.324132068181,10800.0,10800.0,138424.36443333334,64321.11038333333
2025-07-31,83898.27749012577,52618.533575179215,20.24358845524955,136.2558843252898,52754.78945950451,4694.0447547986105,462.3765015299109,21405.808187293824,17338.70463170799,10800.0,10800.0,137423.31371666666,62728.31745
2025-08-01,43401.425616862376,25449.68861009468,0.0,0.0,25449.68861009468,2268.8953339892364,16009.710559938074,20376.1055593074,16504.645503039,10800.0,10800.0,92719.42409999997,71468.06443333332
2025-08-02,42942.534969845205,25132.483981022495,0.0,0.0,25132.483981022495,2126.599684970017,15983.184655724039,20556.451030620134,16650.725334802308,10800.0,10800.0,91562.24421666667,70635.21928333334
2025-08-03,76078.22871571087,47926.784205162374,191.05620735104014,1287.762456990431,49214.5466621528,5646.231275014592,4329.935983333332,18414.517611245494,14960.879929864845,10800.0,10749.865928048894,138062.48614999998,75223.00616666666
2025-08-04,73651.38354191286,46637.70324644928,11.968854849760419,80.58629970343691,46718.289546152715,2547.1944558914333,2066.2646378174977,18890.09239454924,15255.854174828892,10749.865928048894,10800.0,138312.10695,72896.45186666667
2025-08-05,73145.83051839558,46423.56822277674,0.0,0.0,46423.56822277674,3272.0247982373494,1040.9419833333282,19371.336860481948,15690.782856990372,10800.0,10800.0,136458.49728333333,71306.18754999999
2025-08-06,73477.75451139407,46552.598874826464,891.3196393299553,6077.114287799197,52629.71316262566,1641.384168603308,1091.8535833333333,18954.108794093892,15432.67166197316,10800.0,10711.284956936557,136716.08779999998,68601.68853333333
2025-08-07,74701.5224698447,47350.902082195666,26.0008952532296,175.65900030669798,47526.56108250236,4195.307037109498,3400.051819753083,19285.977470938124,15541.798212702784,10711.284956936557,10800.0,136850.75446666667,73462.76921666667
2025-08-08,41928.82858561282,24353.337248404376,0.0,0.0,24353.337248404376,1708.1106460457718,20474.742916476964,20898.96722678993,16928.163453699846,10800.0,10800.0,90703.21611666668,74928.04486666666
2025-08-09,41147.89926429318,23786.88834079836,0.0,0.0,23786.88834079836,732.73639194304,17503.65259964951,20997.796172108574,17008.214899407943,10800.0,10800.0,90303.83174999998,71381.90275000001
2025-08-10,70693.60839021024,45016.59726822878,29.65505874340124,204.13317447925823,45220.73044270804,1645.689741550891,138.8654261188285,19126.7854278101,15492.69619652618,10800.0,10800.0,136535.44471666665,71230.82566666666
2025-08-11,72637.79066018516,45923.76306977962,154.4480770539103,1041.228398831749,46964.99146861137,2321.3080463265724,2040.9477459903574,20361.734797835863,16493.005186247046,10800.0,10800.0,136422.26351666666,71861.01018333333
2025-08-12,71700.06394583567,45387.603868077655,1026.554768908804,7056.018058485018,52443.62192656267,1329.866945308471,0.0,19137.937470715857,15501.729351279851,10800.0,10800.0,136637.5967,68877.05304999999
2025-08-13,74059.563759095,46934.80617927282,98.46643548576117,668.1426237282005,47602.94880300102,4018.8513007627134,480.75404994209316,18618.13365197871,15080.688258102757,10800.0,10800.0,136547.99718333333,70427.01773333333
2025-08-14,73176.90737118159,46354.502637716694,100.29026612977236,686.1821368937751,47040.68477461047,2220.5430620503075,1187.4091758137097,20752.391663757968,16809.437247643953,10800.0,10800.0,135936.05536666667,70009.76438333333
2025-08-15,41903.633318011256,24376.69371216512,0.0,0.0,24376.69371216512,1386.2191461179523,19372.170524825488,20976.4040196552,16990.887255920712,10800.0,10800.0,89968.05776666666,72808.33088333333
2025-08-16,41621.16393157033,24130.67630274383,0.0,0.0,24130.67630274383,1107.6564516539502,19566.50059646418,21145.929035713332,17128.2025189278,10800.0,10800.0,90183.53034999999,73254.24998333333
2025-08-17,71818.29530237525,45840.88079058839,77.77901880037359,523.7977516775707,46364.67854226596,2677.1461434305393,2296.4765525231205,19773.98951871203,16016.931510156744,10800.0,10800.0,135369.1165,72203.72288333334
2025-08-18,72681.54845283029,46193.81712905175,152.64907603398137,1036.0198672520232,47229.83699630377,3214.2824446944896,1326.4414859348972,20522.93674509589,16623.578763527665,10800.0,10800.0,135710.17471666663,71316.0591
2025-08-19,73389.40806107788,46720.35903930458,140.57500622445446,948.3064261238976,47668.66546542848,2955.537821899844,2750.0807091397746,18456.33940138271,14949.634915119994,10800.0,10800.0,135364.48288333334,71046.82283333334
2025-08-20,72977.23320906397,46370.94717927317,2608.782758531168,16563.29898673437,62934.24616600754,1192.6948165076574,0.0,19698.05307589905,15955.422991478226,10800.0,10800.0,135048.05366666664,64397.3626
2025-08-21,76701.99079722054,48333.801123867175,8.109382816761922,54.68008129880636,48388.48120516598,5208.480492395561,2122.0068,18606.28633846536,15071.09193415695,10800.0,10800.0,134971.7989,69127.38041666665
2025-08-22,42007.80597614645,24330.026720949172,134.60420049684313,862.3284226336182,25192.35514358279,708.8063555420119,16248.904462845901,21159.802821667796,17205.672863412416,10800.0,10726.408246820554,90531.7304,69301.161
2025-08-23,42217.168901896555,24561.35654526212,0.0,0.0,24561.35654526212,1169.6031295877033,14481.458552476546,20894.0446945832,16857.943624750893,10726.408246820554,10800.0,89697.14623333335,67167.14008333333
2025-08-24,75963.78791042467,48122.532218418266,0.0,0.0,48122.532218418266,4729.593248927356,3783.2759500000006,19564.890674547332,15847.561446383344,10800.0,10800.0,135068.0714,71334.48191666667
2025-08-25,75872.0666157516,48219.382521171174,503.015558382615,3507.8717471624427,51727.254268333614,1775.832193076178,0.0,20137.699812586183,16311.536848194806,10800.0,10800.0,134511.61375000002,63738.52673333334
2025-08-26,78674.40271572623,49808.08950245044,1.0254613732130338,7.153618539534124,49815.24312098997,7164.448786795476,2257.626807597313,19602.81157564912,15878.27737627579,10800.0,10800.0,134368.96393333332,68840.14554999999
2025-08-27,78531.62789190766,49763.79937872613,0.0,0.0,49763.79937872613,4543.048178292949,2102.528345682136,20904.7500066627,16932.84750539679,10800.0,10800.0,133788.3821,65874.23323333333
2025-08-28,77734.04817003365,49420.79470943972,78.05057554156417,526.1813649672861,49946.976074407,3041.356548828065,0.0,21068.14322849386,17065.196015080037,10800.0,10800.0,134543.81656666665,63776.02158333333
2025-08-29,43870.814591580245,25831.03826024917,0.0,0.0,25831.03826024917,2387.7559360675787,14997.774844527547,20684.54453150067,16754.481070515547,10800.0,10800.0,88328.33255,65773.11219999999
2025-08-30,43346.49406481623,25399.40197787261,0.0,0.0,25399.40197787261,1087.8453288744531,19964.09278740098,19904.400606355106,16122.564491147636,10800.0,10800.0,89025.08758333333,70512.36774999999
2025-08-31,75294.29689285657,48009.98258189849,35.65440036714199,243.11832903426574,48253.10091093276,3621.0704981825215,1272.0805563042304,19948.300817913878,16158.123662510247,10800.0,10800.0,133365.35983333332,66718.73675
2025-09-01,76583.79881742343,48622.82685398496,0.0,0.0,48622.82685398496,15675.686909969274,4308.9284,15921.310390109657,12896.261415988825,10800.0,10800.0,121263.61926666666,67689.48473333333
2025-09-02,67731.95265827935,42770.33147747997,0.0,0.0,42770.33147747997,8872.093015073573,1052.8566231900236,19732.879842188202,15983.632672172444,10800.0,10800.0,121532.82415,67475.0683
2025-09-03,65488.11176576243,41309.45939783353,0.0,0.0,41309.45939783353,4700.335034098863,1801.1562477937655,18099.490704577915,14660.587470708113,10800.0,10800.0,121433.71643333335,65885.99918333333
2025-09-04,64552.27221932412,40744.211173226744,0.0,0.0,40744.211173226744,4435.7335136424335,2423.245162422566,19830.147332942808,16062.41933968368,10800.0,10800.0,121061.17303333334,67135.60748333333
2025-09-05,38023.973769146214,21746.59819788364,0.0,0.0,21746.59819788364,5699.186165908637,21866.516550915807,19126.365187658404,15492.355802003305,10800.0,10800.0,75132.98044999999,68308.71878333333
2025-09-06,36982.16749181056,20958.56304614918,0.0,0.0,20958.56304614918,5246.156848339739,20241.406845892674,19860.63209251655,16087.111994938412,10800.0,10800.0,75826.37416666666,68105.29046666666
2025-09-07,58066.62904794849,36785.61928236719,2074.7630425521284,12536.133094447927,49321.752376815115,1351.6577482231903,0.0,20151.319608477712,16322.568882866944,10800.0,10800.0,120781.00903333334,65820.02541666666
2025-09-08,53258.49560739196,32840.64371293588,9048.408633765668,57965.99902299515,90806.64273593103,14.639317390953693,0.0,16895.283254731414,13998.587864298082,10800.0,10451.768413371516,121400.59243333334,62005.022899999996
2025-09-09,59954.27170777955,36796.84567425129,1286.526599912653,8578.349413100717,45375.19508735201,891.014728009937,3127.5248342364766,20937.61875163627,16818.194272857138,10451.768413371516,10608.742764447337,121082.23558333333,67979.40131666666
2025-09-10,60782.44669037252,37768.30878852597,4428.139331843694,28203.005709920697,65971.31449844666,228.25822952069154,0.0,18503.619780778703,14837.290638083174,10608.742764447337,10776.122080389088,121274.78848333334,59958.78983333332
2025-09-11,64690.28342837748,39924.70685112933,22.215404725344502,104.09027884060167,40028.797129969935,3175.1878069071663,4097.326584781116,20644.255423323142,16700.35676524193,10776.122080389088,10800.0,120746.77835,67250.69256666666
2025-09-12,36510.81345480317,20253.54375522253,0.0,0.0,20253.54375522253,3313.681921213907,17861.77332662438,19914.221089288847,16130.519082323963,10800.0,10800.0,75687.22711666666,64135.570916666664
2025-09-13,37570.99257935191,20877.29892374255,0.0,0.0,20877.29892374255,3921.2059316107297,21979.29677976454,19280.991498122643,15617.603113479341,10800.0,10800.0,75063.58311666666,67056.48163333333
2025-09-14,63856.52319079109,39751.40121642228,1214.5211835034293,8263.147509193006,48014.548725615285,1222.563157786804,0.0,19732.40245530383,15983.245988796103,10800.0,10800.0,121237.69566666664,61138.370916666674
2025-09-15,64697.5921378395,39536.02035754299,560.3345055032653,3845.3631706653514,43381.383528208346,2930.833784405914,3235.2425613185947,21349.25178369825,17324.432119413323,10800.0,10764.957583758072,120760.02988333334,65692.99925
2025-09-16,66756.05949986586,41589.958747454526,8.238266666666732,55.38174766666711,41645.34049512119,1323.9332804927108,2148.5013254737432,20100.752950987233,16300.659773754494,10764.957583758072,10743.791046586035,121843.35746666667,62351.58748333332
2025-09-17,68355.20455038332,42406.324842390044,0.0,0.0,42406.324842390044,3338.4166657256997,1079.9475586687115,20663.862462717618,16687.140536728708,10743.791046586035,10800.0,120924.795,60964.67659999999
2025-09-18,68207.32840985624,42460.330896644395,97.98831804830425,424.26933010445595,42884.60022674885,3471.381635675477,2070.647133333333,20199.64463052676,16392.407788297696,10800.0,10765.893736032203,120804.11636666665,61848.06525
2025-09-19,35638.15263151445,19494.029489143817,0.0,0.0,19494.029489143817,1444.1503718325473,14255.334814333828,20034.839426896815,16197.524298215405,10765.893736032203,10800.0,75287.12646666665,59185.77414999999
2025-09-20,35486.28120796505,19321.4455665462,0.0,0.0,19321.4455665462,1397.3415049939174,14527.290049030691,20611.66274003741,16695.446819430304,10800.0,10800.0,75330.72763333333,59685.293900000004
2025-09-21,71503.78099419642,44498.71182856933,0.0,0.0,44498.71182856933,5923.845711887742,3848.9268666666667,18123.794380572028,14680.273448263342,10800.0,10800.0,120862.28298333334,62574.79549999999
2025-09-22,70286.61379972358,43725.23382039991,19.555900000000065,131.78740035000044,43857.02122074991,3095.5157598040014,2863.8806999999993,19646.070297822356,15913.316941236108,10800.0,10800.0,121218.04173333333,60604.02185
2025-09-23,72301.64823656976,45085.198435786995,6.375,42.996187500000005,45128.194623286996,4252.898352832202,2092.1414666666674,20244.04123019769,16397.67339646013,10800.0,10800.0,121182.28133333335,59065.66574999999
2025-09-24,72173.75555864962,44962.04347285912,0.0,0.0,44962.04347285912,4460.908218445811,2850.0972666666657,19997.499860721804,16197.97488718466,10800.0,10800.0,121014.19341666666,59950.968316666665
2025-09-25,71651.62668261427,44930.204400530325,15.37166666666667,103.4974316666667,45033.701832196995,4580.451818744327,3085.657657839552,19291.78932998448,15626.349357287429,10800.0,10800.0,120546.34715,60210.89825
2025-09-26,36858.115171838035,20240.725978518218,0.0,0.0,20240.725978518218,2776.207431570422,12702.559904173031,19395.285979445172,15710.181643350596,10800.0,10800.0,74194.35371666666,56500.11021666667
2025-09-27,36312.410100002584,19856.674429921455,0.0,0.0,19856.674429921455,759.0952747357039,13793.269371856099,20835.49054426732,16876.747340856535,10800.0,10800.0,75945.77174999999,58144.46949999999
2025-09-28,72379.17074920464,45064.6189207883,5.868333333333339,39.56136916666671,45104.180289954966,4118.784668897748,793.4999686895276,20974.343569915938,16989.21829163191,10800.0,10800.0,120389.61958333333,56901.99041666667
2025-09-29,73891.1656933465,46092.80803623625,5.620383333333393,39.20779413333375,46132.015830369586,5354.600257051257,1950.654866666666,20166.52291032589,16334.88355736397,10800.0,10800.0,121111.41479999998,58351.523199999996
2025-09-30,74612.64342971143,46770.76976352888,31.411150000000134,212.2294349750009,46982.99919850388,3944.865256712794,1293.2530684789576,20967.165725542243,16983.404237689218,10800.0,10800.0,120916.45506666666,55494.2803
2025-10-01,74900.52499777026,46705.90220623184,0.0,0.0,46705.90220623184,14104.950720829045,8021.521133333334,16381.74531723451,13269.213706959954,10800.0,10800.0,117218.45471666666,67556.93318333334
2025-10-02,68226.19003500517,42665.40547603827,0.0,0.0,42665.40547603827,8319.912239383675,4606.520264553912,18784.075865267998,15215.101450867078,10800.0,10800.0,117231.70978333332,65500.926666666666
2025-10-03,35340.77943529528,19092.42276390423,0.0,0.0,19092.42276390423,4567.556990564453,19416.95875349375,18626.894690721485,15087.784699484404,10800.0,10800.0,71524.19113333333,63707.03743333333
2025-10-04,35222.028929842985,19062.953317939864,0.0,0.0,19062.953317939864,3807.4771310165643,14596.763205782527,19588.4534721609,15866.647312450337,10800.0,10800.0,72397.41483333331,59301.4324
2025-10-05,64746.255377704496,39962.863212183074,0.0,0.0,39962.863212183074,3362.156331569805,2892.140136475313,19768.409699961696,16012.41185696898,10800.0,10800.0,117604.42089999998,62868.459833333334
2025-10-06,64701.940220564735,40042.552066807126,0.0,0.0,40042.552066807126,2418.0160907287127,683.3869780054299,20354.883693845248,16487.45579201465,10800.0,10800.0,117896.13613333332,60163.026883333325
2025-10-07,64680.141041668525,40051.81673696156,344.94197855404013,1718.7683359022558,41770.58507286382,2853.485842968587,452.82946613672937,20774.761637459334,16827.556926342073,10800.0,10800.0,117357.17863333331,59585.615633333335
2025-10-08,61981.13858096075,37536.63050192555,255.8305399013697,1671.190970025672,39207.821471951225,886.3769916852339,790.8274568542737,21565.30444640402,17484.03544074807,10800.0,10782.067956487983,117391.06235,60912.56668333334
2025-10-09,63019.73882574881,38314.47509298596,277.46655978807087,1909.369001473409,40223.84409445937,1315.9285888253692,2181.924491882275,21174.90411755313,17135.53349605722,10782.067956487983,10800.0,117432.98973333335,61673.008050000004
2025-10-10,33545.38815831821,17445.945951281654,0.0,0.0,17445.945951281654,1196.4099541749624,19174.517573366324,20162.36691636979,16331.51720225953,10800.0,10800.0,72371.53011666666,63027.919200000004
2025-10-11,34534.185421140166,18035.688152122908,0.0,0.0,18035.688152122908,1988.1111606895101,14647.239639217705,19960.637041576996,16168.116003677373,10800.0,10800.0,71790.96475,57684.65116666666
2025-10-12,66092.84152934507,40540.01961712658,15.371495956661079,72.0000870610005,40612.01970418758,2471.4567758732765,1264.9552888450141,20299.184090790113,16442.339113539994,10800.0,10800.0,117709.38418333333,59194.4282
2025-10-13,68741.59421729244,42340.56151783729,0.0,0.0,42340.56151783729,5066.211351281303,2865.066383333333,19910.11148777797,16127.190305100157,10800.0,10800.0,117677.75383333334,60650.358533333325
2025-10-14,67698.49050280656,41727.7214303566,0.0,0.0,41727.7214303566,2327.180303915922,577.1788930871927,21159.484328790073,17139.182306319966,10800.0,10800.0,118032.22918333334,57258.3999
2025-10-15,68442.07494845061,41978.11873763955,0.0,0.0,41978.11873763955,1621.0592290488703,975.6921362948143,20659.47333214176,16734.173399034822,10800.0,10800.0,117342.48076666666,55422.457116666665
2025-10-16,70238.6844039514,43136.63974180534,763.0894881478787,5315.856872438369,48452.496614243704,2393.3931565468356,1656.1114166666662,20977.87562571467,16992.07925682888,10800.0,10800.0,117733.27633333334,54766.80338333333
2025-10-17,34942.48273176541,18308.064232158045,0.0,0.0,18308.064232158045,1759.0833619668197,13462.408846172526,19562.058983996845,15845.26777703744,10800.0,10800.0,71943.17253333333,55938.973216666665
2025-10-18,34599.367086171536,18034.590662821567,0.0,0.0,18034.590662821567,1296.7642587575153,13492.000468944501,19652.679430541353,15918.670338738497,10800.0,10800.0,71656.70145,55580.10818333334
2025-10-19,71739.01227701268,43858.05648880532,608.1114378213426,4231.434857609163,48089.491346414485,3185.3338462168413,1204.8780333333339,21427.31211552902,17356.122813578502,10800.0,10800.0,117991.24738333334,54105.524849999994
2025-10-20,73242.93890366115,45114.284919626225,0.0,0.0,45114.284919626225,4068.9440534110945,583.2375833977046,21841.97315887209,17691.99825868639,10800.0,10800.0,117903.31864999999,53462.536283333335
2025-10-21,74679.20946602843,45994.58572407749,0.0,0.0,45994.58572407749,3519.966041626686,590.0726944505932,21613.628315532445,17507.03893558128,10800.0,10800.0,117800.84898333333,51338.26763333334
2025-10-22,75782.88130822388,46691.48693459839,0.0,0.0,46691.48693459839,4752.618825156573,1301.8974666666668,21965.622717898157,17792.154401497515,10800.0,10800.0,117671.98653333333,52117.08983333333
2025-10-23,76432.53228329174,47360.00560538175,0.0,0.0,47360.00560538175,7479.384894761127,1670.405183333333,20543.395641389245,16640.150469525288,10800.0,10800.0,117212.01551666665,53832.51848333333
2025-10-24,35584.289586004394,18723.51998033218,0.0,0.0,18723.51998033218,1455.708195478268,11862.62299174966,20241.619379525284,16395.711697415478,10800.0,10800.0,72135.51853333332,53715.467816666656
2025-10-25,34965.001476134115,18237.354135532456,4.254942456628882,19.936532880534628,18257.290668412992,810.852078950348,10916.60466007909,20278.694702612476,16435.3277563845,10800.0,10789.349947479564,72042.787,52644.35426666667
2025-10-26,74638.43455830717,46041.963975270904,0.0,0.0,46041.963975270904,4707.806772752729,1380.8473833333323,21030.96493834765,17025.496552793204,10789.349947479564,10800.0,117422.34435,52878.032333333336
2025-10-27,75061.95729854374,46351.91781631454,7.492270321050114,35.093794183798735,46387.01161049834,5485.9039946224675,1994.9516333333324,21242.169864433334,17206.157590190996,10800.0,10800.0,117790.56431666666,54237.98265
2025-10-28,75251.44885549921,46523.529249891144,0.0,0.0,46523.529249891144,4663.094918699931,482.9021547325101,21752.789905614616,17619.759823547844,10800.0,10800.0,117514.14479999998,51541.7231
2025-10-29,75551.13010519808,46910.08592529181,0.0,0.0,46910.08592529181,1853.086328952907,0.0,23083.089348658876,18697.30237241369,10800.0,10800.0,117721.61451666665,48409.357716666666
2025-10-30,77304.77376938284,48081.311559080335,0.0,0.0,48081.311559080335,6727.359720995979,1962.1028999999996,20144.702623088717,16317.20912470186,10800.0,10800.0,116916.07056666666,52128.252916666665
2025-10-31,36443.934118978344,19364.20927465141,0.0,0.0,19364.20927465141,1736.2159622214303,7039.795672258847,19808.581146481072,16044.95072864967,10800.0,10800.0,71748.98903333333,47844.69696666667
