date,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,grid_cost_yuan,adjusted_kwh,emergency_kwh,emergency_cost_yuan,total_cost_yuan,planned_purchase_kwh,final_commitment_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,start_soc_kwh,end_soc_kwh,emergency_slots,reversal_slots,down_slots,path_down_kwh,path_up_kwh,below_min_kwh,chain_misprice_yuan
2025-04-26,13395.989564755886,53.386229735801415,995.3125168349113,14444.688311326598,1152.8073256495613,0.0,0.0,14444.688311326598,27232.129674822027,27915.932421144767,50.72951556713883,24245.751542142614,19017.029814068934,15467.772083967247,10628.304363582247,10557.217769614012,0,1,8,234.50228966340853,918.3050359861529,234.50228966340853,0.0
2025-04-27,31366.782860023588,65.77610442284035,2614.830982598161,34047.38994704459,2634.538139080706,0.0,0.0,34047.38994704459,51414.892632135794,53491.476553137974,133.41081288047212,735.0288143984858,21003.89965021231,16954.33390768662,10557.217769614012,10622.57866848662,0,21,25,278.97710903926327,2355.561030041443,278.97710903926327,0.0
2025-04-28,32894.847102936204,45.56389692688006,6804.14747683693,39744.55847670001,7133.381803072797,0.0,0.0,39744.55847670001,53921.955653949335,60661.1067017489,245.74215793360236,0.0,19124.831730455775,15331.434503307139,10622.57866848662,10800.0,0,20,20,197.11537763661727,6936.266425436179,197.11537763661727,0.0
2025-04-29,32734.35782986181,8.068514735998162,901.5271935644481,33643.953538162255,1246.6078192443565,0.0,0.0,33643.953538162255,53068.02562061911,54239.15622063055,202.56691908672713,3149.8166624263818,18176.62590763578,14723.066985184996,10800.0,10800.0,0,1,1,37.73860961645539,1208.869209627901,37.738609616455165,0.0
2025-04-30,31677.386202492773,217.24072245012806,568.9864099870165,32463.61333492992,1320.4814918921343,0.0,0.0,32463.61333492992,51924.705675326724,52303.218005597824,614.0648809419586,0.0,19253.02196598323,15820.723274660693,10800.0,10549.138353095255,0,13,44,470.9845808105184,849.496911081616,470.9845808105184,0.0
2025-05-01,31686.444886170426,92.47196352422425,2533.8063331602552,34312.723182854905,2711.4467800495936,1362.2122204638272,8553.224298833711,42865.947481688614,51435.75638698158,53685.17965814779,1.4210854715202004e-13,859.0422830603807,20257.0572908357,17080.086495284464,10549.138353095255,9802.616031197977,9,3,3,231.0117544416949,2480.4350256078988,221.2262408662446,0.0
2025-05-02,14097.23766945961,0.0,1762.6649826881403,15859.90265214775,1910.9875909727941,1118.1855896692673,6716.697862767546,22576.600514915295,27994.52184583248,29905.509436805278,0.0,12759.91746522651,19707.097672902863,15733.64019498816,9802.616031197977,10057.181497934816,9,0,0,0.0,1910.9875909727934,0.0,0.0
2025-05-03,14559.140047167655,38.85463379674983,326.3084861842968,14924.3031671487,590.043491016077,712.2909020911052,3602.6929718026076,18526.99613895131,28747.509699945804,29175.845344623645,2.9488869284778048,17933.354893343323,18699.770090663165,15615.10927422021,10057.181497934816,9536.853163731428,8,10,21,80.85392316911633,509.18956784696076,80.85392316911633,0.0
2025-05-04,35313.692372549915,965.9346550760641,135.29936564806158,36414.92639327404,3836.847403041393,0.0,0.0,36414.92639327404,60848.07584743068,57434.2404168935,770.4157592932592,1836.7973621399274,17135.40829702466,14043.04833489767,9536.853163731428,9355.333592278434,0,10,43,3625.341416789285,211.50598625210705,3625.3414167892815,0.0
2025-05-05,35838.08839622854,415.03267008432437,1046.952479319782,37300.073545632644,2457.580560964715,274.75384974510735,1578.7736327398115,38878.84717837245,59738.90622040747,60487.88949046635,1073.3112813535568,0.0,21567.967480781695,16954.642221923794,9355.333592278434,9928.012967288847,7,10,33,854.298645452924,1603.2819155117907,854.2986454529241,0.0
2025-05-06,34825.30520787662,252.15893747631262,918.1985721598031,35995.662717512736,2009.776646664975,0.0,0.0,35995.662717512736,56940.4630540637,57714.86456200379,683.1177053001675,801.8174566360401,20172.263694662695,16812.41666126177,9928.012967288847,9402.587335527753,0,11,34,617.6875693624364,1392.0890773025385,556.6916805495924,0.0
2025-05-07,35676.729615372846,62.76445736635905,1232.103904164308,36971.59797690351,1973.3656161893273,591.967477520702,3792.6146788174347,40764.21265572095,58126.13743956539,59827.32110403948,543.4310582593663,242.68027547111046,20717.132286463686,16151.800988633971,9402.587335527753,10101.560850418435,7,18,20,136.09097585761663,1837.274640331711,136.09097585761663,0.0
2025-05-08,37651.40765942555,666.6267958606662,406.08050364660414,38724.11495893283,2685.86423613672,35.999250000000075,243.22893262500048,38967.34389155783,62318.16020154023,60893.62025762802,847.4066616496623,0.0,19090.0274281839,14834.32698220555,10101.560850418435,10800.0,1,11,44,2055.202090024468,630.6621461122521,2055.202090024468,0.0
2025-05-09,16868.05388397739,170.39022912896698,19.782603505874434,17058.226716612233,365.0492794168428,0.0,0.0,17058.226716612233,31410.162478498176,31107.07835464891,676.049932953774,18487.78401681405,18125.571341479408,14681.712786598324,10800.0,10800.0,0,10,23,334.06670163305466,30.982577783788145,334.06670163305466,0.0
2025-05-10,16617.267365058662,193.34153035622222,66.73029668280313,16877.339192097686,477.9068767557542,0.0,0.0,16877.339192097686,31130.485407437096,30861.63266605676,494.18686199657515,15006.71215040311,17941.209984630274,14701.52161430653,10800.0,10612.064970271105,0,10,19,373.3798090680448,104.5270676877094,373.37980906803887,0.0
2025-05-11,36261.18706087345,472.49204617294976,715.74094721567,37449.420054262075,3000.9417421324606,27.561666666666724,185.80697583333372,37635.22703009541,59672.81759523582,58711.91482329088,150.15985370023918,0.0,17697.227692297274,14591.990139373298,10612.064970271105,10326.247516257214,1,5,13,1980.9222570387042,1020.0194850937563,1801.9675501150518,0.0
2025-05-12,35477.2927940005,293.713820351469,1885.6506069691713,37656.65722132115,3997.843372443258,0.0,0.0,37656.65722132115,57798.24177104461,59192.001784706415,1186.3388485581627,2463.6916688426154,17023.129133294755,13412.353099322445,10326.247516257214,10744.449181419774,0,14,14,1302.0416793907261,2695.801693052533,1033.706654684023,0.0
2025-05-13,34849.83638435094,622.4129870282186,1038.8404923855348,36511.0898637647,3844.509784769645,0.0,0.0,36511.0898637647,58149.67815622518,57468.957988917515,916.7656367891401,0.0,18359.34024427537,14936.360658813657,10744.449181419774,10671.899113696878,0,14,36,2262.614976038654,1581.8948087309918,2262.614976038654,0.0
2025-05-14,34799.74165102568,388.75819074325676,1683.331771443382,36871.831613212315,3957.8298822067773,0.0,0.0,36871.831613212315,56598.19798911661,57698.04405595614,992.2288561832358,390.03770453570564,18049.37411203599,14747.74540013212,10671.899113696878,10529.952036604689,0,12,39,1428.99190768363,2528.837974523148,1140.8424255901261,0.0
2025-05-15,35910.11804914812,140.84231035036836,1820.7553922762945,37871.715751774784,3062.1262957982613,0.0,0.0,37871.715751774784,56716.011344292536,59154.494572799245,1622.2079034798044,1000.4850354377854,18545.790439434448,14779.04708888612,10529.952036604689,10800.0,0,12,35,311.82153364577346,2750.3047621524884,306.5224592404334,0.0
2025-05-16,16177.436646047063,126.00841070695827,98.03604582372537,16401.481102577745,382.01814315694287,0.0,0.0,16401.481102577745,29977.135778686155,29902.01429058102,544.0863493366826,23221.929362011397,18002.589715261085,14582.097669361476,10800.0,10800.0,0,10,23,228.5698156310386,153.4483275259043,228.5698156310386,0.0
2025-05-17,16506.003804235697,14.5438590833591,232.2560544126673,16752.803717731724,360.1390112371821,0.0,0.0,16752.803717731724,30194.915975445936,30472.54385498077,321.089889524807,16185.256669735558,18512.622170458308,14995.223958071236,10800.0,10800.0,0,10,20,41.255565851174254,318.88344538600785,32.0776499835261,0.0
2025-05-18,35811.865423080955,117.98086488244262,1011.2646958170882,36941.11098378048,1604.6139226796627,5.236666666666679,35.318698333333415,36976.42968211382,57516.970957775186,58361.31382985236,1243.90776455263,0.0,18139.340168244245,14692.865536277843,10800.0,10800.0,1,2,8,380.1355253012456,1224.4783973784174,347.8939651796185,0.0
2025-05-19,34551.3795169679,65.80569812246567,56.06401546227261,34673.24923055264,372.81229313919914,67.00333333333344,451.9039816666674,35125.15321221931,55338.34433070154,55140.95986904236,684.0667828716915,3790.960353537892,17207.12499424892,13989.405478282813,10800.0,10742.62863006535,1,11,20,285.09837739919203,87.71391574000711,285.09837739919203,0.0
2025-05-20,33942.11359306482,19.42128504590404,3965.454176340708,37926.989054451435,4084.2643699033206,0.0,0.0,37926.989054451435,53943.78299076935,57900.66926708697,98.03225730394075,0.0,18068.249969858844,14793.007776742483,10742.62863006535,10567.378295446662,0,21,21,63.68904679284992,4020.575323110469,63.68904679284992,0.0
2025-05-21,34169.645704292474,2.878394289684607,2462.036175640681,36634.56027422284,3378.4667712147557,0.0,0.0,36634.56027422284,53888.70493161892,57240.15970128801,376.3053335464283,1766.5473753692984,19083.86612333139,15349.174414292429,10567.378295446662,10688.219568342216,0,10,12,13.506000772831726,3364.9607704419245,13.506000772831726,0.0
2025-05-22,33872.82235620273,5.18031750676037,1096.0084584874066,34974.011132196894,1725.4480521063047,2.57000000000005,17.333365000000338,34991.34449719689,53369.119529349315,55068.42006710379,410.6823712253272,0.0,19700.392056420027,15856.71517720822,10688.219568342216,10800.0,1,10,16,13.073757175913215,1712.3742949303914,13.073757175913215,0.0
2025-05-23,15403.203211158137,18.587236652492667,521.1428562981692,15942.9333041088,534.0862049450773,0.0,0.0,15942.9333041088,28705.49379096793,29179.847573152525,498.2353980783926,18666.548325032956,18916.3945616202,15322.279594912357,10800.0,10800.0,0,1,1,29.866211380240486,504.2199935648367,27.17838416974604,0.0
2025-05-24,15769.349745199072,49.420591447598,306.00938236059073,16124.779719007262,336.79896850026296,0.0,0.0,16124.779719007262,29321.730130352676,29478.380285716878,836.7517431758665,21410.92178907986,18295.817737514866,14819.612367387046,10800.0,10800.0,0,1,11,90.07440656803226,246.7245619322307,87.79796821451919,0.0
2025-05-25,33719.78313236094,36.14759813079613,576.9563356255528,34332.88706611729,992.666755442093,0.0,0.0,34332.88706611729,53839.6647642912,54644.41318144671,712.4328585657847,1908.1936039322713,18389.609880122724,14910.833344507404,10800.0,10783.056287102216,0,13,27,93.95916914329439,898.7075862987986,93.95916914329439,0.0
2025-05-26,32997.17949355711,20.634131075475878,5766.574509529535,38784.388134162116,6714.214047833255,90.15866009943686,463.5228035900829,39247.910937752196,52187.9957274778,58748.73780485193,505.5973433700598,0.0,20258.89317568689,16505.42700410558,10783.056287102216,10676.69680732533,2,20,20,76.7359852295591,6637.478062603697,76.73598522955888,0.0
2025-05-27,33532.83383460762,66.7604753950086,2392.270017112654,35991.86432711528,3417.5260282656172,0.0,0.0,35991.86432711528,52902.66239751439,55991.08910122089,1540.3638997750265,1406.709878057494,18924.46449268669,15270.816469298314,10676.69680732533,10741.14099596745,0,2,3,164.5496622795582,3252.976365986059,136.38167292829598,0.0
2025-05-28,34039.32143207573,0.0,1553.447187872512,35592.76861994824,2225.3961683309117,0.0,0.0,35592.76861994824,54161.665213688975,56387.061382019885,432.92162239817196,0.0,19091.27661048643,15410.960950864719,10741.14099596745,10800.0,0,0,0,0.0,2225.396168330912,0.0,0.0
2025-05-29,33436.07759505109,112.37539787584498,3540.6121132246153,37089.06510615155,5205.502478179437,0.0,0.0,37089.06510615155,53579.476319425565,58306.43367518079,576.9602630287594,41.0249632298503,20178.333823072277,16600.008874150088,10800.0,10516.046136153842,0,3,3,239.27256121210752,4966.22991696733,202.77689845726223,0.0
2025-05-30,15462.900691141207,32.42786380436924,495.6545174088639,15990.98307235444,836.3980077930765,0.0,0.0,15990.98307235444,28984.561931820615,29694.61384448123,401.4753813701461,18808.467059137718,19120.419262342977,15231.981125036275,10516.046136153842,10800.0,0,10,15,63.17304756623153,773.224960226845,63.173047566231475,0.0
2025-05-31,15687.858307590755,38.4252490287506,362.1822197297138,16088.46577634922,430.99424922025315,0.0,0.0,16088.46577634922,29205.740096806912,29481.75899206062,907.9175383416873,16697.25362508011,18729.12245005074,15241.716171411914,10800.0,10720.970014587989,0,0,5,77.48767698327202,353.5065722369811,77.48767698327202,0.0
2025-06-01,37015.19487592766,4.797584551852196e-14,15219.004688008221,52234.19956393588,11972.150080061941,1506.1522003718392,9443.678008298722,61677.8775722346,60200.10116419766,72172.2512442596,146.30120293863018,0.0,17660.909844973598,15353.633903280783,10720.970014587989,9556.195649196687,12,0,0,2.2737367544323206e-13,11972.15008006194,0.0,0.0
2025-06-02,39975.65806429195,569.484359588588,10299.580092477267,50844.72251635781,8958.576547571185,983.4988607762898,6119.882475855688,56964.6049922135,67212.4572379178,72174.940940127,655.1624182381797,0.0,20232.328780499163,16369.858847834057,9556.195649196687,9576.559498496972,12,1,12,1998.0464226809956,6960.530124890191,1973.6950501119888,0.0
2025-06-03,44138.42673580526,1230.9893158532007,3017.3336596566187,48386.749711315075,7503.108169350604,302.0931384409872,1817.7356881763546,50204.48539949143,73815.74445936702,73066.72158505296,500.3643623037773,434.3808169398885,20289.772727840143,16048.070016923188,9576.559498496972,10006.166045860671,9,21,36,4126.065521832334,3377.042647518272,3968.50434512643,0.0
2025-06-04,45736.044697116726,1655.0198568708176,1171.1438110037523,48562.20836499129,7264.016219039691,147.87368729673653,1007.5417427769271,49569.75010776822,77935.29800292006,73594.51481898563,472.9654154004287,1.1346666666665897,19066.7716907321,15443.744083183483,10006.166045860671,10006.54491953791,4,19,51,5802.399701487055,1461.616517552633,5743.371849410205,0.0
2025-06-05,45799.276441850656,936.3754039862541,2572.9079256112127,49308.55977144813,5713.456386713851,160.90071181978874,1093.09541252611,50401.65518397424,75399.10559921748,74852.13286888938,246.4976323725189,0.0,19989.676255495426,16372.458323825427,10006.54491953791,9805.633189677761,4,24,42,3130.214558520971,2583.24182819288,3074.615965063025,0.0
2025-06-06,19171.039440705877,360.15237830781916,4003.5664368974826,23534.75825591118,3674.7566181393995,752.8537798374034,4697.733038678172,28232.491294589352,35491.05516077739,37719.86473975682,18.112115515139067,3992.9246765850908,18860.786066887023,15254.09973939303,9805.633189677761,9831.340939439391,6,14,28,722.9735195799851,2951.783098559414,712.5123300834457,0.0
2025-06-07,20291.417473259982,253.53403266797554,892.1917255176545,21437.143231445614,1834.6728289026314,374.78794059581895,2552.0284652617775,23989.17169670739,36811.288224837976,37626.38985103261,42.037743410172936,3248.4806715610903,18255.744986753292,14671.598776762787,9831.340939439391,9959.735008892032,3,14,30,509.7856013539945,1324.887227548637,509.7856013539945,0.0
2025-06-08,49184.29570798868,3378.9179429866854,450.6943333667034,53013.90798434206,10089.57998887783,0.0,0.0,53013.90798434206,86477.2481143982,77370.99745417063,7182.888666453304,1145.5783166666665,16322.993223088617,12465.386018704612,9959.735008892032,10800.0,0,18,78,9597.915324552698,491.6646643251295,9597.915324552698,0.0
2025-06-09,48568.53970659331,1740.9212383042782,738.3314070762076,51047.79235197379,5926.6163404808885,32.814362175731844,221.25005797510477,51269.042409948896,80925.17192441346,77216.48836090662,2203.381688849914,249.94673333334038,20332.955618767224,16469.694051201448,10800.0,10800.0,2,18,70,4817.649951993863,1108.9663884870226,4817.649951993863,0.0
2025-06-10,47927.183322686695,728.8633684931375,1188.1435702387453,49844.19026141858,3513.1762168014247,4.610241842076448,31.077640257437338,49875.267901676016,77184.82876217153,76882.14512948736,1256.1381691739539,112.11789652633934,20526.605643662166,16626.550571366362,10800.0,10800.0,1,37,63,1907.9299247428003,1605.2462920586245,1907.9299247428003,0.0
2025-06-11,49644.48199445826,126.34150015757237,4682.617991477499,54453.44148609333,4634.596235492643,9.723221937732319,65.55752184943078,54518.999007942766,77976.0089572512,81945.30040374445,1776.7328282405315,0.0,21546.549898815658,17452.705418040685,10800.0,10800.0,2,21,21,332.6523944997043,4301.94384099294,332.6523944997043,0.0
2025-06-12,48997.623031393494,764.2548225089726,1731.8183927364153,51493.69624663888,4163.588306593869,0.0,0.0,51493.69624663888,78624.85098318543,77925.39030737165,1756.9979075424253,0.0,19557.899823662643,15841.89885716674,10800.0,10800.0,0,27,52,2431.5244912038215,1732.0638153900472,2431.5244912038033,0.0
2025-06-13,20895.388706396105,147.18979463353654,262.3514219512419,21304.929922980886,762.7184079360924,0.0,0.0,21304.929922980886,36454.55841974268,36510.6089959099,331.23180121634397,4992.765913926021,18230.458495585386,15389.160914817858,10800.0,10108.344962895899,0,10,28,353.33391588443806,409.3844920516543,353.33391588443806,0.0
2025-06-14,20727.930349529317,211.74209078191464,348.9030096245467,21288.57544993578,978.0017859490877,0.0,0.0,21288.57544993578,36721.90848708222,36832.94805758859,16.866030262182505,7436.685003255695,18020.789888521147,14834.735614450432,10108.344962895899,9844.016290953343,0,10,30,433.48110772135857,544.5206782277291,433.48110772135857,0.0
2025-06-15,48598.123398206895,334.1561968659961,1403.6791434130105,50335.958738485904,2435.0760843180333,0.0,0.0,50335.958738485904,77553.81247530211,78592.8126425235,3049.615719471888,0.0,21346.511850401497,16430.28926068323,9844.016290953343,10800.0,0,16,31,698.0379585483281,1737.038125769705,698.0379585483281,0.0
2025-06-16,48747.81550358513,33.17726596170103,2313.267436838809,51094.26020638564,2632.4379431398465,1.6680775637045144,11.270366059169552,51105.53057244481,76644.63647537329,79014.03498229435,2362.1247515319355,0.0,20839.60785083931,16880.082359179847,10800.0,10800.0,1,10,12,131.51971810938767,2500.918225030459,131.51971810938767,0.0
2025-06-17,47110.06774982783,10.235843547825938,4945.086638037425,52065.39023141308,4817.460375988985,144.8916383337057,984.987435091445,53050.37766650453,74602.269364674,79358.56545295562,855.6581020751667,0.0,21852.843294810165,17842.055522262664,10800.0,10643.052829481747,5,1,1,30.582143853677735,4786.878232135307,16.426853865361863,0.0
2025-06-18,47612.804648151425,615.3527511921155,1706.7446950020437,49934.90209434558,4166.892338474131,71.60992043387864,482.9329035494426,50417.83499789503,76948.53059531815,76949.29079451298,2228.401956688804,3.9040060073602945e-10,19593.97581469282,15729.867956434755,10643.052829481747,10800.0,3,14,23,2083.0660696396462,2083.826268834485,1879.9246727066952,0.0
2025-06-19,46085.018698345855,515.319956973657,1797.9410799608945,48398.279735280405,3368.397225259598,81.68734763135876,550.7241433693895,48949.0038786498,74035.46234149762,74500.09335537444,1910.1120738279906,469.8074042662306,20749.24749953464,16806.890474623055,10800.0,10800.0,2,0,17,1451.8831056913896,1916.5141195682077,1451.8831056913896,0.0
2025-06-20,20907.59558304551,204.78579534669512,167.84484634403222,21280.226224736238,638.6042664106517,0.0,0.0,21280.226224736238,35911.57123288074,35798.06132188284,958.6731143870907,8943.790027388646,18394.828053195288,14899.810723088187,10800.0,10800.0,0,10,31,376.05708870427696,262.5471777063748,376.05708870427696,0.0
2025-06-21,21085.10580001672,76.53683102284427,620.1703896432767,21781.813020682843,707.5762800935938,0.0,0.0,21781.813020682843,36109.80149571269,36553.39617483978,2102.984571517889,11611.593456986635,18442.514454396085,14938.43670806083,10800.0,10800.0,0,0,5,131.99080048324868,575.5854796103453,131.99080048324868,0.0
2025-06-22,43701.01589081444,109.03902086054816,2649.6588999649316,46459.713811639915,3551.634230166558,58.259700811130074,398.0906793255748,46857.80449096549,69448.41938420996,72026.13823644156,706.07040048179,0.0,20636.770719846885,16715.784283075984,10800.0,10800.0,5,1,2,486.9576889674797,3064.6765411990773,398.3348801009349,0.0
2025-06-23,44180.746030665105,10.956925088724342,2371.2678874482326,46562.970843202056,2697.7146335277066,32.68770324936861,222.57452137617537,46785.54536457823,69416.82441498122,72012.23637721562,1083.0714831370244,0.0,20920.389295889712,17019.822698561744,10800.0,10717.436256787696,3,10,11,51.151335646658936,2646.563297881048,51.151335646658936,0.0
2025-06-24,45183.946922254974,55.03365774613954,8534.322620405477,53773.30320040659,7723.034651386165,2037.2520219366866,9816.246871289159,63589.55007169575,71758.86864027823,78979.6270770226,557.6030875508993,0.0,21664.086276406866,17473.60251499848,10717.436256787696,10800.0,12,4,4,251.138107320906,7471.896544065259,251.138107320906,0.0
2025-06-25,45491.17334707739,214.07753076659225,2415.145781492528,48120.39665933651,3001.1916379953263,67.75110720146836,456.9314045212275,48577.32806385774,72409.6778250029,74774.61578362256,520.6791349191027,0.0,20443.507311780348,16559.240922542085,10800.0,10800.0,3,0,2,318.1268396878331,2683.0647983074923,318.1268396878331,0.0
2025-06-26,44810.218261039496,168.05659399945912,1924.9130842798686,46903.18793931882,2707.37970193353,117.03411520001225,789.6798684521343,47692.867807770956,70738.69123845572,72945.49381445284,1679.5432161275974,0.0,20255.765203847175,16420.16432365524,10800.0,10785.561657178852,4,0,3,250.28856296820018,2457.0911389653297,250.28856296820018,0.0
2025-06-27,19738.727374063084,149.3308548908966,200.0644119703518,20088.12264092433,531.3704918034334,0.0,0.0,20088.12264092433,34371.52563242117,34279.64892405548,398.54550685997333,10496.600734234338,18946.64372502879,15333.786908734284,10785.561657178852,10800.0,0,10,27,311.62360008456164,219.7468917188718,289.35660458153177,0.0
2025-06-28,19879.023598510263,22.70929786702642,354.66165492947613,20256.394551306767,499.5708235639806,0.0,0.0,20256.394551306767,34604.26042991354,35008.496658147546,518.0391203318068,9138.47306469311,18816.09661292614,15241.038256470174,10800.0,10800.0,0,0,12,47.66729766499101,451.9035258989896,47.66729766499101,0.0
2025-06-29,43187.48504631389,1.7128968465840445e-12,4627.9476410174875,47815.43268733138,5236.854513333837,43.05288457180359,290.8264163317724,48106.25910366315,68203.4166147041,73440.27112803792,460.85325900368235,0.0,20315.426421677803,16560.724201405083,10800.0,10683.079111282146,3,0,0,2.7284841053187847e-12,5236.854513333834,2.7284841053187847e-12,0.0
2025-06-30,45094.14414526536,123.19624558994491,2820.3796411698972,48037.72003202521,3627.626484854853,59.2457966704992,400.5938523745233,48438.31388439973,71358.88896437075,74203.9727775609,284.6694330673067,0.0,21029.665042024688,16928.799884193922,10683.079111282146,10800.0,4,3,8,391.2713358323494,3236.3551490225036,391.2713358323494,0.0
2025-07-01,42792.49663586677,942.248274282059,16899.137582850602,60633.88249299943,17610.806243628198,720.5933835996302,4385.253219954788,65019.135712954216,69648.17686912807,81016.38797611822,19.64603221302798,0.0,19960.016738843908,17109.225444672422,10800.0,9753.76457087905,13,7,7,3121.2975683190357,14489.508675309167,2694.6598539634374,0.0
2025-07-02,44059.0759491942,1140.3071077224693,11618.657913134923,56818.04097005159,14056.589599405968,236.9454394800781,1604.9185035125868,58422.95947356417,71971.72341673975,78503.63502592682,1506.0676178617628,638.0083933960072,19230.014475227475,15538.276387745005,9753.76457087905,9796.026056644883,8,7,9,3762.3389951094564,10294.250604296512,3190.251686500609,0.0
2025-07-03,49519.1862498585,1062.4551036619373,8737.978774889785,59319.62012841023,11318.7566553911,43.65384971208948,301.352536782086,59620.97266519231,79556.0655944935,84561.68174269234,255.2773053672433,55.6575267522237,20678.245156007466,16144.263329055837,9796.026056644883,10468.376331433998,2,6,6,3156.5702535961236,8162.186401794974,2739.6527178578604,0.0
2025-07-04,24483.101063376176,223.51906158677178,2783.2290877417436,27489.849212704692,2838.188306944212,0.0,0.0,27489.849212704692,41276.42901545084,43346.492452543156,34.916894219662595,11200.316993883305,18634.126074130458,15403.734976356936,10468.376331433998,10123.828713310379,0,1,2,384.06243492595127,2454.1258720182605,350.2691936061142,0.0
2025-07-05,25486.396891902386,222.27125514746425,1376.2664211711897,27084.93456822104,2163.3283351809905,0.0,0.0,27084.93456822104,43169.42668166323,44649.03227274572,139.91387019256564,11752.257463404976,19465.57983081325,15498.79885833174,10123.828713310379,10421.962940673708,0,0,16,341.861372049249,1821.4669631317415,341.861372049249,0.0
2025-07-06,53086.06619532169,302.1586376484237,5240.733769744735,58628.958602714854,5589.658656890721,37.694257153875355,254.24776450288928,58883.20636721775,82029.75784921652,86065.1685861323,2018.6587118654168,76.60989999999993,20386.206989616334,16172.594308195567,10421.962940673708,10800.0,1,23,29,777.123959987466,4812.534696903254,725.8168781020848,0.0
2025-07-07,53459.61026492891,1413.5474028215867,59.5864071821457,54932.74407493264,4601.444695349516,0.0,0.0,54932.74407493264,85519.00190310842,81043.91206275245,3994.0078140442733,521.8117833333331,16413.735256358883,13295.125557650694,10800.0,10800.0,0,10,57,4538.267267852741,63.177427496775636,4524.812730984134,0.0
2025-07-08,53889.62578175986,3500.3922822740165,2741.058192940123,60131.076256973996,12381.951033459974,0.0,0.0,60131.076256973996,92491.74366322067,86414.04487638801,6985.665438356889,0.0,20299.96011244459,16442.967691080114,10800.0,10800.0,0,34,67,9229.824910146308,3152.1261233136643,9229.824910146306,0.0
2025-07-09,52693.8538248602,2394.0041675468246,843.0664457150647,55930.924438122085,7005.045377978557,0.0,0.0,55930.924438122085,87528.4699989926,82576.7772157363,4900.976813820825,0.0,19037.23886973058,15420.163484481767,10800.0,10800.0,0,24,62,5978.369080617424,1026.6762973611337,5978.3690806174145,0.0
2025-07-10,50721.31399669172,1373.0404206245134,2108.7158646779467,54203.07028199419,6098.613372006012,0.0,0.0,54203.07028199419,81204.25987376014,79673.72862794416,3152.194177801992,3.637978807091713e-12,19304.795088467574,15636.884021658732,10800.0,10800.0,0,31,58,3814.5723089109906,2284.0410630950214,3814.57230891099,0.0
2025-07-11,27012.87640727965,283.0590629555659,1.4237912182579748e-11,27295.935470235232,587.05479302089,0.0,0.0,27295.935470235232,44761.35921929998,44174.30442627912,678.28927651863,7542.292628198069,18390.447190983636,14955.50181942121,10800.0,10734.17822808393,0,0,33,587.0547930208762,1.3869794202037156e-11,587.0547930208762,0.0
2025-07-12,26462.10539887294,12.31329241769192,222.82650342703985,26697.245194717674,366.82210192015145,0.0,0.0,26697.245194717674,43572.48396147712,43902.51493484647,30.78971043921871,9474.212215322696,18475.970952359177,15162.701276607953,10734.17822808393,10515.106222309467,0,0,2,18.395564275398215,348.42653764475324,18.395564275398215,0.0
2025-07-13,47696.708440352726,1242.2845893795886,1193.5289451245105,50132.52197485683,5369.441510423116,73.06922845865597,494.73313682091157,50627.25511167774,77081.93655665174,74862.08519863909,1160.4530561495417,450.22880481106245,20001.830348503558,15945.078182366406,10515.106222309467,10800.0,4,18,57,3794.6464342178765,1574.7950762052392,3794.6464342178765,0.0
2025-07-14,46690.98786155549,74.90528968808138,3671.648622102034,50437.541773345605,4100.092900871534,92.48010899353017,623.7920076563217,51061.33378100193,72308.9798710535,75733.92753610166,383.6540158803284,0.0,19261.904515861213,15626.830103313016,10800.0,10772.569505038406,4,4,6,337.57261791168617,3762.5202829598475,337.57261791168617,0.0
2025-07-15,48595.088562442346,1648.7948224206543,4297.123068076179,54541.00645293918,9227.02368776466,0.0,0.0,54541.00645293918,79892.32752206443,78769.97299425823,2725.2527930089536,0.0,17215.69564447642,13920.026026560467,10772.569505038406,10800.0,0,31,56,5174.6891077854225,4052.334579979241,5174.689107785422,0.0
2025-07-16,48117.39513652172,1025.5771192917684,3388.301314531778,52531.27357034526,7158.77852590349,16.128400632447324,108.97153887313033,52640.24510921839,76785.95772530569,77738.15985946692,2006.3423858402684,5.002220859751105e-12,19017.802583819877,15404.420092894103,10800.0,10800.0,1,38,53,3103.288195871124,4055.4903300323667,3103.288195871124,0.0
2025-07-17,48692.67853260392,47.71619033004661,2695.282770496682,51435.677493430645,3633.0190675026925,45.88431218252265,311.2630348976294,51746.940528328276,74461.00601875618,77655.12380162078,1054.9918937287425,0.0,20661.05343898893,16735.453285581032,10800.0,10800.0,3,13,13,219.45064231904757,3413.568425183646,134.61637452231116,0.0
2025-07-18,26642.94603628032,158.475156461987,25.861751190478255,26827.282943932783,380.58762293310974,0.0,0.0,26827.282943932783,43903.929142019624,43604.37134889812,527.442042239652,8457.014016847843,17608.77468321382,14263.10749340319,10800.0,10800.0,0,10,33,340.07270802730727,40.51491490580247,332.4324490969518,0.0
2025-07-19,26485.359527702305,182.61671372055446,93.8062510862534,26761.782492509115,520.9789353121693,0.0,0.0,26761.782492509115,43796.17734693638,43568.31571262562,376.1726242214387,12863.938269347087,17857.6801963479,14712.294427290806,10800.0,10524.91836861222,0,10,26,374.4202848114669,146.55865050070236,366.4781734297617,0.0
