date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,planned_purchase_kwh,planned_cost_yuan,decision_day_planned_purchase_kwh,final_commitment_kwh,reserve_kwh,reserve_effective_kwh,reserve_00_kwh,window_residual_00_kwh,path_up_kwh,path_down_kwh,adjusted_kwh,emergency_slots,reversal_slots,down_slots,below_min_kwh,chain_misprice_yuan,cost_identity_residual_yuan
2025-03-26,40165.4107018,40165.4107018,0,0,0,40165.4107018,0,8095.03877629,10009.6757314,1255.51126226,1525.51423692,19667.6842638,14207.6509941,63833.6136356,40165.4107018,63834.9279416,63833.6136356,1987.07042852,1987.07042852,1987.07042852,-2800.22821698,0,0,0,0,0,0,0,-1.45519152284e-11,0
2025-03-27,39023.3559934,39023.3559934,0,0,0,39023.3559934,0,10009.6757314,8541.73644016,530.478049032,0,16744.2255869,14883.9680875,61107.7249484,39023.3559934,61114.450535,61107.7249484,1964.99878745,1964.99878745,1964.99878745,910.371080151,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-03-28,17708.2703819,17708.2703819,0,0,0,17708.2703819,0,8541.73644016,10203.9518341,542.308974779,16706.8363383,17538.7166803,12710.3666565,32899.3761035,17708.2703819,32725.1160686,32899.3761035,1942.92714638,1942.92714638,1942.92714638,-874.885625648,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-03-29,16890.2933812,16890.2933812,0,0,0,16890.2933812,0,10203.9518341,10000.1514305,267.121276084,20215.5842578,17108.6659259,14041.4397632,31257.1408798,16890.2933812,31266.9594879,31257.1408798,1910.67675546,1910.67675546,1910.67675546,-3901.0901997,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-03-30,36910.3381633,36910.3381633,0,0,0,36910.3381633,0,10000.1514305,8913.81839612,106.37578444,0,17362.0281706,15040.9425492,57773.0811059,36910.3381633,57941.6735625,57773.0811059,1878.42636453,1878.42636453,1878.42636453,1319.04941072,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-03-31,37044.111173,37044.111173,0,0,4719.59334256,41763.7045155,1078.5918099,8913.81839612,8353.96676943,117.600262416,0,16149.5941221,13585.037703,58554.954355,37044.111173,58558.9657165,58554.954355,1846.1759736,1846.1759736,1846.1759736,3589.22601066,0,0,0,20,0,0,0,0,-1.81898940355e-12
2025-04-01,37996.0937297,37996.0937297,0,0,16323.544491,54319.6382207,2654.33385127,8353.96676943,8119.38867055,201.202473089,0,14918.5002931,12295.1055264,60379.1149052,37996.0937297,60365.9099731,60379.1149052,1964.99878745,1964.99878745,1964.99878745,4956.41105165,0,0,0,27,0,0,0,-7.27595761418e-12,1.81898940355e-12
2025-04-02,38668.7032273,38668.7032273,0,0,11245.4227237,49914.1259509,1967.12545417,8119.38867055,7973.25087183,141.594901593,0,17980.3931197,14695.6424458,61894.5555213,38668.7032273,61885.3295993,61894.5555213,2053.28535173,2053.28535173,2053.28535173,3865.33313896,0,0,0,18,0,0,0,-1.45519152284e-11,-3.63797880709e-12
2025-04-03,39923.4945673,39923.4945673,0,0,0,39923.4945673,0,7973.25087183,9852.09013457,988.776046709,1594.74274397,20088.4419338,14580.6826299,63954.8083612,39923.4945673,63953.8824054,63954.8083612,2086.21862827,2086.21862827,2086.21862827,-2607.28608339,0,0,0,0,0,0,0,0,0
2025-04-04,16750.8390597,16750.8390597,0,0,0,16750.8390597,0,9852.09013457,10222.8287273,575.175473674,20516.5918699,16999.2707606,13435.7445826,31086.0957716,16750.8390597,30925.8595535,31086.0957716,2077.98530914,2077.98530914,2077.98530914,-4530.53202374,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-04-05,16371.8639793,16371.8639793,0,0,0,16371.8639793,0,10222.8287273,9825.18642524,347.142080415,15277.1237472,16655.976771,13849.2192564,30475.1383256,16371.8639793,30497.7103598,30475.1383256,2069.75199,2069.75199,2069.75199,4346.40745632,0,0,0,0,0,0,0,0,0
2025-04-06,36978.3362413,36978.3362413,0,0,0,36978.3362413,0,9825.18642524,9910.83084964,186.725403454,0,17724.287116,14279.592582,58041.4962041,36978.3362413,58172.5137718,58041.4962041,2131.91140061,2131.91140061,2131.91140061,-167.329362908,0,0,0,0,0,0,0,0,0
2025-04-07,36720.9174732,36720.9174732,0,0,0,36720.9174732,0,9910.83084964,10078.207939,415.347589511,805.248572874,17110.6848525,13709.0153501,57864.9849481,36720.9174732,57904.0882671,57864.9849481,2094.45194741,2094.45194741,2094.45194741,-1252.87339608,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-04-08,36597.0679207,36597.0679207,0,0,0,36597.0679207,0,10078.207939,9369.0659314,465.298501027,0,18257.946765,15427.1646865,57649.2741962,36597.0679207,57639.2715678,57649.2741962,2086.21862827,2086.21862827,2086.21862827,-116.602478185,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-04-09,36744.2835756,36744.2835756,0,0,14504.9868851,51249.2704607,2569.55692852,9369.0659314,7891.0710319,67.3824393094,0,14095.4353844,12747.4980709,57980.0738409,36744.2835756,57971.9045877,57980.0738409,2077.98530914,2077.98530914,2077.98530914,5095.1579462,0,0,0,24,0,0,0,0,7.27595761418e-12
2025-04-10,38402.9895035,38402.9895035,0,0,0,38402.9895035,0,7891.0710319,9724.39666107,738.223780936,622.550277852,19816.7159063,14401.5468179,61236.5810473,38402.9895035,61150.6952408,61236.5810473,2169.37085381,2169.37085381,2169.37085381,-1127.0806276,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-04-11,16327.7321207,16327.7321207,0,0,0,16327.7321207,0,9724.39666107,10048.1248076,298.883732874,21325.3273281,16964.7833292,13450.1191647,30455.5253921,16327.7321207,30324.8901521,30455.5253921,2131.91140061,2131.91140061,2131.91140061,-3783.00353792,0,0,0,0,0,0,0,1.81898940355e-12,0
2025-04-12,16106.5601597,16106.5601597,0,0,0,16106.5601597,0,10048.1248076,10102.7417962,212.597104352,17622.4462448,16403.3514807,13237.5594096,30025.9959702,16106.5601597,30075.7071607,30025.9959702,2094.45194741,2094.45194741,2094.45194741,1372.60806398,0,0,0,0,0,0,0,0,0
2025-04-13,35498.3800496,35498.3800496,0,0,0,35498.3800496,0,10102.7417962,8362.87853857,284.462752074,0,16453.6228898,14893.3114727,56121.1326526,35498.3800496,56291.5001726,56121.1326526,2086.21862827,2086.21862827,2086.21862827,1270.73669487,0,0,0,0,0,0,0,0,0
2025-04-14,36218.7541328,36218.7541328,0,0,0,36218.7541328,0,8362.87853857,9817.56272157,614.643977281,0,19650.5160258,14607.7022162,58185.4895869,36218.7541328,58179.1726369,58185.4895869,2077.98530914,2077.98530914,2077.98530914,-570.753013567,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-04-15,35841.8141283,35841.8141283,0,0,0,35841.8141283,0,9817.56272157,9891.24117016,1017.74493879,2258.34889758,16737.7797205,13491.2909699,56662.0114203,35841.8141283,56680.7662153,56662.0114203,2069.75199,2069.75199,2069.75199,-3059.55927066,0,0,0,0,0,0,0,2.18278728426e-11,0
2025-04-16,35249.5496552,35249.5496552,0,0,6016.50885653,41266.0585117,1090.20316149,9891.24117016,7961.74064881,115.267543615,0,14738.6458997,13674.853648,55868.4485839,35249.5496552,55857.4510102,55868.4485839,2061.51867087,2061.51867087,2061.51867087,3293.08219362,0,0,0,16,0,0,0,0,9.09494701773e-12
2025-04-17,36399.1850326,36399.1850326,0,0,0,36399.1850326,0,7961.74064881,9542.26196117,324.073796024,0,19174.8345717,14109.146822,58258.1038958,36399.1850326,58241.7945856,58258.1038958,2094.45194741,2094.45194741,2094.45194741,125.802987378,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-04-18,15906.1842264,15906.1842264,0,0,0,15906.1842264,0,9542.26196117,10202.2782351,749.532700586,19044.5164868,17021.6739715,13193.5412704,29976.2990717,15906.1842264,29807.8955379,29976.2990717,2086.21862827,2086.21862827,2086.21862827,-305.030117554,0,0,0,0,0,0,0,0,0
2025-04-19,15441.0055721,15441.0055721,0,0,0,15441.0055721,0,10202.2782351,10032.2248617,802.414531292,18398.9314785,16872.1588723,13819.4967226,29038.6874095,15441.0055721,29042.6096869,29038.6874095,2077.98530914,2077.98530914,2077.98530914,-477.524169637,0,0,0,0,0,0,0,-1.81898940355e-12,0
2025-04-20,34858.4611599,34858.4611599,0,0,0,34858.4611599,0,10032.2248617,9917.47388401,91.4392925035,0,17932.432864,14628.5464998,55353.0705401,34858.4611599,55530.5712601,55353.0705401,2069.75199,2069.75199,2069.75199,-184.953743305,0,0,0,0,0,0,0,0,0
2025-04-21,34808.2198338,34808.2198338,0,0,0,34808.2198338,0,9917.47388401,9945.24306686,818.720976054,2927.37406182,16602.612945,13423.1242209,55442.4941453,34808.2198338,55422.6355061,55442.4941453,2061.51867087,2061.51867087,2061.51867087,-3595.87324494,0,0,0,0,0,0,0,0,0
2025-04-22,34245.8020208,34245.8020208,0,0,0,34245.8020208,0,9945.24306686,8625.5966165,72.8328996525,0,16682.9699401,14700.8874568,54207.8446996,34245.8020208,54231.0673279,54207.8446996,2053.28535173,2053.28535173,2053.28535173,2116.10300253,0,0,0,0,0,0,0,0,0
2025-04-23,34968.3366176,34968.3366176,0,0,0,34968.3366176,0,8625.5966165,9836.15679751,175.917309863,0,18492.5295002,13889.4447323,56178.9187945,34968.3366176,56172.346224,56178.9187945,2086.21862827,2086.21862827,2086.21862827,-49.9141565236,0,0,0,0,0,0,0,0,0
2025-04-24,34274.0079241,34274.0079241,0,0,0,34274.0079241,0,9836.15679751,10050.8579318,780.177512648,3114.72218577,16865.1139418,13467.511272,54382.6090682,34274.0079241,54369.0356296,54382.6090682,2077.98530914,2077.98530914,2077.98530914,-3889.42909484,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-04-25,14929.6045539,14929.6045539,0,0,0,14929.6045539,0,10050.8579318,9951.10276185,438.835646417,23008.1774809,16565.9784271,13508.2221789,28505.1270256,14929.6045539,28351.1504433,28505.1270256,2069.75199,2069.75199,2069.75199,-1427.37197218,0,0,0,0,0,0,0,1.81898940355e-12,0
2025-04-26,14660.5552865,14660.5552865,0,0,0,14660.5552865,0,9951.10276185,9544.41011457,63.1532396375,25161.9801933,16790.6012841,13966.4104227,28119.5179277,14660.5552865,28133.4685765,28119.5179277,2061.51867087,2061.51867087,2061.51867087,-2945.40262388,0,0,0,0,0,0,0,0,0
2025-04-27,32956.7958575,32956.7958575,0,0,0,32956.7958575,0,9544.41011457,8508.08160439,124.432229381,1496.19317259,18556.4509129,15963.4208986,52787.1265996,32956.7958575,52940.939224,52787.1265996,2053.28535173,2053.28535173,2053.28535173,2026.82895505,0,0,0,0,0,0,0,0,0
2025-04-28,34112.2382036,34112.2382036,0,0,24594.032178,58706.2703816,4096.37916213,8508.08160439,8013.71626277,166.216859615,0,14188.9337749,11937.9651651,54942.7736239,34112.2382036,54935.0962014,54942.7736239,2047.9940724,2047.9940724,2047.9940724,9370.89364485,0,0,0,27,0,0,0,0,0
2025-04-29,34493.5853542,34493.5853542,0,0,0,34493.5853542,0,8013.71626277,9157.08664807,113.257715466,3561.15074144,18257.8331938,13759.8115402,55605.6438272,34493.5853542,55603.4357041,55605.6438272,2077.98530914,2077.98530914,2077.98530914,-2691.18843243,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-04-30,33645.2899011,33645.2899011,0,0,0,33645.2899011,0,9157.08664807,9763.09941957,998.904913998,759.848236039,17418.312808,13563.4218801,53870.4985112,33645.2899011,53893.1583473,53870.4985112,2069.75199,2069.75199,2069.75199,-564.769211067,0,0,0,0,0,0,0,0,0
2025-05-01,32983.0384988,32983.0384988,0,0,5283.74184499,38266.7803438,910.369688686,9763.09941957,7183.84540647,0,1130.05474461,18005.4215806,16905.720092,52330.7653444,32983.0384988,52314.9600845,52330.7653444,2061.51867087,2061.51867087,2061.51867087,4108.93677292,0,0,0,12,0,0,0,-1.45519152284e-11,3.63797880709e-12
2025-05-02,15787.1153,15787.1153,0,0,3937.44065412,19724.5559541,729.687855323,7183.84540647,7365.81277251,150.727906111,13408.2918912,17270.4932626,13825.3289132,30564.8163746,15787.1153,30399.2015261,30564.8163746,2094.45194741,2094.45194741,2094.45194741,12633.5161891,0,0,0,10,0,0,0,1.81898940355e-12,-9.09494701773e-13
2025-05-03,16251.6277545,16251.6277545,0,0,0,16251.6277545,0,7365.81277251,7716.23739871,2.90817663801,18806.6289709,16719.6669578,13227.5480723,31168.8276831,16251.6277545,31166.7135377,31168.8276831,2111.77279151,2111.77279151,2111.77279151,2759.96321561,0,0,0,0,0,0,0,5.45696821064e-12,0
2025-05-04,38562.1308021,38562.1308021,0,0,0,38562.1308021,0,7716.23739871,8736.49959976,2582.47981093,3553.33968333,16915.263555,12783.1274986,62002.622884,38562.1308021,62054.3357509,62002.622884,2215.49072907,2215.49072907,2215.49072907,-4431.69887641,0,0,0,0,0,0,0,0,0
2025-05-05,37431.1136438,37431.1136438,0,0,0,37431.1136438,0,8736.49959976,8695.73260691,1409.52447157,0,19334.6426152,15697.7508119,60122.4230749,37431.1136438,60179.5872541,60122.4230749,2182.36148689,2182.36148689,2182.36148689,-381.093267698,0,0,0,0,0,0,0,0,0
2025-05-06,37073.4012955,37073.4012955,0,0,0,37073.4012955,0,8695.73260691,8635.01660371,1069.79960835,1867.78710146,18661.1834249,15170.2029771,59298.6495243,37073.4012955,59319.9076765,59298.6495243,2149.23224471,2149.23224471,2149.23224471,-1707.12731274,0,0,0,0,0,0,0,0,0
2025-05-07,37063.4894671,37063.4894671,0,0,143.31188164,37206.8013488,33.486221848,8635.01660371,7684.10963133,655.363177739,1137.06082265,17911.2927326,15363.9633886,59374.1130726,37063.4894671,59434.5386131,59374.1130726,2116.10300253,2116.10300253,2116.10300253,475.005306646,0,0,0,3,0,0,0,0,-3.32534000336e-12
2025-05-08,39592.5652404,39592.5652404,0,0,243.228932625,39835.794173,35.99925,7684.10963133,9949.14754266,853.466727316,0,18936.2967507,13299.8662479,62280.4103801,39592.5652404,62286.604976,62280.4103801,2111.77279151,2111.77279151,2111.77279151,-627.019073671,0,0,0,1,0,0,0,0,2.41584530158e-12
2025-05-09,18126.384965,18126.384965,0,0,0,18126.384965,0,9949.14754266,10386.0500917,822.890651467,19439.6343364,16762.8340337,13184.6832731,32340.0615984,18126.384965,32167.8694104,32340.0615984,2107.44258048,2107.44258048,2107.44258048,-3775.96309837,0,0,0,0,0,0,0,0,0
2025-05-10,17718.5312066,17718.5312066,0,0,0,17718.5312066,0,10386.0500917,10034.2081693,1014.86323756,15757.4744714,16077.6821518,13339.5802732,31631.484871,17718.5312066,31625.9937417,31631.484871,2103.11236946,2103.11236946,2103.11236946,1287.13864949,0,0,0,0,0,0,0,0,0
2025-05-11,37664.9179875,37664.9179875,0,0,185.806975833,37850.7249634,27.5616666667,10034.2081693,9430.31065261,669.898581819,672.019830729,16215.3919393,13677.9752359,59335.8525327,37664.9179875,59505.326668,59335.8525327,2098.78215843,2098.78215843,2098.78215843,-652.55948837,0,0,0,1,0,0,0,-7.27595761418e-12,3.09796632791e-12
2025-05-12,37733.6037559,37733.6037559,0,0,0,37733.6037559,0,9430.31065261,9571.48945007,2380.71601074,2760.71796667,15058.8795117,12070.6314868,60060.8772357,37733.6037559,60079.2569322,60060.8772357,2094.45194741,2094.45194741,2094.45194741,-4242.24069498,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-05-13,36385.6221479,36385.6221479,0,0,0,36385.6221479,0,9571.48945007,9705.95688388,932.975548977,0,17546.9943938,14092.0447686,57517.1379409,36385.6221479,57487.8244297,57517.1379409,2086.21862827,2086.21862827,2086.21862827,-649.333274247,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-05-14,36280.8571596,36280.8571596,0,0,0,36280.8571596,0,9705.95688388,9444.9449431,1025.60986427,244.077478169,17093.3129344,14080.4942236,57296.6548366,36280.8571596,57301.3885183,57296.6548366,2077.98530914,2077.98530914,2077.98530914,-690.578837438,0,0,0,0,0,0,0,-1.45519152284e-11,0
2025-05-15,37320.401652,37320.401652,0,0,0,37320.401652,0,9444.9449431,10119.3493448,611.036099329,868.576855588,18357.6946442,14262.7687003,58339.5971822,37320.401652,58349.6947092,58339.5971822,2069.75199,2069.75199,2069.75199,-1708.66851377,0,0,0,0,0,0,0,0,0
2025-05-16,17464.0182519,17464.0182519,0,0,0,17464.0182519,0,10119.3493448,10132.1576073,927.358498684,24326.2279097,16164.0835906,13081.3802721,31051.7962602,17464.0182519,30885.473079,31051.7962602,2061.51867087,2061.51867087,2061.51867087,-6325.06818175,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-05-17,17409.10843,17409.10843,0,0,0,17409.10843,0,10132.1576073,10057.1242833,275.854056783,17115.3840628,16698.7633446,13593.5283007,30945.2722468,17409.10843,30925.6144232,30945.2722468,2053.28535173,2053.28535173,2053.28535173,2790.10869526,0,0,0,0,0,0,0,0,0
2025-05-18,36050.3403035,36050.3403035,0,0,35.3186983333,36085.6590018,5.23666666667,10057.1242833,9141.52007011,170.979891043,0,16351.0251871,14068.3741934,56124.562318,36050.3403035,56306.4100569,56124.562318,2086.21862827,2086.21862827,2086.21862827,510.279655746,0,0,0,1,0,0,0,-1.45519152284e-11,2.79953837889e-12
2025-05-19,35986.4752731,35986.4752731,0,0,451.903981667,36438.3792547,67.0033333333,9141.52007011,9864.69856807,1386.7178954,4142.53491667,17218.3691916,13296.018397,56899.8168233,35986.4752731,56912.668199,56899.8168233,2077.98530914,2077.98530914,2077.98530914,-5339.04019742,0,0,0,1,0,0,0,0,2.55795384874e-12
2025-05-20,34834.2592361,34834.2592361,0,0,6429.45667796,41263.7159141,1278.02133394,9864.69856807,7918.08962964,99.3751128112,0,14386.9205107,13405.3536583,54330.315448,34834.2592361,54295.9286977,54330.315448,2069.75199,2069.75199,2069.75199,3577.28845524,0,0,0,17,0,0,0,-1.45519152284e-11,-9.09494701773e-12
2025-05-21,36319.9105366,36319.9105366,0,0,0,36319.9105366,0,7918.08962964,8706.53595422,258.675309773,1839.05891834,17608.9298225,13553.6314641,57515.6478699,36319.9105366,57515.0726047,57515.6478699,2098.78215843,2098.78215843,2098.78215843,-804.000132031,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-05-22,35495.6209625,35495.6209625,0,0,17.333365,35512.9543275,2.57,8706.53595422,9960.74077077,120.277756189,266.354408557,18001.4690394,13452.405587,55749.7564338,35495.6209625,55765.1042408,55749.7564338,2094.45194741,2094.45194741,2094.45194741,-502.670934015,0,0,0,1,0,0,0,0,-1.74438241629e-12
2025-05-23,16569.658782,16569.658782,0,0,0,16569.658782,0,9960.74077077,10187.9208727,463.255854653,19427.887334,17431.6140075,13915.1452543,29828.5608252,16569.658782,29670.1524071,29828.5608252,2086.21862827,2086.21862827,2086.21862827,616.332514518,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-05-24,16784.3056709,16784.3056709,0,0,0,16784.3056709,0,10187.9208727,10275.0391292,768.424435215,22222.171865,16957.4194645,13657.1033354,30045.4138125,16784.3056709,30040.3734757,30045.4138125,2077.98530914,2077.98530914,2077.98530914,-3056.78287407,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-05-25,34414.2196016,34414.2196016,0,0,0,34414.2196016,0,10275.0391292,9505.79216448,736.708624766,1900.3236226,16631.7434424,14164.0344566,53649.7514165,34414.2196016,53816.4946468,53649.7514165,2069.75199,2069.75199,2069.75199,-1621.72436185,0,0,0,0,0,0,0,0,0
2025-05-26,34289.881179,34289.881179,0,0,16067.586951,50357.46813,2599.26939937,9505.79216448,7962.12558537,195.424847794,0,14246.455712,12928.9290479,53493.5150625,34289.881179,53500.4774855,53493.5150625,2061.51867087,2061.51867087,2061.51867087,6296.54208248,0,0,0,22,0,0,0,0,1.81898940355e-12
2025-05-27,35760.6736489,35760.6736489,0,0,0,35760.6736489,0,7962.12558537,9874.51828555,749.6179545,1152.09168502,18265.5192302,13073.9171463,56483.6790234,35760.6736489,56467.9553213,56483.6790234,2094.45194741,2094.45194741,2094.45194741,-1824.52953052,0,0,0,0,0,0,0,1.45519152284e-11,0
2025-05-28,34489.3203518,34489.3203518,0,0,1441.5875475,35930.9078993,292.102082903,9874.51828555,8119.52965357,149.732758743,0,16515.1197646,14956.7367781,53689.8377623,34489.3203518,53684.7580876,53689.8377623,2086.21862827,2086.21862827,2086.21862827,2039.78511013,0,0,0,8,0,0,0,0,2.50111042988e-12
2025-05-29,34922.9798269,34922.9798269,0,0,12097.5640731,47020.5438999,2039.4377907,8119.52965357,7950.67676,239.441749666,0,16356.7327469,13400.9211292,55265.9390767,34922.9798269,55268.684004,55265.9390767,2077.98530914,2077.98530914,2077.98530914,3929.53629542,0,0,0,27,0,0,0,7.27595761418e-12,0
2025-05-30,17234.2772112,17234.2772112,0,0,0,17234.2772112,0,7950.67676,9790.11616318,307.709749201,19766.8742524,17071.8505963,12172.7035201,31569.9643445,17234.2772112,31401.5579344,31569.9643445,2103.11236946,2103.11236946,2103.11236946,-588.496564944,0,0,0,0,0,0,0,0,0
2025-05-31,16636.4291103,16636.4291103,0,0,0,16636.4291103,0,9790.11616318,10083.3634208,595.62177965,17366.5880013,17691.0637568,14065.8391111,29976.6159766,16636.4291103,29998.8694597,29976.6159766,2098.78215843,2098.78215843,2098.78215843,1667.47670094,0,0,0,0,0,0,0,3.63797880709e-12,0
2025-06-01,35233.4472321,35233.4472321,0,0,81678.5481256,116911.995358,14449.1235392,10083.3634208,6700.71081299,0,0,8258.99980351,9734.17718786,55300.5253764,35233.4472321,55459.4212742,55300.5253764,2094.45194741,2094.45194741,2094.45194741,18855.7065365,0,0,0,67,0,0,0,0,0
2025-06-02,41259.8751807,41259.8751807,0,0,32501.1335577,73761.0087385,6330.15761683,6700.71081299,6836.01058029,604.329364173,0,19313.3695494,15522.0595444,66706.2892023,41259.8751807,66685.7685081,66706.2892023,2111.77279151,2111.77279151,2111.77279151,8745.87306442,0,0,0,46,0,0,0,-1.45519152284e-11,0
2025-06-03,47996.3099461,47996.3099461,0,0,1217.26612721,49213.5760733,180.145172791,6836.01058029,8868.49257923,990.999496957,948.55268171,21279.2271312,15406.9401772,75824.0607932,47996.3099461,75776.1196496,75824.0607932,2215.49072907,2215.49072907,2215.49072907,-626.862777914,0,0,0,6,0,0,0,0,1.36424205266e-12
2025-06-04,47860.1269209,47860.1269209,0,0,1270.13737595,49130.2642969,186.431787716,8868.49257923,8753.07557684,1977.27462037,91.3226666667,17934.43824,14630.7702765,74831.0942794,47860.1269209,74852.408431,74831.0942794,2182.36148689,2182.36148689,2182.36148689,-391.335209394,0,0,0,4,0,0,0,7.27595761418e-12,-4.09272615798e-12
2025-06-05,48753.4779705,48753.4779705,0,0,1224.05461073,49977.5325812,180.144204581,8753.07557684,8358.73201821,1419.50618432,433.560116667,18965.4118065,15716.8927661,76070.7591535,48753.4779705,76125.0955843,76070.7591535,2149.23224471,2149.23224471,2149.23224471,52.2755557904,0,0,0,6,0,0,0,-7.27595761418e-12,6.8212102633e-13
2025-06-06,21037.3229919,21037.3229919,0,0,7029.61539121,28066.9383831,1160.72575572,8358.73201821,7370.93455468,118.451533052,4902.33408392,16323.8935067,14111.3714576,36927.5773103,21037.3229919,36768.6720347,36927.5773103,2116.10300253,2116.10300253,2116.10300253,6083.05150343,0,0,0,16,0,0,0,-7.27595761418e-12,-9.09494701773e-13
2025-06-07,22464.5123087,22464.5123087,0,0,0,22464.5123087,0,7370.93455468,8424.14348365,30.3264850242,4026.16912274,15816.5122913,11863.4869199,39136.0341459,22464.5123087,39016.60219,39136.0341459,2248.61997124,2248.61997124,2248.61997124,2603.0206478,0,0,0,0,0,0,0,0,0
2025-06-08,58907.1404458,58907.1404458,0,0,0,58907.1404458,0,8424.14348365,10800,17444.2893359,2266.31566914,13032.1520886,8417.77232702,89509.9080332,58907.1404458,89511.7929448,89509.9080332,2474.51207405,2474.51207405,2474.51207405,-18434.6384315,0,0,0,0,0,0,0,0,0
2025-06-09,51999.8219149,51999.8219149,0,0,120.162606629,52119.9845216,17.816384703,10800,10597.2872106,4719.7273072,668.918833333,17173.5081144,14092.9830831,79384.0675205,51999.8219149,79408.5445829,79384.0675205,2410.25778717,2410.25778717,2410.25778717,-4947.29300717,0,0,0,1,0,0,0,7.27595761418e-12,2.58637555817e-12
2025-06-10,50625.2615078,50625.2615078,0,0,0,50625.2615078,0,10597.2872106,10447.6796559,2285.80038822,291.209683333,18128.8907745,14819.0483267,77505.2967528,50625.2615078,77591.3973514,77505.2967528,2346.0035003,2346.0035003,2346.0035003,-2510.7367512,0,0,0,0,0,0,0,7.27595761418e-12,0
2025-06-11,50494.3222256,50494.3222256,0,0,6681.58101369,57175.9032393,1316.34742141,10447.6796559,8222.38319805,1524.05440783,0,18496.9104577,16985.2642828,77803.799478,50494.3222256,77846.41602,77803.799478,2281.74921342,2281.74921342,2281.74921342,1737.08437484,0,0,0,19,0,0,0,-7.27595761418e-12,0
2025-06-12,52911.9299721,52911.9299721,0,0,0,52911.9299721,0,8222.38319805,9904.12179235,3650.98651823,358.228666667,19782.9608093,14510.6335207,81733.9339069,52911.9299721,81787.3499067,81733.9339069,2248.61997124,2248.61997124,2248.61997124,-3438.54938895,0,0,0,0,0,0,0,-7.27595761418e-12,0
2025-06-13,22427.4162978,22427.4162978,0,0,0,22427.4162978,0,9904.12179235,9582.81398972,315.258557227,6171.25993961,16388.8199232,13564.1211602,37656.5309599,22427.4162978,37484.8984246,37656.5309599,2215.49072907,2215.49072907,2215.49072907,-1151.77721206,0,0,0,0,0,0,0,-1.09139364213e-11,0
2025-06-14,22152.1123485,22152.1123485,0,0,0,22152.1123485,0,9582.81398972,9238.01234525,85.0843722215,8555.79638813,15532.8042831,12891.8929493,37475.1348441,22152.1123485,37520.9364145,37475.1348441,2182.36148689,2182.36148689,2182.36148689,-2660.61015187,0,0,0,0,0,0,0,-3.63797880709e-12,0
2025-06-15,51156.6257564,51156.6257564,0,0,0,51156.6257564,0,9238.01234525,10800,3382.37280437,0,19942.9642401,14748.0121452,79204.2992326,51156.6257564,79485.5640807,79204.2992326,2149.23224471,2149.23224471,2149.23224471,-4091.51324279,0,0,0,0,0,0,0,2.91038304567e-11,0
2025-06-16,50404.852874,50404.852874,0,0,43.0549962187,50447.9078702,6.37238159087,10800,9998.78610432,2258.8166765,0,18730.1414531,15892.5070831,77784.1314816,50404.852874,77792.7960574,77784.1314816,2116.10300253,2116.10300253,2116.10300253,-1567.20841567,0,0,0,1,0,0,0,2.18278728426e-11,1.39976918945e-12
2025-06-17,48645.6561523,48645.6561523,0,0,4748.81345777,53394.4696101,926.631861198,9998.78610432,7867.07150123,197.829054659,0,18593.8137675,16979.5322945,75522.4898832,48645.6561523,75518.4783501,75522.4898832,2111.77279151,2111.77279151,2111.77279151,2733.1402994,0,0,0,17,0,0,0,-7.27595761418e-12,0
2025-06-18,51401.9254715,51401.9254715,0,0,639.459219502,52041.384691,94.8085622478,7867.07150123,10104.6820815,3672.91998985,55.2236666667,19590.5681558,13854.510684,80297.7834661,51401.9254715,80163.0225954,80297.7834661,2215.49072907,2215.49072907,2215.49072907,-3183.80866144,0,0,0,4,0,0,0,2.18278728426e-11,-2.04636307899e-12
2025-06-19,49250.9105411,49250.9105411,0,0,709.074678754,49959.9852198,105.170943905,10104.6820815,9953.45033525,3552.15964285,922.49805,18674.3412404,15262.3249763,76041.007213,49250.9105411,76074.0445515,76041.007213,2182.36148689,2182.36148689,2182.36148689,-4269.68175808,0,0,0,3,0,0,0,0,-3.86535248253e-12
