date,t,time_end,L_actual_kw,P_act_kw,L_fc_kw,P_fc_kw,x_plan_kwh,y_used_kwh,r_purchase_waste_kwh,u_charge_kwh,v_discharge_kwh,e_emergency_kwh,w_pv_waste_kwh,g_pv_used_kwh,E_end_kwh,physical_slot0,decision_date,plan_slot0,price_actual,total_cost_yuan,period_start,period_end,L_commit_fc_kw,P_commit_fc_kw,forecast_issue_hour,x0_kwh,x3_kwh,price_fc,E_start_kwh
2025-03-24,8,01:20,3392.7582,0,3545.86861867,0,590.978103111,565.4597,25.5184031109,0,0,0,0,0,10800,7,2025-03-24,6,0.4302,254.238779958,01:10,01:20,3545.86861867,0,0,590.978103111,590.978103111,0.4302,10800
2025-03-24,9,01:30,3467.47,0,3474.00053451,0,579.000089084,577.911666667,1.08842241761,0,0,0,0,0,10800,8,2025-03-24,7,0.4279,247.754138119,01:20,01:30,3474.00053451,0,0,579.000089084,579.000089084,0.4279,10800
2025-03-24,10,01:40,3454.5951,0,3464.33417559,0,577.389029265,575.76585,1.62317926457,0,0,0,0,0,10800,9,2025-03-24,8,0.4312,248.970149419,01:30,01:40,3464.33417559,0,0,577.389029265,577.389029265,0.4312,10800
2025-03-24,11,01:50,3509.0944,0,3510.45717225,0,585.076195376,584.849066667,0.227128709118,0,0,0,0,0,10800,10,2025-03-24,9,0.4333,253.513515456,01:40,01:50,3510.45717225,0,0,585.076195376,585.076195376,0.4333,10800
2025-03-24,12,02:00,3582.51,0,3571.72568385,0,595.287613975,595.287613975,0,0,1.79738602465,0,0,0,10798.0029044,11,2025-03-24,10,0.4311,256.628490385,01:50,02:00,3571.72568385,0,0,595.287613975,595.287613975,0.4311,10800
2025-03-24,13,02:10,3490.9715,0,3637.6757838,0,606.2792973,584.047578425,22.2317188741,2.21899509216,0,0,0,0,10800,12,2025-03-24,11,0.4293,260.275702331,02:00,02:10,3637.6757838,0,0,606.2792973,606.2792973,0.4293,10798.0029044
2025-03-24,14,02:20,3529.2374,0,3634.96889662,0,605.828149436,588.206233333,17.6219161029,0,0,0,0,0,10800,13,2025-03-24,12,0.4324,261.960091816,02:10,02:20,3634.96889662,0,0,605.828149436,605.828149436,0.4324,10800
2025-03-24,15,02:30,3621,0,3552.44247629,0,592.073746048,592.073746048,0,0,11.4262539517,0,0,0,10787.3041623,14,2025-03-24,13,0.4367,258.558604899,02:20,02:30,3552.44247629,0,0,592.073746048,592.073746048,0.4367,10800
2025-03-24,16,02:40,3414.096,0,3544.51306115,0,590.752176859,583.12248636,7.6296904989,14.1064863602,0,0,0,0,10800,15,2025-03-24,14,0.4348,256.859046498,02:30,02:40,3544.51306115,0,0,590.752176859,590.752176859,0.4348,10787.3041623
2025-03-24,17,02:50,3397.1726,0,3550.08608471,0,591.681014118,566.195433333,25.485580785,0,0,0,0,0,10800,16,2025-03-24,15,0.4335,256.49371962,02:40,02:50,3550.08608471,0,0,591.681014118,591.681014118,0.4335,10800
2025-03-24,18,03:00,3589.39,0,3490.94714291,0,581.824523818,581.824523818,0,0,16.4071428485,0,0,0,10781.7698413,17,2025-03-24,16,0.4357,253.500945028,02:50,03:00,3490.94714291,0,0,581.824523818,581.824523818,0.4357,10800
2025-03-24,19,03:10,3532.4597,0,3403.47982799,0,567.246637998,567.246637998,0,0,21.4966453355,0,0,0,10757.8846798,18,2025-03-24,17,0.4374,248.11367946,03:00,03:10,3403.47982799,0,0,567.246637998,567.246637998,0.4374,10781.7698413
2025-03-24,20,03:20,3575.4188,0,3500.67894576,0,583.446490959,583.446490959,0,0,12.4566423739,0,0,0,10744.043966,19,2025-03-24,18,0.4371,255.024461198,03:10,03:20,3500.67894576,0,0,583.446490959,583.446490959,0.4371,10757.8846798
2025-03-24,21,03:30,3745.86,0,3675.97224279,0,612.662040465,612.662040465,0,0,11.6479595352,0,0,0,10731.1017888,20,2025-03-24,19,0.4356,266.875584826,03:20,03:30,3675.97224279,0,0,612.662040465,612.662040465,0.4356,10744.043966
2025-03-24,22,03:40,3680.4055,0,3539.75151437,0,589.958585728,589.958585728,0,0,23.4423309382,0,0,0,10705.0547544,21,2025-03-24,20,0.4353,256.808972368,03:30,03:40,3539.75151437,0,0,589.958585728,589.958585728,0.4353,10731.1017888
2025-03-24,23,03:50,3566.0666,0,3532.54998803,0,588.758331338,588.758331338,0,0,5.58610199535,0,0,0,10698.8479744,22,2025-03-24,21,0.436,256.698632463,03:40,03:50,3532.54998803,0,0,588.758331338,588.758331338,0.436,10705.0547544
2025-03-24,24,04:00,3529.75,0,3684.77888223,0,614.129813705,614.129813705,0,25.838147038,0,0,0,0,10722.1023067,23,2025-03-24,22,0.4378,268.86603244,03:50,04:00,3684.77888223,0,0,614.129813705,614.129813705,0.4378,10698.8479744
2025-03-24,25,04:10,3522.2311,0.0017,3594.79797526,0,599.132995876,599.132995876,0,12.0947625427,0,0,0,0.000283333333333,10732.987593,24,2025-03-24,23,0.4401,263.678431485,04:00,04:10,3594.79797526,0,0,599.132995876,599.132995876,0.4401,10722.1023067
2025-03-24,26,04:20,3596.0756,0,3536.65315362,0,589.44219227,589.44219227,0,0,9.90374106376,0,0,0,10721.9834363,25,2025-03-24,24,0.4389,258.706178187,04:10,04:20,3536.65315362,0,0,589.44219227,589.44219227,0.4389,10732.987593
2025-03-24,27,04:30,3653.54,0,3600.45691074,0,600.076151789,600.076151789,0,0,8.84718154394,0,0,0,10712.1532346,26,2025-03-24,25,0.4364,261.873232641,04:20,04:30,3600.45691074,0,0,600.076151789,600.076151789,0.4364,10721.9834363
2025-03-24,28,04:40,3529.2316,0.023,3636.2263609,0,606.037726817,606.037726817,0,17.8362934835,0,0,0,0.00383333333333,10728.2058987,27,2025-03-24,26,0.4393,266.232373391,04:30,04:40,3636.2263609,0,0,606.037726817,606.037726817,0.4393,10712.1532346
2025-03-24,29,04:50,3486.6306,0,3640.74514074,0,606.790856791,606.790856791,0,25.6857567907,0,0,0,0,10751.3230798,28,2025-03-24,27,0.4422,268.322916873,04:40,04:50,3640.74514074,0,0,606.790856791,606.790856791,0.4422,10728.2058987
2025-03-24,30,05:00,3613.84,0,3602.81981672,0,600.469969453,600.469969453,0,0,1.83669721393,0,0,0,10749.2823051,29,2025-03-24,28,0.4395,263.906551574,04:50,05:00,3602.81981672,0,0,600.469969453,600.469969453,0.4395,10751.3230798
2025-03-24,31,05:10,3742.3779,0.3202,3506.81882303,0,584.469803839,584.469803839,0,0,39.2064794944,0,0,0.0533666666667,10705.7195502,30,2025-03-24,29,0.4333,253.250766003,05:00,05:10,3506.81882303,0,0,584.469803839,584.469803839,0.4333,10749.2823051
2025-03-24,32,05:20,3812.8581,0,3598.65947091,0,599.776578485,599.776578485,0,0,35.6997715154,0,0,0,10666.0531374,31,2025-03-24,30,0.4439,266.240823189,05:10,05:20,3598.65947091,0,0,599.776578485,599.776578485,0.4439,10705.7195502
2025-03-24,33,05:30,3733.21,0,3701.23314224,0,616.872190373,616.872190373,0,0,5.32947629351,0,0,0,10660.131497,32,2025-03-24,31,0.4301,265.316729079,05:20,05:30,3701.23314224,0,0,616.872190373,616.872190373,0.4301,10666.0531374
2025-03-24,34,05:40,3543.6731,4.4592,3460.10177621,0,716.916784699,716.916784699,0,127.047801365,0,0,0,0.7432,10774.4745183,33,2025-03-24,32,0.3713,266.191202159,05:30,05:40,3460.10177621,0,0,716.916784699,716.916784699,0.3713,10660.131497
2025-03-24,35,05:50,4012.2596,0,3824.8482581,0,637.474709684,637.474709684,0,0,31.2352236492,0,0,0,10739.7687142,34,2025-03-24,33,0.5708,363.870564288,05:40,05:50,3824.8482581,0,0,637.474709684,637.474709684,0.5708,10774.4745183
2025-03-24,36,06:00,4865.46,31.35,4624.4331482,19.6381219591,0,0,0,0,805.685,0,0,5.225,9844.56315865,35,2025-03-24,34,0.9099,0,05:50,06:00,4624.4331482,19.6381219591,0,0,0,0.9099,10739.7687142
2025-03-24,37,06:10,5000.0326,248.2812,4891.19736674,194.710835775,0,0,0,0,791.958566667,0,0,41.3802,8964.60919569,36,2025-03-24,35,0.9368,0,06:00,06:10,4891.19736674,194.710835775,0,0,0,0.9368,9844.56315865
2025-03-24,38,06:20,4870.3025,526.779,4597.85919718,465.154229474,0,0,0,0,723.920583333,0,0,87.7965,8160.25299199,37,2025-03-24,36,0.8758,0,06:10,06:20,4597.85919718,465.154229474,0,0,0,0.8758,8964.60919569
2025-03-24,39,06:30,4875.36,799.4625,4573.06721531,755.082045181,0,0,0,0,679.31625,0,0,133.24375,7405.45715865,38,2025-03-24,37,0.8759,0,06:20,06:30,4573.06721531,755.082045181,0,0,0,0.8759,8160.25299199
2025-03-24,40,06:40,4934.3439,1093.6035,4741.29466477,1056.28378643,0,0,0,0,640.1234,0,0,182.26725,6694.20893643,39,2025-03-24,38,0.8601,0,06:30,06:40,4741.29466477,1056.28378643,0,0,0,0.8601,7405.45715865
2025-03-24,41,06:50,4888.8394,1392.7711,4808.18989009,1366.04637293,17.8628128678,17.8628128678,0,0,564.815237132,0,0,232.128516667,6066.63645073,40,2025-03-24,39,0.8442,15.079786623,06:40,06:50,4808.18989009,1366.04637293,0,17.8628128678,17.8628128678,0.8442,6694.20893643
2025-03-24,42,07:00,4792.2,1707.075,4776.5859578,1715.15861788,510.237889986,510.237889986,0,0,3.94961001356,0,0,284.5125,6062.24799516,41,2025-03-24,40,0.8334,425.232257515,06:50,07:00,4776.5859578,1715.15861788,0,510.237889986,510.237889986,0.8334,6066.63645073
2025-03-24,43,07:10,4830.9265,2045.8794,4637.08745979,2094.24658314,423.806812775,423.806812775,0,0,40.367703892,0,0,340.9799,6017.39499083,42,2025-03-24,41,0.8092,342.944472897,07:00,07:10,4637.08745979,2094.24658314,0,423.806812775,423.806812775,0.8092,6062.24799516
2025-03-24,44,07:20,4825.3536,2272.4309,4937.79551092,2430.55441576,417.87351586,417.87351586,0,0,7.61360080645,0,0,378.738483333,6008.93543438,43,2025-03-24,42,0.7972,333.128766844,07:10,07:20,4937.79551092,2430.55441576,0,417.87351586,417.87351586,0.7972,6017.39499083
2025-03-24,45,07:30,4632.31,2472.1125,5037.53760819,2727.08515782,385.075408394,385.075408394,5.68434188608e-14,25.0424917278,0,0,0,412.01875,6031.47367694,44,2025-03-24,43,0.7644,294.351642177,07:20,07:30,5037.53760819,2727.08515782,0,385.075408394,385.075408394,0.7644,6008.93543438
2025-03-24,46,07:40,4463.5294,2872.2775,4549.43694207,3030.93848884,253.083075538,253.083075538,0,0,12.1255744616,0,0,478.712916667,6018.00081642,45,2025-03-24,44,0.6899,174.602013814,07:30,07:40,4549.43694207,3030.93848884,0,253.083075538,253.083075538,0.6899,6031.47367694
2025-03-24,47,07:50,5346.959,3243.6188,5240.16073609,3332.61357908,0,0,0,0,350.5567,0,0,540.603133333,5628.49337198,46,2025-03-24,45,0.86,0,07:40,07:50,5240.16073609,3332.61357908,0,0,0,0.86,6018.00081642
2025-03-24,48,08:00,6663.09,3508.6875,6530.91740499,3641.78407111,0,0,0,0,525.73375,0,0,584.78125,5044.34476087,47,2025-03-24,46,1.1617,0,07:50,08:00,6530.91740499,3641.78407111,0,0,0,1.1617,5628.49337198
2025-03-24,49,08:10,6652.1887,3803.8242,6687.72818075,3915.4376459,0,0,0,0,474.727416667,0,0,633.9707,4516.86985346,48,2025-03-24,47,1.1683,0,08:00,08:10,6687.72818075,3915.4376459,0,0,0,1.1683,5044.34476087
2025-03-24,50,08:20,6347.2065,4052.8921,6470.94856157,4268.63190723,0,0,0,0,382.385733333,0,0,675.482016667,4091.99681642,49,2025-03-24,48,1.0956,0,08:10,08:20,6470.94856157,4268.63190723,0,0,0,1.0956,4516.86985346
2025-03-24,51,08:30,6436.86,4302.225,6435.88536125,4690.01345544,0,0,0,0,355.7725,0,0,717.0375,3696.69403865,50,2025-03-24,49,1.0849,0,08:20,08:30,6435.88536125,4690.01345544,0,0,0,1.0849,4091.99681642
2025-03-24,52,08:40,6583.7501,4701.7928,6468.64843058,4991.114824,0,0,0,0,313.65955,0,0,783.632133333,3348.18342753,51,2025-03-24,50,1.061,0,08:30,08:40,6468.64843058,4991.114824,0,0,0,1.061,3696.69403865
2025-03-24,53,08:50,6606.8355,5107.0668,6506.40149093,5224.15339706,0,0,0,0,249.96145,0,0,851.1778,3070.44848309,52,2025-03-24,51,1.043,0,08:40,08:50,6506.40149093,5224.15339706,0,0,0,1.043,3348.18342753
2025-03-24,54,09:00,6600.41,5414.7,6503.61314094,5485.54626929,0,0,0,0,197.618333333,0,0,902.45,2850.87255716,53,2025-03-24,52,1.036,0,08:50,09:00,6503.61314094,5485.54626929,0,0,0,1.036,3070.44848309
2025-03-24,55,09:10,6759.0704,5640.9658,6519.9147024,5700.69707965,0,0,0,0,186.350766667,0,0,940.160966667,2643.81614976,54,2025-03-24,53,1.0147,0,09:00,09:10,6519.9147024,5700.69707965,0,0,0,1.0147,2850.87255716
2025-03-24,56,09:20,6795.0967,5816.3859,6511.12559809,5918.36298281,0,0,0,0,163.118466667,0,0,969.39765,2462.57340902,55,2025-03-24,54,0.9922,0,09:10,09:20,6511.12559809,5918.36298281,0,0,0,0.9922,2643.81614976
2025-03-24,57,09:30,6633.04,6038.4375,6472.5729468,6110.28644426,0,0,0,0,99.1004166667,0,0,1006.40625,2352.46183494,56,2025-03-24,55,0.97,0,09:20,09:30,6472.5729468,6110.28644426,0,0,0,0.97,2462.57340902
2025-03-24,58,09:40,6493.2216,6409.2099,6464.56842829,6283.44701965,0,0,0,0,14.00195,0,0,1068.20165,2336.90411272,57,2025-03-24,56,0.9422,0,09:30,09:40,6464.56842829,6283.44701965,0,0,0,0.9422,2352.46183494
2025-03-24,59,09:50,6435.2836,6796.6497,6445.9505772,6499.9305268,0,0,0,60.2276833333,0,0,0,1132.77495,2391.10902772,58,2025-03-24,57,0.9569,0,09:40,09:50,6445.9505772,6499.9305268,0,0,0,0.9569,2336.90411272
2025-03-24,60,10:00,6418.37,7148.55,6438.10563299,6685.26483069,0,0,0,121.696666667,0,0,0,1191.425,2500.63602772,59,2025-03-24,58,0.9977,0,09:50,10:00,6438.10563299,6685.26483069,0,0,0,0.9977,2391.10902772
2025-03-24,61,10:10,6398.0621,7500.1972,6447.11124494,6891.34707937,0,0,0,183.689183333,0,0,0,1250.03286667,2665.95629272,60,2025-03-24,59,0.9919,0,10:00,10:10,6447.11124494,6891.34707937,0,0,0,0.9919,2500.63602772
2025-03-24,62,10:20,6525.8473,7690.3798,6453.14806808,7054.53484883,0,0,0,194.08875,0,0,0,1281.72996667,2840.63616772,61,2025-03-24,60,0.9588,0,10:10,10:20,6453.14806808,7054.53484883,0,0,0,0.9588,2665.95629272
2025-03-24,63,10:30,6629.25,7732.3875,6423.66609936,7189.66413523,0,0,0,183.85625,0,0,0,1288.73125,3006.10679272,62,2025-03-24,61,0.9549,0,10:20,10:30,6423.66609936,7189.66413523,0,0,0,0.9549,2840.63616772
2025-03-24,64,10:40,6368.9222,7801.6652,6308.80878996,7381.13761346,0,0,0,238.7905,0,0,0,1300.27753333,3221.01824272,63,2025-03-24,62,0.9839,0,10:30,10:40,6308.80878996,7381.13761346,0,0,0,0.9839,3006.10679272
2025-03-24,65,10:50,6210.4998,7828.0801,6365.24509642,7453.87933544,0,0,0,269.596716667,0,0,0,1304.68001667,3463.65528772,64,2025-03-24,63,0.799,0,10:40,10:50,6365.24509642,7453.87933544,0,0,0,0.799,3221.01824272
2025-03-24,66,11:00,6329.63,7823.6625,6503.95748548,7458.08966885,0,0,0,249.005416667,0,0,0,1303.94375,3687.76016272,65,2025-03-24,64,0.5025,0,10:50,11:00,6503.95748548,7458.08966885,0,0,0,0.5025,3463.65528772
2025-03-24,67,11:10,6437.7258,7922.5899,6411.31046439,7587.14916758,0,0,0,247.47735,0,0,0,1320.43165,3910.48977772,66,2025-03-24,65,0.4662,0,11:00,11:10,6411.31046439,7587.14916758,0,0,0,0.4662,3687.76016272
2025-03-24,68,11:20,6382.6403,8158.3665,6380.15889135,7715.92639828,0,0,0,295.954366667,0,0,0,1359.72775,4176.84870772,67,2025-03-24,66,0.5007,0,11:10,11:20,6380.15889135,7715.92639828,0,0,0,0.5007,3910.48977772
2025-03-24,69,11:30,6325.19,8420.9625,6471.72803477,7817.99236517,0,0,0,349.295416667,0,0,0,1403.49375,4491.21458272,68,2025-03-24,67,0.4827,0,11:20,11:30,6471.72803477,7817.99236517,0,0,0,0.4827,4176.84870772
2025-03-24,70,11:40,6508.4906,8525.2623,6374.36610795,8042.25072017,0,0,0,336.128616667,0,0,0,1420.87705,4793.73033772,69,2025-03-24,68,0.4785,0,11:30,11:40,6374.36610795,8042.25072017,0,0,0,0.4785,4491.21458272
2025-03-24,71,11:50,6440.6898,8458.5168,6179.77011001,8119.87172141,459.798487345,459.798487345,0,796.102987345,0,0,0,1409.7528,5510.22302633,70,2025-03-24,69,0.4662,214.3580548,11:40,11:50,6179.77011001,8119.87172141,0,459.798487345,459.798487345,0.4662,4793.73033772
2025-03-24,72,12:00,6113.74,8381.175,6055.32580866,8038.75496109,502.761807929,455.4275,47.3343079293,833.333333333,0,0,0,1396.8625,6260.22302633,71,2025-03-24,70,0.4432,222.824033274,11:50,12:00,6055.32580866,8038.75496109,0,502.761807929,502.761807929,0.4432,5510.22302633
2025-03-24,73,12:10,6022.107,8423.6082,6050.71828917,8022.72210885,504.666030052,433.083133333,71.5828967191,833.333333333,0,0,0,1403.9347,7010.22302633,72,2025-03-24,71,0.4411,222.608185856,12:00,12:10,6050.71828917,8022.72210885,0,504.666030052,504.666030052,0.4411,6260.22302633
2025-03-24,74,12:20,5997.4417,8117.4002,6071.40546751,7918.89275981,525.418784617,480.006916667,45.4118679508,833.333333333,0,0,0,1352.90003333,7760.22302633,73,2025-03-24,72,0.4551,239.118088879,12:10,12:20,6071.40546751,7918.89275981,0,525.418784617,525.418784617,0.4551,7010.22302633
2025-03-24,75,12:30,5910.76,7680.6,6064.85994813,7679.63803933,564.203651468,538.36,25.843651468,833.333333333,0,0,0,1280.1,8510.22302633,74,2025-03-24,73,0.4463,251.80408965,12:20,12:30,6064.85994813,7679.63803933,0,564.203651468,564.203651468,0.4463,7760.22302633
2025-03-24,76,12:40,5864.6834,7864.5239,6026.87773609,7533.60065342,582.212847111,500.026583333,82.1862637779,833.333333333,0,0,0,1310.75398333,9260.22302633,75,2025-03-24,74,0.4113,239.464144017,12:30,12:40,6026.87773609,7533.60065342,0,582.212847111,582.212847111,0.4113,8510.22302633
2025-03-24,77,12:50,6024.1867,8220.8485,6121.23818036,7505.86856181,0,0,0,366.1103,0,0,0,1370.14141667,9589.72229633,76,2025-03-24,75,0.5682,0,12:40,12:50,6121.23818036,7505.86856181,0,0,0,0.5682,9260.22302633
2025-03-24,78,13:00,6241.68,8392.6125,6293.45611568,7515.59381294,0,0,0,358.48875,0,0,0,1398.76875,9912.36217133,77,2025-03-24,76,0.8279,0,12:50,13:00,6293.45611568,7515.59381294,0,0,0,0.8279,9589.72229633
2025-03-24,79,13:10,6201.9838,8377.3172,6336.7259666,7517.65502827,0,0,0,362.555566667,0,0,0,1396.21953333,10238.6621813,78,2025-03-24,77,0.8636,0,13:00,13:10,6336.7259666,7517.65502827,0,0,0,0.8636,9912.36217133
2025-03-24,80,13:20,6203.9876,8009.6247,6310.41874813,7434.8166558,0,0,0,300.939516667,0,0,0,1334.93745,10509.5077463,79,2025-03-24,78,0.8416,0,13:10,13:20,6310.41874813,7434.8166558,0,0,0,0.8416,10238.6621813
2025-03-24,81,13:30,6274.85,7561.7625,6302.66590887,7316.1803345,0,0,0,214.485416667,0,0,0,1260.29375,10702.5446213,80,2025-03-24,79,0.8618,0,13:20,13:30,6302.66590887,7316.1803345,0,0,0,0.8618,10509.5077463
2025-03-24,82,13:40,6156.9558,7500.4354,6258.33631451,7261.46586203,0,0,0,108.283754078,0,0,115.629512589,1134.44305408,10800,81,2025-03-24,80,0.8623,0,13:30,13:40,6258.33631451,7261.46586203,0,0,0,0.8623,10702.5446213
2025-03-24,83,13:50,6149.2398,7181.4983,6218.68098421,7159.28188224,0,0,0,0,0,0,172.043083333,1024.8733,10800,82,2025-03-24,81,0.9026,0,13:40,13:50,6218.68098421,7159.28188224,0,0,0,0.9026,10800
2025-03-24,84,14:00,6247.07,6632.1,6131.30608049,7050.63549697,0,0,0,0,0,0,64.1716666667,1041.17833333,10800,83,2025-03-24,82,0.9754,0,13:50,14:00,6131.30608049,7050.63549697,0,0,0,0.9754,10800
2025-03-24,85,14:10,6150.1276,6527.4637,6105.24827086,6957.57621674,0,0,0,0,0,0,62.88935,1025.02126667,10800,84,2025-03-24,83,1.0002,0,14:00,14:10,6105.24827086,6957.57621674,0,0,0,1.0002,10800
2025-03-24,86,14:20,6145.5637,6346.1912,6098.70001955,6764.01957172,0,0,0,0,0,0,33.4379166667,1024.26061667,10800,85,2025-03-24,84,0.9978,0,14:10,14:20,6098.70001955,6764.01957172,0,0,0,0.9978,10800
2025-03-24,87,14:30,6229.76,5901.675,6103.09920559,6544.67654823,0,0,0,0,54.6808333333,0,0,983.6125,10739.2435185,86,2025-03-24,85,1.0271,0,14:20,14:30,6103.09920559,6544.67654823,0,0,0,1.0271,10800
2025-03-24,88,14:40,6120.2709,5542.2576,6175.6270152,6237.38506997,0,0,0,0,96.33555,0,0,923.7096,10632.2040185,87,2025-03-24,86,1.0906,0,14:30,14:40,6175.6270152,6237.38506997,0,0,0,1.0906,10739.2435185
2025-03-24,89,14:50,6165.0898,5187.4566,6169.91866244,5904.45750857,0,0,0,0,162.938866667,0,0,864.5761,10451.1608333,88,2025-03-24,87,0.9376,0,14:40,14:50,6169.91866244,5904.45750857,0,0,0,0.9376,10632.2040185
2025-03-24,90,15:00,6318.16,4849.65,6188.98034533,5553.58735596,105.898831561,105.898831561,0,0,138.852835105,0,0,808.275,10296.8799054,89,2025-03-24,88,0.6694,70.8886778472,14:50,15:00,6188.98034533,5553.58735596,0,105.898831561,105.898831561,0.6694,10451.1608333
2025-03-24,91,15:10,6164.8453,4668.5091,6200.47455692,5313.5320593,202.445386202,202.445386202,0,0,46.9439804647,0,0,778.08485,10244.7199271,90,2025-03-24,89,0.66,133.613954893,15:00,15:10,6200.47455692,5313.5320593,0,202.445386202,202.445386202,0.66,10296.8799054
2025-03-24,92,15:20,6027.1362,4476.0203,6129.56755283,5064.40448632,177.527177752,177.527177752,0,0,80.9921389146,0,0,746.003383333,10154.7286617,91,2025-03-24,90,0.7217,128.121364184,15:10,15:20,6129.56755283,5064.40448632,0,177.527177752,177.527177752,0.7217,10244.7199271
2025-03-24,93,15:30,6072.73,4291.95,6072.60588816,4706.52374047,227.680357947,227.680357947,0,0,69.1163087192,0,0,715.325,10077.9327631,92,2025-03-24,91,0.7308,166.388805588,15:20,15:30,6072.60588816,4706.52374047,0,227.680357947,227.680357947,0.7308,10154.7286617
2025-03-24,94,15:40,6141.6538,4257.4006,6117.81636917,4357.89565411,293.320119176,293.320119176,0,0,20.7220808241,0,0,709.566766667,10054.9082289,93,2025-03-24,92,0.7534,220.987377787,15:30,15:40,6117.81636917,4357.89565411,0,293.320119176,293.320119176,0.7534,10077.9327631
2025-03-24,95,15:50,6144.9399,3959.3754,6193.5300412,4024.93866093,361.431896712,361.431896712,0,0,2.82885328828,0,0,659.8959,10051.7650585,94,2025-03-24,93,0.7823,282.748172798,15:40,15:50,6193.5300412,4024.93866093,0,361.431896712,361.431896712,0.7823,10054.9082289
2025-03-24,96,16:00,6093.01,3491.025,6187.58058729,3690.89933757,416.113541621,416.113541621,0,0,17.5506250454,0,0,581.8375,10032.264364,95,2025-03-24,94,0.8055,335.179457776,15:50,16:00,6187.58058729,3690.89933757,0,416.113541621,416.113541621,0.8055,10051.7650585
2025-03-24,97,16:10,6066.6271,3354.1794,6159.98212006,3372.88108257,464.516839581,464.516839581,0,12.4422229142,0,0,0,559.0299,10043.4623647,96,2025-03-24,95,0.8271,384.201878017,16:00,16:10,6159.98212006,3372.88108257,0,464.516839581,464.516839581,0.8271,10032.264364
2025-03-24,98,16:20,6112.7859,3120.0169,6160.53247955,3050.07597809,518.409416909,518.409416909,0,19.6145835759,0,0,0,520.002816667,10061.1154899,97,2025-03-24,96,0.8519,441.632982265,16:10,16:20,6160.53247955,3050.07597809,0,518.409416909,518.409416909,0.8519,10043.4623647
2025-03-24,99,16:30,6184.33,2689.9125,6186.14689343,2758.28997239,571.309486841,571.309486841,0,0,11.0934298261,0,0,448.31875,10048.7894567,98,2025-03-24,97,0.8791,502.238169882,16:20,16:30,6186.14689343,2758.28997239,0,571.309486841,571.309486841,0.8791,10061.1154899
2025-03-24,100,16:40,6168.727,2403.3545,6148.986259,2463.78518237,614.200179439,614.200179439,0,0,13.3619038947,0,0,400.559083333,10033.9428969,99,2025-03-24,98,0.9024,554.254241925,16:30,16:40,6148.986259,2463.78518237,0,614.200179439,614.200179439,0.9024,10048.7894567
2025-03-24,101,16:50,6038.4032,2084.3729,6111.51554537,2124.79030993,664.454205907,664.454205907,0,5.44915590746,0,0,0,347.395483333,10038.8471372,100,2025-03-24,99,0.9163,608.839388873,16:40,16:50,6111.51554537,2124.79030993,0,664.454205907,664.454205907,0.9163,10033.9428969
2025-03-24,102,17:00,5948.33,1694.7,6128.61288758,1762.38127195,727.705269271,727.705269271,0,18.7669359377,0,0,0,282.45,10055.7373795,101,2025-03-24,100,0.9264,674.146161453,16:50,17:00,6128.61288758,1762.38127195,0,727.705269271,727.705269271,0.9264,10038.8471372
2025-03-24,103,17:10,6094.6884,1400.8837,6167.76035395,1413.85887774,792.316912702,792.316912702,0,10.0161293686,0,0,0,233.480616667,10064.751896,102,2025-03-24,101,0.9462,749.690262799,17:00,17:10,6167.76035395,1413.85887774,0,792.316912702,792.316912702,0.9462,10055.7373795
2025-03-24,104,17:20,6212.9072,1103.6799,6145.29064631,1070.9301935,845.726742135,845.726742135,0,0,5.81114119846,0,0,183.94665,10058.2950724,103,2025-03-24,102,0.9742,823.906992188,17:10,17:20,6145.29064631,1070.9301935,0,845.726742135,845.726742135,0.9742,10064.751896
2025-03-24,105,17:30,6283.19,777,6139.6392927,739.148108203,900.081864083,900.081864083,0,0,17.6164692504,0,0,129.5,10038.7212177,104,2025-03-24,103,0.9862,887.660734359,17:20,17:30,6139.6392927,739.148108203,0,900.081864083,900.081864083,0.9862,10058.2950724
2025-03-24,106,17:40,6373.7375,503.7992,6257.82641006,461.025565898,966.133474028,966.133474028,0,0,12.1895759722,0,0,83.9665333333,10025.1772444,105,2025-03-24,104,0.976,942.946270651,17:30,17:40,6257.82641006,461.025565898,0,966.133474028,966.133474028,0.976,10038.7212177
2025-03-24,107,17:50,5533.8845,238.3888,5523.65224561,211.680632405,885.3286022,885.3286022,0,2.74598553362,0,0,0,39.7314666667,10027.6486314,106,2025-03-24,105,1.0742,951.019984484,17:40,17:50,5523.65224561,211.680632405,0,885.3286022,885.3286022,1.0742,10025.1772444
2025-03-24,108,18:00,4284.3,28.4625,4254.43372965,19.1989300877,705.872466594,705.872466594,0,0,3.43378340627,0,0,4.74375,10023.8333165,107,2025-03-24,106,1.2313,869.140768117,17:50,18:00,4254.43372965,19.1989300877,0,705.872466594,705.872466594,1.2313,10027.6486314
2025-03-24,109,18:10,4230.5114,0,4104.35907212,0,684.059845354,684.059845354,0,0,21.0253879793,0,0,0,10000.4717743,108,2025-03-24,107,1.2561,859.247571749,18:00,18:10,4104.35907212,0,0,684.059845354,684.059845354,1.2561,10023.8333165
2025-03-24,110,18:20,4440.6569,4.5548,4328.14230369,0,721.357050614,721.357050614,0,0,17.9932993856,0,0,0.759133333333,9980.47921939,109,2025-03-24,108,1.2447,897.8731209,18:10,18:20,4328.14230369,0,0,721.357050614,721.357050614,1.2447,10000.4717743
