date,grid_cost_yuan,base_cost_yuan,breach_cost_yuan,overbuy_cost_yuan,emergency_cost_yuan,total_cost_yuan,emergency_kwh,start_soc_kwh,end_soc_kwh,unused_plan_kwh,curtailed_pv_kwh,charge_kwh,discharge_kwh,planned_purchase_kwh,planned_cost_yuan,decision_day_planned_purchase_kwh,final_commitment_kwh,reserve_kwh,reserve_effective_kwh,reserve_00_kwh,window_residual_00_kwh,reserve_06_kwh,window_residual_06_kwh,reserve_12_kwh,window_residual_12_kwh,reserve_18_kwh,window_residual_18_kwh,path_up_kwh,path_down_kwh,adjusted_kwh,emergency_slots,reversal_slots,down_slots,below_min_kwh,chain_misprice_yuan,cost_identity_residual_yuan
2025-03-02,53609.6700251,47632.72165,566.541351911,5410.40702313,1200.21704347,54809.8870685,241.883395543,9487.34996439,9687.843661,726.775836257,0,22132.3555285,17746.7636512,74746.1710757,48765.8043538,74953.2224488,77228.7913847,495.392251558,495.392251558,495.392251558,2341.29292213,1132.26932468,1925.52483538,676.574176032,1504.57897058,252.230516421,521.43552847,4287.09186072,1804.47155167,6091.56341239,6,21,27,1804.47155167,2.18278728426e-11,-2.72848410532e-12
2025-03-03,53605.686818,48096.3226863,1419.43722957,4089.92690209,1244.98012131,54850.6669393,252.944411169,9687.843661,9638.92609052,551.813291292,0,21998.1433809,17862.521952,77505.1620906,50935.1971454,77457.4895825,76451.6369424,567.2974874,567.2974874,567.2974874,-779.919147529,1132.9696297,2514.72015355,753.600451444,1569.80426984,255.182148351,585.055682849,3327.94579136,4381.4709396,7709.41673096,7,25,41,4381.4709396,1.45519152284e-11,-2.04636307899e-12
2025-03-04,51359.1334234,46030.9567381,1426.37004543,3901.80663989,522.566457782,51881.6998812,112.536545065,9638.92609052,10289.1625899,84.1010955381,0,20736.5515747,16211.3939261,74972.5155158,48883.6968289,74167.4380946,73696.1801324,549.32117844,549.32117844,549.32117844,-495.934235009,1356.94658472,150.322786156,762.994446671,1817.5773531,260.687379145,563.068507356,3160.53220109,4436.86758448,7597.39978558,6,18,52,4436.86758448,2.91038304567e-11,-1.13686837722e-12
2025-03-05,48612.1824789,42604.1063834,1953.36454663,4054.71154892,905.781262645,49517.9637415,162.83487734,10289.1625899,9567.64599439,532.046286131,0,19676.7039058,16587.4950996,72930.7649023,46508.2570161,73732.8121403,69588.8922316,531.344869479,531.344869479,531.344869479,-2809.61473486,1300.95234597,-233.800242837,821.364758458,2461.25247661,334.063343342,590.311355798,2921.40820701,6263.28087771,9184.68908472,8,26,54,6260.73349525,-1.45519152284e-11,-2.72848410532e-12
2025-03-06,47241.2558099,42318.0741926,690.255287702,4232.92632963,0,47241.2558099,0,9567.64599439,9432.56029351,39.8437894103,0,20902.4503237,17052.561893,69266.0824336,43698.584768,69269.8052852,69830.3863535,513.368560519,513.368560519,513.368560519,1323.93695717,1244.95810721,1697.2654697,864.337850006,1737.99085204,384.584395129,613.068607578,3149.47718023,2585.17326036,5734.65044059,0,12,38,2585.17326036,-7.27595761418e-12,0
2025-03-07,14447.3157914,12874.5574949,384.553018133,1188.20527829,0,14447.3157914,0,9432.56029351,9634.13823188,162.292195682,8501.56820304,18629.2766548,14908.2939459,33746.2801672,13643.6635312,33589.5452911,33307.128641,615.595760216,615.595760216,615.595760216,-2539.54465312,1427.21898731,1064.39897109,907.901288206,1968.27616652,401.928259075,346.314324866,1183.78055236,1622.93207854,2806.7126309,0,13,31,1622.93207854,-1.81898940355e-12,0
2025-03-08,15618.0112253,12131.8971553,140.307949922,3345.80612011,0,15618.0112253,0,9634.13823188,9773.10467646,60.2953462476,10209.9239429,18466.0768907,14832.4524813,31021.6747415,12412.5130552,31034.1939071,32966.9832152,567.2974874,567.2974874,567.2974874,876.199296134,1412.94082348,52.0524583813,1048.40374363,190.965153643,388.366316312,210.540256279,2818.00909885,872.700625118,3690.70972396,0,1,8,872.700625118,0,0
2025-03-09,46137.0092575,39740.286629,1723.69339589,4673.02923262,0,46137.0092575,0,9773.10467646,9586.14178648,116.548415853,0,20820.4369671,17032.8205443,69349.907731,43187.6734208,69507.0510121,67237.6898886,760.490578665,760.490578665,760.490578665,-1569.69475376,1356.94658472,1807.51155674,1013.27812977,546.936088587,387.105675918,383.530340531,3840.49803347,5952.71587587,9793.21390934,0,11,28,5952.71587587,2.18278728426e-11,0
2025-03-10,49965.330403,43459.7243594,147.607213188,6357.99883046,0,49965.330403,0,9586.14178648,9657.36073017,70.8211768008,0,21035.5612511,16974.7075641,67688.8321483,43754.9387857,67683.3731412,72173.7463138,712.192305849,712.192305849,712.192305849,4807.80543662,1455.77531498,1976.57240673,978.152515918,537.646676983,386.431926,322.596555233,5210.51213879,725.597973246,5936.11011204,0,2,2,725.597973246,-1.45519152284e-11,0
2025-03-11,46794.7062862,41383.8061714,288.72736844,5122.17274638,0,46794.7062862,0,9657.36073017,10640.5390852,594.513979004,0,20662.0617322,15851.4094836,66227.6306194,41921.6549465,65408.0673104,69344.0850276,835.753029342,835.753029342,835.753029342,2756.65542567,1518.2187171,-438.078860153,943.026902062,84.014762571,385.464730844,-63.2492394146,4467.31310072,1350.85869244,5818.17179316,0,14,21,1262.23492473,-7.27595761418e-12,0
2025-03-12,44860.2733251,40088.20274,1716.98385243,3055.08673271,0,44860.2733251,0,10640.5390852,9686.80968393,127.02300219,0,19505.9947203,16658.2121845,68418.4357202,43522.1704448,69245.1103644,65410.3402212,881.015902828,881.015902828,881.015902828,-2743.41352703,1501.27517988,1464.47016607,907.901288206,497.500112098,384.497535688,348.602333128,2689.8731135,5697.96861245,8387.84172595,0,9,31,5697.96861245,1.45519152284e-11,0
2025-03-13,48271.8412663,44027.0092038,286.5051372,3958.32692533,0,48271.8412663,0,9686.80968393,9720.20220664,188.79041688,0,21189.0566555,17133.0826205,69248.9052856,44598.0614964,69249.721757,71790.3824685,876.199296134,876.199296134,876.199296134,2593.12551644,1484.33164265,1088.97242731,872.77567435,-157.230449189,383.530340531,274.765749317,3440.50818618,899.031003284,4339.53918947,0,3,4,897.512599459,-1.45519152284e-11,0
2025-03-14,14839.8291672,13226.9621785,136.556038057,1476.31095064,0,14839.8291672,0,9720.20220664,10800,762.195864526,12521.562437,19153.1886155,14542.2647645,33426.3636017,13499.4994445,32451.5000398,33924.1081358,895.46572291,895.46572291,895.46572291,-2176.63006322,1480.35934734,53.5564678215,869.963066236,-503.399977836,383.236895293,-356.478937282,1243.94261906,746.198084925,1990.14070399,0,14,20,745.527674251,0,0
2025-03-15,14752.4989554,12750.4856944,117.708876359,1884.30438467,0,14752.4989554,0,10800,9756.86731336,487.876138367,8115.73504164,17499.6631997,15113.5466097,30988.1060034,12984.7747513,31824.0698075,31913.85292,890.649116216,890.649116216,890.649116216,706.72868867,1476.38705202,-2944.91739775,867.150458121,-761.140887863,382.943450055,199.391733463,1587.83797167,662.091055139,2249.92902681,0,2,3,660.765049719,0,0
2025-03-16,46473.9324574,43233.93398,293.255884355,2946.74259298,8.0811,46482.0135574,1.64,9756.86731336,10800,1869.12996095,0,20769.3356786,15884.3424817,68873.6965486,43786.3194131,68694.5931576,70103.5300912,885.832509522,885.832509522,885.832509522,-841.439109606,1472.4147567,-2510.87760196,864.337850006,-1015.05849147,382.650004817,-459.708539177,2218.70795524,988.874412679,3207.58236791,1,4,4,924.759462925,0,2.56861198977e-12
2025-03-17,41878.4512622,37117.0513197,1827.28965036,2934.11029219,0,41878.4512622,0,10800,10449.8027969,620.421853495,0,18804.4316717,15546.7671369,66010.8508679,40771.6306204,66348.7552765,61736.2178216,881.015902828,881.015902828,881.015902828,-4681.31204581,1468.44246139,306.305985048,861.525241892,-1203.96467815,382.356559579,-647.075037237,2646.77028644,6921.40333269,9568.17361913,0,25,54,6921.40333269,-1.45519152284e-11,0
2025-03-18,44151.717474,41624.9519684,1032.58379201,1494.18171359,0,44151.717474,0,10449.8027969,10800,1497.7754589,0,20462.0308174,16259.0674793,69659.5930593,43687.0778905,68825.8675372,66826.6971637,876.199296134,876.199296134,876.199296134,-3764.99131776,1464.47016607,-1926.69039072,858.712633777,-751.189840635,382.06311434,-284.246934949,1023.28352854,3856.17942419,4879.46295274,0,14,48,3852.56657009,-7.27595761418e-12,0
2025-03-19,42649.5427152,37904.8339734,375.780007483,4368.92873434,0,42649.5427152,0,10800,10439.7231156,1221.69481215,0,19478.4782771,16101.8166004,61334.3071883,38655.8594187,62150.9895568,64063.8269388,862.717207203,862.717207203,862.717207203,1019.55791598,1454.16429755,-1496.24435676,840.038696117,-1922.1322262,375.370958098,-585.912562688,3788.64314368,1059.12339314,4847.76653682,0,13,26,1057.84504187,0,0
2025-03-20,45798.4398031,38831.7597534,1205.00649892,5761.67355076,0,45798.4398031,0,10439.7231156,10153.7855112,909.860682445,0,20201.2145232,16620.3276077,65209.3709278,41241.7727513,65232.405733,66699.7094146,890.649116216,890.649116216,890.649116216,812.799538677,1443.85842903,2889.38351627,821.364758458,-138.312583776,368.678801855,-366.425590122,5554.30451789,4063.96603106,9618.27054895,0,13,27,4063.96603106,0,0
2025-03-21,14350.6303856,11633.8495825,313.146355922,2403.63444719,0,14350.6303856,0,10153.7855112,9961.63710842,436.526229157,15710.4589405,18624.5541136,15258.8223945,30656.8763367,12254.4436519,30473.3836515,31546.1814054,885.832509522,885.832509522,885.832509522,-2443.76299756,1472.4147567,-779.646210143,802.690820798,-401.080806666,361.986645613,-12.4015532373,2129.20259603,1239.89752735,3369.10012338,0,4,14,1232.95558259,-1.81898940355e-12,0
2025-03-22,14504.0533166,12945.283653,193.197736815,1365.57192674,0,14504.0533166,0,9961.63710842,10771.1115418,640.395829986,11899.65665,19083.5274529,14729.1302468,32527.4849554,13331.6791267,31711.7211954,32775.6494194,881.015902828,881.015902828,881.015902828,-453.741132982,1468.44246139,1392.93437658,784.016883138,-489.909993613,355.29448937,-381.093264433,1156.65342279,908.488958793,2065.14238158,0,13,30,908.488958793,1.81898940355e-12,0
2025-03-23,42016.2735129,39182.0908948,984.833201335,1849.34941672,0,42016.2735129,0,10771.1115418,10800,963.056150985,698.675198991,19548.0651815,15807.9331846,66448.4504107,41145.9180481,66598.8350047,64171.5834635,876.199296134,876.199296134,876.199296134,-3692.92428598,1464.47016607,-3671.76287807,765.342945478,-1460.35555472,348.602333128,-188.898519117,1119.55168219,3396.4186294,4515.97031159,0,2,20,3391.24596502,-7.27595761418e-12,0
2025-03-24,41248.5427792,37410.3535688,961.582696246,2876.6065142,0,41248.5427792,0,10800,10306.7965078,334.77813617,161.955276451,19318.4241074,16091.80667,62592.6508093,39333.0174861,63426.6435938,61721.8479334,863.519344643,863.519344643,863.519344643,-1732.79668439,1454.16429755,-1043.47417861,762.994446671,-1010.3267661,348.144731475,-300.316483877,2362.2652792,3233.06815514,5595.33343433,0,3,12,3232.67462521,1.45519152284e-11,0
2025-03-25,43819.006673,38528.5537442,1207.36059678,4083.09233199,0,43819.006673,0,10306.7965078,10040.9026968,471.287947315,0,19264.8262577,15843.8136986,65706.4866827,40943.2749378,65700.7990233,64842.425223,850.839393151,850.839393151,850.839393151,-1006.7276139,1443.85842903,1765.44380309,760.645947865,0.342557158361,347.687129823,-58.8457209922,3579.26830039,4443.32976007,8022.59806046,0,13,28,4443.32976007,7.27595761418e-12,0
2025-03-26,40390.5917523,36428.6530225,911.911131617,3050.02759817,0,40390.5917523,0,10040.9026968,10229.2943131,587.093982734,0,18520.3359674,14831.9196789,61358.5045955,38248.9532914,61358.8091496,59868.0651379,838.15944166,838.15944166,838.15944166,-1980.69955898,1472.4147567,-2969.77770478,758.297449058,-691.459028012,347.229528171,-293.119103213,2252.78525847,3743.22471607,5996.00997454,0,4,23,3740.36863978,1.45519152284e-11,0
2025-03-27,41717.7404278,38477.5309097,502.286713593,2737.92280455,0,41717.7404278,0,10229.2943131,10800,1026.11815741,0,19639.4707853,15394.3362179,64157.8162924,39482.1043368,63331.6071574,63988.2421248,825.479490169,825.479490169,825.479490169,-843.553422693,1468.44246139,-998.155356999,755.948950251,-566.575377124,346.771926518,-344.836572112,1973.30524947,2142.87941703,4116.1846665,0,2,11,2142.87941703,0,0
2025-03-28,13427.4830662,11709.5574122,194.54347456,1523.38217948,0,13427.4830662,0,10800,10120.0202641,660.322018114,16306.5154252,17591.6890956,14861.2499297,30167.3535668,12098.5326793,30824.779058,30519.1573759,812.799538677,812.799538677,812.799538677,-2833.48814711,1464.47016607,-875.337995344,753.600451444,-1158.80010324,346.314324866,-238.687719542,1254.29994008,902.49613093,2156.79607101,0,3,10,902.362619853,1.81898940355e-12,0
2025-03-29,13726.1611716,11717.0385218,113.7829729,1895.33967691,0,13726.1611716,0,10120.0202641,10141.5599911,185.935944782,19654.2574069,18308.8828476,14810.8093523,30221.4059311,11943.8846398,30233.4194212,31045.4760303,811.997401238,811.997401238,811.997401238,-2929.87392719,1454.16429755,-1696.79575603,734.343882591,-637.89448,341.570770939,-202.026743067,1537.11000384,713.039904608,2250.14990844,0,3,3,712.161315891,3.63797880709e-12,0
2025-03-30,38521.7380369,35243.4109416,808.500212497,2469.82688287,0,38521.7380369,0,10141.5599911,10237.813227,202.72535842,0,18892.4549439,15216.2605923,60751.3963283,36860.4113665,60921.8317972,59224.5394101,811.195263799,811.195263799,811.195263799,-1811.95731998,1443.85842903,322.423082939,715.087313738,355.653175716,336.827217013,-294.879839042,2151.27542074,3678.13233901,5829.40775975,0,2,19,3678.13233901,-1.45519152284e-11,0
2025-03-31,41361.6025547,34175.8391778,559.262058461,6626.50131846,0,41361.6025547,0,10237.813227,10305.3280326,386.000765125,3.63797880709e-12,19920.9883512,16075.2372394,56409.0746711,35038.5623863,56410.1310533,61183.1413603,810.393126359,810.393126359,810.393126359,4402.53235867,1433.55256051,-1393.80008501,695.830744885,252.717911162,332.083663086,-420.664721103,6712.05226064,1937.98557147,8650.03783212,0,6,15,1482.05478774,1.45519152284e-11,0
2025-04-01,43316.9366089,38273.5012096,744.229765664,4299.20563365,0,43316.9366089,0,10305.3280326,10208.4877983,779.89328403,0,17934.2460379,14613.8955017,63442.8404407,39656.6848748,63430.5459978,64309.095337,825.479490169,825.479490169,825.479490169,485.384040199,1423.246692,-2490.36026635,676.574176032,-605.508185788,327.340109159,-360.327795719,3426.21137021,2559.95647396,5986.16784418,0,6,7,2376.39018882,0,0
2025-04-02,43880.9624825,37343.4360843,602.317082601,5935.20931554,0,43880.9624825,0,10208.4877983,10726.6741685,1100.66547422,93.5594207656,20212.1883567,15905.5048357,62896.346255,38409.9989867,62649.5427933,65936.243816,812.799538677,812.799538677,812.799538677,1469.06734555,1412.94082348,-2867.81918234,657.317607179,-921.906009117,322.596555233,-106.047018895,4849.18562894,1809.28806795,6658.47369689,0,5,5,1594.43626419,7.27595761418e-12,0
2025-04-03,40124.9945083,36771.75032,1471.09824942,1882.14593889,0,40124.9945083,0,10726.6741685,10130.238177,304.736633329,151.265017256,18337.7822633,15390.3960256,63580.5446671,39710.0751488,63816.6683829,59266.9181549,863.519344643,863.519344643,863.519344643,-4183.44130573,1408.9395341,-2332.51929973,654.512163002,-660.619294972,313.03039405,-201.556273843,1424.88000216,5738.50651435,7163.38651651,0,2,30,5735.43180814,-7.27595761418e-12,0
2025-04-04,12825.6730507,11154.0026854,239.210722569,1432.45964266,0,12825.6730507,0,10130.238177,10147.4913734,361.181576401,19550.6786648,18886.4755522,15282.5173205,29713.2710192,11632.4241306,29551.3956188,29946.6207229,850.839393151,850.839393151,850.839393151,-3272.87088952,1404.93824472,-630.982948816,651.706718825,-1271.07772773,303.464232866,-190.809072291,1229.68413338,996.334429739,2226.01856312,0,2,30,996.334429739,5.45696821064e-12,0
2025-04-05,13451.8844418,11462.6668719,139.870105163,1849.34746482,0,13451.8844418,0,10147.4913734,10038.1138493,218.022532349,14627.3694954,18503.7029949,15086.4391976,29236.9667857,11741.138263,29262.2113056,30306.7708084,838.15944166,838.15944166,838.15944166,3824.06625075,1400.93695534,2501.79937578,648.901274648,2012.06946249,293.898071683,-63.2461369401,1786.19785613,716.393833416,2502.59168955,0,13,13,714.887816607,1.81898940355e-12,0
2025-04-06,38193.23038,34768.5689414,1107.62745429,2317.03398441,0,38193.23038,0,10038.1138493,10085.35439,308.281428936,291.56306364,20174.8283922,16299.094511,60482.6018068,36983.8238499,60649.9046191,58885.6546404,881.015902828,881.015902828,881.015902828,-2196.94829402,1423.246692,-242.409651578,676.574176032,-1089.35035204,284.3319105,-177.663867259,2091.04761693,3687.99478334,5779.04240026,0,20,42,3687.99478334,0,0
2025-04-07,37389.7217519,34130.7405745,422.914827728,2836.0663497,0,37389.7217519,0,10085.35439,10109.468999,567.900496992,67.7470478701,19049.4990418,15408.3910757,56773.320573,34880.6398269,56774.8486487,57519.4747943,876.199296134,876.199296134,876.199296134,187.2380875,1412.94082348,-1594.45697607,657.317607179,-618.337326,274.765749317,-75.37446084,2295.00093857,1548.84671731,3843.84765588,0,4,6,1381.82142421,7.27595761418e-12,0
2025-04-08,37979.8852519,35324.2713019,817.414094041,1838.19985598,0,37979.8852519,0,10109.468999,9926.57199239,402.261239464,143.421855491,18996.6229402,15551.8718875,60556.0223387,36958.0678423,60547.0783657,58343.6277643,863.519344643,863.519344643,863.519344643,-2487.62401659,1408.9395341,-1001.71315877,654.512163002,153.305642118,272.225336822,83.2537707408,1382.56583007,3594.96040448,4977.52623455,0,14,36,3593.71550559,-7.27595761418e-12,0
2025-04-09,41020.3906449,36089.9528934,245.796600887,4684.64115059,0,41020.3906449,0,9926.57199239,10735.0777643,467.507892175,0,20416.1713791,15809.4436223,59959.9290411,36581.5460952,59117.5797512,64208.5466656,850.839393151,850.839393151,850.839393151,3864.43659686,1404.93824472,844.658864477,651.706718825,-597.074294796,269.684924327,32.4328604427,5075.47101723,826.853392691,5902.32440992,0,14,22,826.853392691,7.27595761418e-12,0
2025-04-10,38199.1313439,34926.2921525,776.214278047,2496.6249133,0,38199.1313439,0,10735.0777643,10086.7152672,840.023154654,96.7634793175,18793.460829,15806.2295189,58883.3181097,36341.3554881,59708.1240462,58384.655844,885.832509522,885.832509522,885.832509522,-1476.13879429,1400.93695534,-3349.80659591,648.901274648,-191.607050228,267.144511833,-233.124470411,2652.40232636,3151.06459206,5803.46691842,0,6,24,2785.63176317,-1.45519152284e-11,0
2025-04-11,13076.0643234,10967.328553,130.286494817,1978.44927558,0,13076.0643234,0,10086.7152672,10052.8917669,248.867498481,20500.8103926,18674.2654493,15156.5961641,28543.0317342,11205.4663691,28368.7069455,29583.9973429,881.015902828,881.015902828,881.015902828,698.129071883,1396.93566596,-1262.60017096,646.095830471,-57.1141172258,264.604099338,-32.0128565285,1729.984399,689.018790276,2419.00318927,0,4,4,650.766914468,-1.81898940355e-12,0
2025-04-12,12363.3071491,11155.7726871,188.426953224,1019.10750883,0,12363.3071491,0,10052.8917669,10211.899309,106.281786532,16468.7068106,18531.0196549,14867.0191326,29221.6907837,11532.6265935,29237.8743999,29264.1496694,876.199296134,876.199296134,876.199296134,-2038.26319722,1392.93437658,222.487518816,643.290386294,-122.71768361,262.063686843,-258.25607409,966.438197502,923.979311783,1890.41750928,0,13,29,923.979311783,-3.63797880709e-12,0
2025-04-13,37668.9996646,34371.0359137,457.02051075,2840.94324016,0,37668.9996646,0,10211.899309,10800,502.368882978,0,20454.6250541,16038.9556719,58017.5116739,35285.0769352,57355.1602691,59194.3967485,863.519344643,863.519344643,863.519344643,605.363436713,1340.94142721,1302.25770955,624.093830212,302.151091152,260.687379145,-221.646161068,2779.76020297,1602.87512839,4382.63533136,0,20,42,1602.87512839,0,0
2025-04-14,35829.5324931,32859.2833121,1151.67482538,1818.57435563,0,35829.5324931,0,10800,9992.11884282,189.577686266,0,18072.4229004,15365.7555908,57552.4126458,35162.6329629,58378.2159007,55424.2767959,850.839393151,850.839393151,850.839393151,-2119.60290371,1356.66370977,603.102483014,604.89727413,893.500729675,259.311071447,-101.444165089,1725.37465393,3853.5105038,5578.88515773,0,1,26,3853.5105038,-7.27595761418e-12,0
2025-04-15,34933.7534489,33232.7356823,220.688778041,1480.3289885,0,34933.7534489,0,9992.11884282,10405.528349,724.497760167,922.159593975,19421.8351487,15359.6179149,55574.6382191,33623.8527703,55329.4077227,55848.3034213,838.15944166,838.15944166,838.15944166,-1400.49495771,1338.52837637,-1452.98051275,648.901274648,169.301808623,257.934763748,-268.765462565,1138.10788374,864.442681546,2002.55056529,0,15,24,797.142456703,-1.45519152284e-11,0
2025-04-16,38331.6326239,34203.4233732,378.956546071,3749.25270466,0,38331.6326239,0,10405.528349,10079.8657072,327.440190957,0,18509.8521431,15286.0766135,57358.1745299,34923.7291528,57610.484419,59330.8076705,825.479490169,825.479490169,825.479490169,1774.26903907,1320.39304296,-827.691931205,646.095830471,-157.232290578,256.55845605,-93.4145628101,3596.58115787,1623.94801729,5220.52917516,0,4,4,1555.28206935,0,0
2025-04-17,36370.6071757,33130.4222861,214.116810117,3026.06807944,0,36370.6071757,0,10079.8657072,10164.0286489,696.087664136,0,20175.4087616,16266.3344494,54841.006411,33515.0225714,54824.9738012,57473.5043264,876.199296134,876.199296134,876.199296134,1875.64420997,1302.25770955,-1093.89623854,643.290386294,2.89980051137,255.182148351,-316.404613648,3634.13158596,1001.63367065,4635.76525661,0,15,26,882.973142605,0,0
2025-04-18,12442.9461427,10890.2512853,136.609856497,1416.0850009,0,12442.9461427,0,10164.0286489,10800,786.945013362,18400.0809321,19300.004889,15060.6297441,29141.4156735,11159.1964041,28138.4038065,29780.5182737,895.46572291,895.46572291,895.46572291,506.386365224,1268.40009358,-1127.03230979,624.093830212,341.295867783,254.444240369,-332.782804427,1216.54847904,577.445878844,1793.99435788,0,2,7,572.035104345,1.81898940355e-12,0
2025-04-19,11421.4010734,10047.5625335,257.387735497,1116.45080445,0,11421.4010734,0,10800,10073.0102667,209.999445215,17599.4813499,18593.0732732,15714.6801112,27096.1471103,10561.9917393,27935.5067877,27472.553207,890.649116216,890.649116216,890.649116216,-2091.96198834,1234.54247761,-851.401445472,604.89727413,-1491.02056389,253.706332386,-147.612073683,1264.09153214,887.685435459,2151.7769676,0,2,10,887.235038545,-5.45696821064e-12,0
2025-04-20,35559.1184918,33491.0324249,318.447137313,1749.63892965,0,35559.1184918,0,10073.0102667,10800,445.714226646,0,20390.2293519,15861.7950151,56132.7691254,34125.4798367,55478.738641,56931.8934468,885.832509522,885.832509522,885.832509522,282.116484985,1200.68486164,-595.274592694,585.700718048,-717.771990328,252.968424404,-391.57336086,1668.19919906,869.074877634,2537.2740767,0,2,5,867.112520766,0,0
2025-04-21,33380.2408444,31835.201619,776.558219538,768.481005867,0,33380.2408444,0,10800,10063.5075187,122.660004312,1599.2422381,18787.4704062,15880.6942622,55580.4237957,33386.0487754,56391.1562844,53145.5887698,881.015902828,881.015902828,881.015902828,-4272.88930657,1166.82724567,27.7859712752,566.504161966,-593.092209539,252.230516421,-110.809491969,572.442792674,3007.27781863,3579.7206113,0,2,25,3005.45172807,1.45519152284e-11,0
2025-04-22,36595.0537949,32959.1185775,168.927512091,3467.00770523,0,36595.0537949,0,10063.5075187,10800,560.960438363,329.508853425,20647.7670896,16061.8481094,54471.6565429,33263.5171921,53661.7050405,57629.3175886,876.199296134,876.199296134,876.199296134,3212.32612846,1132.9696297,-1164.36646121,547.307605884,167.912737064,251.492608438,-167.581640767,3650.11941237,492.458366658,4142.57777903,0,2,3,451.103635783,-1.45519152284e-11,0
2025-04-23,35421.9062353,31771.032825,140.454894329,3510.41851604,0,35421.9062353,0,10800,10338.2148811,376.5941657,454.161669862,18819.9330659,15659.7523904,51967.5478153,32041.9894908,52794.1608868,55390.8532277,895.46572291,895.46572291,895.46572291,2290.73929552,1132.79455344,-1312.92141936,547.233302425,-703.517298308,245.658238132,-453.283728652,3838.0478849,414.742472458,4252.79035735,0,2,3,405.197310909,7.27595761418e-12,0
2025-04-24,33188.4221949,32046.6620194,395.106317153,746.653858262,0,33188.4221949,0,10338.2148811,10796.6126324,868.123130029,1849.6484582,19883.7746278,15693.2994724,54200.9209118,32836.8746538,53354.367279,53998.3534437,971.847681428,971.847681428,971.847681428,-2646.22221545,1132.61947719,-583.826495247,547.158998965,-2060.52766227,239.823867825,-123.774505814,806.237890205,1008.80535833,1815.04324854,0,13,31,1008.80535833,0,0
2025-04-25,10517.1027554,10150.5535211,106.244953181,260.304281031,0,10517.1027554,0,10796.6126324,10580.7184301,354.872156658,21552.6274253,19027.5858713,15606.6493379,27492.3734787,10363.0398915,27337.1035046,27328.7937654,947.992564153,947.992564153,947.992564153,664.272454967,1132.44440094,530.973136151,547.084695506,-155.542764964,233.989497518,94.607063645,291.450054922,455.029768189,746.479823111,0,14,27,455.025548167,1.81898940355e-12,0
2025-04-26,11050.55293,10274.317431,72.4334147886,703.802084216,0,11050.55293,0,10580.7184301,9792.99253755,50.7295155671,24056.7562003,18369.8726527,15588.5501519,26476.7666138,10418.6742757,27326.7457119,26959.00185,924.137446879,924.137446879,924.137446879,-1277.13794417,1132.26932468,-251.811739196,547.010392047,-420.566802558,228.155127212,199.036964134,794.99367785,312.758441679,1107.75211953,0,2,2,312.150810392,0,0
2025-04-27,34572.9026001,31381.439507,65.0638894551,3126.39920366,0,34572.9026001,0,9792.99253755,10241.3212486,318.521864893,1718.0598888,20724.2885278,16383.1778675,52310.2918181,31511.5672859,51631.4342644,54951.1635972,900.282329604,900.282329604,900.282329604,2570.34955463,1132.09424843,-743.859642788,546.936088587,608.344361092,222.320756905,35.1565899844,2916.14547232,275.273693118,3191.41916543,0,20,20,275.273693118,-7.27595761418e-12,0
2025-04-28,39093.3560234,33510.3212744,62.598947506,5520.43580149,0,39093.3560234,0,10241.3212486,10772.0998539,278.559044145,0,20530.1231507,16151.6990073,55097.1758424,33635.5191694,55087.3338719,61278.9505042,995.702798702,995.702798702,995.702798702,5166.02670606,1123.4698842,288.084580364,547.233302425,-268.532834237,220.956133836,-200.00826768,6390.14857632,208.3739145,6598.52249082,0,13,25,208.3739145,1.45519152284e-11,0
2025-04-29,32389.2196184,31470.8675156,2.97058674721,915.38151603,0,32389.2196184,0,10772.0998539,10063.5067596,201.311724427,2052.49273214,19167.8540793,16163.6955891,51512.33355,31476.8086891,52343.7451248,52691.1766634,1202.18534069,1202.18534069,1202.18534069,-1345.32387789,1114.84551998,-1091.31617284,547.158998965,-271.353647811,219.591510767,-186.478865156,1188.0016975,9.15858408266,1197.16028158,0,1,1,9.15858408266,-3.63797880709e-12,0
2025-04-30,31917.6682245,31120.9968071,178.085249751,618.586167711,0,31917.6682245,0,10063.5067596,10646.3740714,142.661124409,0,20633.6015619,16188.6366845,52234.4522566,31477.1673066,51423.0820389,52844.4804351,1141.30953245,1141.30953245,1141.30953245,1298.69696462,1106.22115576,1116.76605513,547.084695506,137.409546963,218.226887699,33.8290539006,980.350663357,370.322484859,1350.67314822,0,11,30,370.322484859,1.45519152284e-11,0
2025-05-01,35497.00809,32802.9275325,8.18259633451,2685.89796118,7449.1098594,42946.1179494,1211.62840427,10646.3740714,9405.4329107,49.1989282617,2214.38469481,19521.6326482,16929.3694897,51937.7354115,32819.2927252,51922.2386233,54655.5971774,1303.74496313,1303.74496313,1303.74496313,4338.33840049,1119.83169379,2716.10509439,547.010392047,3040.08230234,216.86226463,2429.88453348,2742.34253579,24.4807699518,2766.82330574,8,0,2,24.4807699518,-7.27595761418e-12,-5.45696821064e-12
